\P\	WorkOrderID	ProductID	OrderQty	StockedQty	ScrappedQty	StartDate	EndDate	DueDate	ScrapReasonID	ModifiedDate\
V	63561	834	2	2	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63562	835	1	1	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63563	836	2	2	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63564	887	1	1	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63565	889	1	1	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63566	890	1	1	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63567	891	1	1	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63568	894	30	30	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63569	898	2	2	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63570	899	2	2	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63571	901	1	1	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63572	904	2	2	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63573	906	1	1	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63574	917	1	1	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63575	945	30	30	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63576	946	5	5	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63577	947	4	4	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63578	949	9	9	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63579	950	19	19	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63580	951	2	2	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63581	994	14	14	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63582	995	13	13	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63583	996	3	3	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63584	3	300	300	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63585	324	60	59	1	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00	14	2014-03-20 00:00:00
V	63586	327	30	30	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63587	328	20	20	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63588	329	22	22	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63589	330	18	18	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63590	398	30	30	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63591	399	30	30	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63592	400	14	14	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63593	401	46	46	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63594	529	30	30	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63595	532	120	120	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63596	533	30	30	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63597	534	30	30	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63598	802	9	9	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63599	803	10	10	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63600	804	11	11	0	2014-03-10 00:00:00	2014-04-01 00:00:00	2014-03-21 00:00:00		2014-04-01 00:00:00
V	63601	316	60	60	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63602	331	60	60	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63603	350	30	30	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63604	531	30	30	0	2014-03-10 00:00:00	2014-03-20 00:00:00	2014-03-21 00:00:00		2014-03-20 00:00:00
V	63605	780	4	4	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63606	781	3	3	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63607	784	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63608	792	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63609	794	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63610	797	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63611	799	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63612	956	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63613	958	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63614	967	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63615	972	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63616	973	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63617	974	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63618	975	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63619	976	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63620	983	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63621	992	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63622	998	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63623	999	3	3	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63624	514	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63625	516	8	8	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63626	517	5	5	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63627	518	7	7	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63628	519	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63629	520	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63630	521	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63631	522	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63632	706	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63633	737	2	2	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63634	738	3	3	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63635	739	4	4	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63636	742	3	3	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63637	746	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63638	805	7	7	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63639	806	19	19	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63640	807	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63641	808	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63642	810	8	8	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63643	811	5	5	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63644	812	7	7	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63645	813	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63646	815	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63647	816	8	8	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63648	818	5	5	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63649	819	7	7	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63650	820	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63651	821	4	4	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63652	822	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63653	823	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63654	824	8	8	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63655	826	5	5	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63656	827	7	7	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63657	828	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63658	829	4	4	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63659	833	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63660	834	2	2	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63661	835	2	2	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63662	836	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63663	839	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63664	889	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63665	891	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63666	892	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63667	894	28	28	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63668	896	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63669	906	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63670	926	1	1	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63671	945	28	28	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63672	946	1	1	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63673	947	3	3	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63674	949	7	7	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63675	950	19	19	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63676	951	2	2	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63677	994	10	10	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63678	995	14	14	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63679	996	4	4	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63680	3	280	280	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63681	324	56	56	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63682	327	28	28	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63683	328	20	20	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63684	329	28	28	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63685	330	8	8	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63686	398	28	28	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63687	399	28	28	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63688	400	14	14	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63689	401	42	42	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63690	529	28	28	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63691	532	112	112	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63692	533	28	28	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63693	534	28	28	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63694	802	7	7	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63695	803	8	8	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63696	804	13	13	0	2014-03-11 00:00:00	2014-03-22 00:00:00	2014-03-22 00:00:00		2014-03-22 00:00:00
V	63697	316	56	56	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63698	331	56	55	1	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00	16	2014-03-21 00:00:00
V	63699	350	28	28	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63700	531	28	28	0	2014-03-11 00:00:00	2014-03-21 00:00:00	2014-03-22 00:00:00		2014-03-21 00:00:00
V	63701	779	2	2	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63702	780	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63703	784	3	3	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63704	792	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63705	794	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63706	795	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63707	799	2	2	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63708	955	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63709	956	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63710	957	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63711	962	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63712	966	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63713	967	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63714	973	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63715	974	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63716	975	2	2	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63717	976	2	2	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63718	977	2	2	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63719	997	2	2	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63720	998	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63721	999	2	2	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63722	516	6	6	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63723	517	7	7	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63724	518	8	8	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63725	519	3	3	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63726	520	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63727	522	5	5	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63728	706	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63729	722	2	2	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63730	736	2	2	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63731	737	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63732	738	2	2	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63733	739	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63734	746	3	3	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63735	748	2	2	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63736	805	8	8	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63737	806	17	17	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63738	807	5	5	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63739	810	6	6	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63740	811	7	7	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63741	812	8	8	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63742	813	3	3	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63743	816	6	6	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63744	818	7	7	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63745	819	8	8	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63746	820	3	3	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63747	821	6	6	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63748	824	6	6	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63749	826	7	7	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63750	827	8	8	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63751	828	3	3	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63752	829	6	6	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63753	833	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63754	834	3	3	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63755	835	2	2	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63756	836	2	2	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63757	839	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63758	840	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63759	885	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63760	888	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63761	889	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63762	890	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63763	891	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63764	894	30	30	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63765	900	1	1	0	2014-03-12 00:00:00	2014-03-22 00:00:00	2014-03-23 00:00:00		2014-03-22 00:00:00
V	63766	945	30	30	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63767	946	1	1	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63768	947	5	5	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63769	949	8	8	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63770	950	17	17	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63771	951	5	5	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63772	994	10	10	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63773	995	12	12	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
V	63774	996	8	8	0	2014-03-12 00:00:00	2014-04-05 00:00:00	2014-03-23 00:00:00		2014-04-05 00:00:00
