\P\	Pos	CurrencyRateID\
V	3706983	10107
V	3707447	10110
V	3708829	10110
V	3709066	10110
V	3709761	10107
V	3710465	10105
V	3712816	10105
V	3713038	10105
V	3713278	10105
V	3713515	10107
V	3714673	10107
V	3716315	10105
V	3717261	10105
V	3717502	10121
V	3717981	10116
V	3718451	10116
V	3718685	10116
V	3718919	10116
V	3719154	10116
V	3719388	10116
V	3719604	10118
V	3721926	10118
V	3722389	10118
V	3723311	10118
V	3723774	10118
V	3724007	10118
V	3725164	10118
V	3725629	10121
V	3726092	10121
V	3728166	10121
V	3730028	10121
V	3730269	10116
V	3730510	10116
V	3730751	10116
V	3730989	10116
V	3731227	10116
V	3731466	10116
V	3731708	10118
V	3732887	10121
V	3733595	10127
V	3734301	10127
V	3734534	10127
V	3734766	10127
V	3735001	10129
V	3736158	10129
V	3736617	10129
V	3737081	10132
V	3739133	10132
V	3739821	10132
V	3740057	10129
V	3740749	10132
V	3740982	10129
V	3741216	10129
V	3742138	10129
V	3742380	10129
V	3743799	10132
V	3744277	10127
V	3744518	10127
V	3744756	10127
V	3744997	10127
V	3745237	10127
V	3745478	10127
V	3745716	10129
V	3746644	10132
V	3747591	10132
V	3747832	10132
V	3748075	10127
V	3748766	10127
V	3749003	10143
V	3749480	10138
V	3750421	10138
V	3750638	10138
V	3750869	10138
V	3751105	10138
V	3751335	10138
V	3751568	10138
V	3751801	10143
V	3752043	10140
V	3752509	10140
V	3752744	10140
V	3753208	10140
V	3753901	10140
V	3754135	10140
V	3755737	10143
V	3756202	10143
V	3756665	10143
V	3756900	10143
V	3757136	10143
V	3757371	10140
V	3757605	10140
V	3758299	10140
V	3758761	10143
V	3758996	10140
V	3759216	10138
V	3761101	10138
V	3761325	10138
V	3761565	10138
V	3761804	10138
V	3762044	10138
V	3762281	10138
V	3762523	10138
V	3762764	10140
V	3763234	10140
V	3763706	10143
V	3765360	10143
V	3766066	10143
V	3766304	10143
V	3767008	10143
V	3767250	10138
V	3767488	10138
V	3767731	10138
V	3767970	10154
V	3768213	10149
V	3768920	10149
V	3769156	10149
V	3769394	10149
V	3769628	10149
V	3769864	10149
V	3770097	10149
V	3770329	10149
V	3770560	10149
V	3770796	10149
V	3771032	10149
V	3771266	10154
V	3771509	10154
V	3772457	10154
V	3773164	10151
V	3773398	10151
V	3774783	10151
V	3775019	10151
V	3775253	10151
V	3775715	10151
V	3775949	10151
V	3776183	10151
V	3776421	10151
V	3776884	10151
V	3777119	10154
V	3778046	10154
V	3779200	10151
V	3781970	10154
V	3782446	10149
V	3782686	10149
V	3782927	10149
V	3783169	10149
V	3783410	10149
V	3783649	10149
V	3783889	10149
V	3784129	10149
V	3784350	10149
V	3784587	10149
V	3784825	10149
V	3785064	10149
V	3785306	10151
V	3787423	10154
V	3787903	10154
V	3788608	10149
V	3789083	10149
V	3789324	10165
V	3789800	10160
V	3790260	10160
V	3790494	10160
V	3790726	10160
V	3790959	10160
V	3791191	10160
V	3791422	10160
V	3791656	10165
V	3792132	10162
V	3792825	10162
V	3793962	10162
V	3794427	10162
V	3794659	10162
V	3794892	10165
V	3795360	10165
V	3795594	10165
V	3795829	10165
V	3796295	10165
V	3796531	10162
V	3796995	10162
V	3797682	10162
V	3797910	10162
V	3798603	10162
V	3799298	10165
V	3800713	10165
V	3800952	10160
V	3801192	10160
V	3801434	10160
V	3801677	10160
V	3801917	10160
V	3802157	10160
V	3802394	10160
V	3802634	10160
V	3802876	10165
V	3804758	10165
V	3805234	10160
V	3805474	10176
V	3806423	10171
V	3806656	10171
V	3806892	10171
V	3807126	10171
V	3807364	10171
V	3807598	10171
V	3807815	10171
V	3808029	10171
V	3808263	10173
V	3810103	10173
V	3810337	10173
V	3810801	10176
V	3812643	10176
V	3813108	10173
V	3813548	10176
V	3813785	10173
V	3814253	10171
V	3815432	10171
V	3815656	10171
V	3815897	10171
V	3816135	10171
V	3816374	10171
V	3816615	10171
V	3816839	10173
V	3817778	10171
V	3819417	10171
V	3819653	10182
V	3820123	10182
V	3820357	10182
V	3820593	10182
V	3820827	10182
V	3821061	10187
V	3821304	10184
V	3821992	10184
V	3822226	10184
V	3823145	10184
V	3823379	10184
V	3823613	10184
V	3823849	10184
V	3824997	10184
V	3825231	10184
V	3825466	10187
V	3825928	10187
V	3826395	10187
V	3827054	10187
V	3827520	10184
V	3828213	10184
V	3828665	10187
V	3829846	10182
V	3830084	10187
V	3831032	10182
V	3831270	10182
V	3831507	10182
V	3831749	10198
V	3832227	10193
V	3832462	10193
V	3832696	10198
V	3832939	10195
V	3836360	10195
V	3837514	10198
V	3837980	10198
V	3838213	10198
V	3838451	10198
V	3839832	10195
V	3842870	10198
V	3843110	10193
V	3843588	10193
V	3843829	10193
V	3844070	10193
V	3844308	10193
V	3844546	10193
V	3844784	10193
V	3845023	10193
V	3845260	10195
V	3846890	10195
V	3847131	10195
V	3847370	10198
V	3847609	10198
V	3847847	10198
V	3848089	10193
V	3848329	10209
V	3849513	10209
V	3849756	10204
V	3850464	10204
V	3850681	10204
V	3850913	10209
V	3851152	10206
V	3851612	10206
V	3851847	10206
V	3852311	10206
V	3852774	10206
V	3853237	10206
V	3853927	10206
V	3854163	10209
V	3854630	10209
V	3856008	10209
V	3856476	10206
V	3856923	10206
V	3857378	10209
V	3857614	10206
V	3859940	10204
V	3860183	10204
V	3860424	10204
V	3860666	10204
V	3860905	10204
V	3861141	10204
V	3861382	10206
V	3861856	10209
V	3864193	10204
V	3864663	10204
V	3864905	10204
V	3865143	10220
V	3865621	10215
V	3866093	10215
V	3866326	10215
V	3866559	10215
V	3866776	10215
V	3866993	10215
V	3867228	10215
V	3867462	10215
V	3867698	10215
V	3867932	10215
V	3868168	10215
V	3868395	10215
V	3868629	10215
V	3868864	10215
V	3869098	10220
V	3869341	10220
V	3869580	10217
V	3870042	10217
V	3870274	10217
V	3870738	10217
V	3870954	10217
V	3871188	10217
V	3871649	10217
V	3872113	10217
V	3872345	10217
V	3873021	10217
V	3873250	10215
V	3878099	10215
V	3878342	10215
V	3878583	10215
V	3878820	10215
V	3879061	10215
V	3879299	10215
V	3879538	10217
V	3879994	10217
V	3880936	10220
V	3881412	10220
V	3881889	10220
V	3882126	10220
V	3882366	10220
V	3882606	10220
V	3883082	10215
V	3883320	10215
V	3883558	10226
V	3884971	10226
V	3885205	10226
V	3885442	10226
V	3885672	10231
V	3885915	10231
V	3886157	10228
V	3887051	10228
V	3887286	10228
V	3887752	10228
V	3888903	10228
V	3889366	10231
V	3890518	10231
V	3890750	10231
V	3890983	10226
V	3893097	10226
V	3893338	10226
V	3893579	10226
V	3893821	10228
V	3894764	10228
V	3895239	10228
V	3896187	10231
V	3896894	10226
V	3897604	10226
V	3897844	10242
V	3898069	10242
V	3898309	10239
V	3899002	10237
V	3899236	10237
V	3899469	10237
V	3899703	10237
V	3899938	10237
V	3900172	10237
V	3900407	10242
V	3900885	10239
V	3902962	10239
V	3903195	10239
V	3904121	10242
V	3907076	10242
V	3907313	10242
V	3907774	10239
V	3908696	10237
V	3911518	10237
V	3911758	10237
V	3911998	10237
V	3912238	10237
V	3912476	10237
V	3912714	10239
V	3912955	10242
V	3915304	10237
V	3916242	10248
V	3916948	10248
V	3917182	10253
V	3917653	10250
V	3918117	10250
V	3918810	10250
V	3920858	10250
V	3921324	10250
V	3921558	10250
V	3921788	10250
V	3922020	10253
V	3922256	10250
V	3922490	10253
V	3923640	10250
V	3924105	10250
V	3924339	10250
V	3924800	10250
V	3925277	10253
V	3925750	10248
V	3925991	10248
V	3926230	10248
V	3926469	10248
V	3926709	10248
V	3926950	10250
V	3927426	10250
V	3928134	10250
V	3928373	10248
V	3929319	10259
V	3929781	10259
V	3930016	10259
V	3930251	10259
V	3930478	10259
V	3930713	10259
V	3930949	10259
V	3931182	10259
V	3931417	10264
V	3932131	10264
V	3932370	10264
V	3932611	10264
V	3932851	10261
V	3933988	10261
V	3934456	10261
V	3934691	10261
V	3935613	10264
V	3937914	10264
V	3938150	10261
V	3940213	10261
V	3941849	10259
V	3943015	10259
V	3943257	10259
V	3943498	10259
V	3943739	10259
V	3943981	10259
V	3944222	10261
V	3945173	10264
V	3945415	10264
V	3945654	10275
V	3946132	10270
V	3946819	10270
V	3947055	10270
V	3947286	10275
V	3947528	10275
V	3947770	10275
V	3948480	10275
V	3948721	10275
V	3948960	10272
V	3949886	10272
V	3950349	10272
V	3951271	10272
V	3951505	10272
V	3952651	10275
V	3952886	10275
V	3953349	10272
V	3955212	10270
V	3956627	10270
V	3956866	10270
V	3957106	10270
V	3957327	10272
V	3957802	10272
V	3958747	10272
V	3959921	10275
V	3960636	10275
V	3960878	10275
V	3961120	10270
V	3961596	10270
V	3961835	10286
V	3962314	10286
V	3962557	10286
V	3963034	10281
V	3963737	10281
V	3963972	10281
V	3964206	10281
V	3964441	10281
V	3964677	10281
V	3964909	10281
V	3965146	10281
V	3965383	10286
V	3966324	10283
V	3966557	10283
V	3967479	10283
V	3967716	10283
V	3967950	10283
V	3968397	10283
V	3968633	10286
V	3969325	10286
V	3969561	10286
V	3970478	10286
V	3970711	10286
V	3971176	10283
V	3971889	10281
V	3973294	10281
V	3973534	10281
V	3973771	10281
V	3974011	10281
V	3974252	10286
V	3975202	10286
V	3975443	10281
V	3975921	10281
V	3976158	10281
V	3976396	10281
V	3976636	10281
V	3976874	10292
V	3977109	10292
V	3977343	10292
V	3977577	10292
V	3977812	10292
V	3978043	10292
V	3978279	10292
V	3978514	10292
V	3978749	10292
V	3978982	10297
V	3979461	10294
V	3979928	10294
V	3980159	10294
V	3981518	10294
V	3981752	10297
V	3981987	10297
V	3982901	10297
V	3983137	10297
V	3983603	10294
V	3985003	10294
V	3985952	10292
V	3987366	10292
V	3987606	10292
V	3987848	10292
V	3988090	10292
V	3988329	10292
V	3988568	10292
V	3988808	10292
V	3989046	10292
V	3989288	10292
V	3989528	10294
V	3989770	10294
V	3990954	10294
V	3991426	10294
V	3991899	10297
V	3992841	10292
V	3993078	10292
V	3993320	10292
V	3993562	10308
V	3993803	10308
V	3994283	10308
V	3994524	10308
V	3994765	10303
V	3995226	10303
V	3995461	10303
V	3995695	10303
V	3995926	10303
V	3996158	10303
V	3996387	10303
V	3996621	10308
V	3997325	10305
V	3998477	10305
V	3998712	10305
V	3998944	10305
V	3999638	10305
V	4000100	10308
V	4001248	10308
V	4001483	10308
V	4001719	10308
V	4001955	10308
V	4002422	10305
V	4003136	10303
V	4004788	10303
V	4005030	10303
V	4005253	10303
V	4005490	10303
V	4005729	10303
V	4005971	10303
V	4006208	10305
V	4006684	10305
V	4006921	10308
V	4008562	10303
V	4009040	10314
V	4010199	10314
V	4010432	10314
V	4010666	10314
V	4010899	10314
V	4011131	10316
V	4012069	10316
V	4012761	10316
V	4012996	10316
V	4014151	10319
V	4014369	10319
V	4014831	10316
V	4015293	10316
V	4015756	10316
V	4015998	10316
V	4016476	10314
V	4016954	10314
V	4017192	10319
V	4018373	10319
V	4018612	10327
V	4019972	10327
V	4020206	10325
V	4020438	10325
V	4020671	10325
V	4020893	10330
V	4021136	10330
V	4021614	10327
V	4022775	10327
V	4023464	10327
V	4023696	10327
V	4024155	10327
V	4024620	10327
V	4025076	10327
V	4026214	10327
V	4026907	10330
V	4027595	10325
V	4029681	10325
V	4029922	10325
V	4030164	10325
V	4030405	10325
V	4030642	10325
V	4030883	10325
V	4031124	10325
V	4031366	10330
V	4032773	10330
V	4033480	10330
V	4033958	10330
V	4034200	10325
V	4034439	10325
V	4034680	10325
V	4034921	10325
V	4035163	10341
V	4035406	10338
V	4036346	10336
V	4036807	10338
V	4037023	10336
V	4037257	10336
V	4037491	10336
V	4037726	10336
V	4037960	10336
V	4038194	10336
V	4038426	10336
V	4038660	10336
V	4038894	10336
V	4039125	10336
V	4039361	10341
V	4039836	10341
V	4040077	10338
V	4040535	10338
V	4041901	10338
V	4042118	10338
V	4044848	10338
V	4045082	10338
V	4045315	10338
V	4045762	10338
V	4045997	10336
V	4047411	10336
V	4047653	10336
V	4047895	10336
V	4048135	10336
V	4048375	10338
V	4050015	10347
V	4050726	10349
V	4051197	10347
V	4051661	10352
V	4051899	10352
V	4052139	10349
V	4054202	10349
V	4054875	10352
V	4055562	10352
V	4056940	10349
V	4057405	10352
V	4059962	10352
V	4060201	10347
V	4060909	10347
V	4061149	10347
V	4061390	10347
V	4061629	10347
V	4061849	10347
V	4062086	10347
V	4062327	10352
V	4064908	10352
V	4065147	10347
V	4065626	10347
V	4065864	10347
V	4066084	10347
V	4066325	10363
V	4066805	10358
V	4067274	10358
V	4067508	10358
V	4067741	10358
V	4067974	10358
V	4068206	10363
V	4068450	10363
V	4068925	10363
V	4069398	10360
V	4069866	10360
V	4070102	10360
V	4071007	10363
V	4073993	10363
V	4074687	10360
V	4076298	10360
V	4076993	10358
V	4078178	10358
V	4078417	10358
V	4078654	10358
V	4078896	10363
V	4081485	10358
V	4082433	10358
V	4082672	10358
V	4082912	10358
V	4083154	10371
V	4083862	10369
V	4084096	10369
V	4084329	10369
V	4084563	10369
V	4084798	10369
V	4085034	10369
V	4085264	10369
V	4085496	10369
V	4085729	10369
V	4085963	10374
V	4086203	10371
V	4086671	10371
V	4087136	10371
V	4088750	10371
V	4089670	10371
V	4089903	10374
V	4090592	10374
V	4090829	10374
V	4091065	10371
V	4092239	10369
V	4093418	10369
V	4093660	10369
V	4093899	10369
V	4094139	10369
V	4094380	10369
V	4094604	10369
V	4094828	10371
V	4095070	10371
V	4095540	10369
V	4096717	10380
V	4097421	10380
V	4097654	10385
V	4098364	10382
V	4098599	10382
V	4099508	10382
V	4099745	10382
V	4099979	10382
V	4100215	10382
V	4101137	10385
V	4101371	10385
V	4101836	10385
V	4102301	10385
V	4102537	10385
V	4102772	10382
V	4105343	10382
V	4105583	10380
V	4106041	10380
V	4106283	10380
V	4106525	10380
V	4106764	10380
V	4107002	10380
V	4107244	10385
V	4110060	10385
V	4110535	10385
V	4111010	10396
V	4111253	10396
V	4111497	10391
V	4111968	10391
V	4112202	10391
V	4112436	10391
V	4112671	10391
V	4112905	10391
V	4113140	10391
V	4113375	10391
V	4113611	10391
V	4113845	10391
V	4114077	10396
V	4114550	10393
V	4115456	10393
V	4116149	10393
V	4116380	10393
V	4116842	10393
V	4117079	10393
V	4118453	10396
V	4119148	10393
V	4121219	10393
V	4121683	10396
V	4121918	10396
V	4122133	10393
V	4123074	10393
V	4124481	10393
V	4125194	10393
V	4126371	10396
V	4127548	10396
V	4127786	10396
V	4128501	10391
V	4128740	10391
V	4128978	10402
V	4129214	10407
V	4129457	10407
V	4130406	10402
V	4130623	10402
V	4130857	10407
V	4131551	10407
V	4131794	10404
V	4133172	10404
V	4133867	10404
V	4134103	10404
V	4134338	10404
V	4134797	10404
V	4135029	10404
V	4135493	10407
V	4135730	10407
V	4135957	10407
V	4136421	10407
V	4136657	10407
V	4136892	10404
V	4138504	10404
V	4139434	10407
V	4139674	10402
V	4139916	10402
V	4140156	10402
V	4140397	10404
V	4140639	10404
V	4141353	10404
V	4142065	10404
V	4142524	10418
V	4143939	10413
V	4144407	10413
V	4144642	10413
V	4144877	10413
V	4145111	10413
V	4145347	10413
V	4145581	10413
V	4145818	10413
V	4146049	10413
V	4146265	10413
V	4146498	10413
V	4146730	10413
V	4146965	10418
V	4147438	10418
V	4148149	10415
V	4148383	10415
V	4149047	10415
V	4149282	10415
V	4149516	10415
V	4149750	10415
V	4149985	10415
V	4150913	10415
V	4151836	10418
V	4152525	10415
V	4153675	10418
V	4153912	10418
V	4154604	10418
V	4154838	10415
V	4156698	10413
V	4158332	10413
V	4158572	10413
V	4158814	10413
V	4159054	10413
V	4159292	10413
V	4159530	10413
V	4159768	10413
V	4160010	10415
V	4160720	10418
V	4160959	10418
V	4161199	10418
V	4161674	10429
V	4162427	10428
V	4162679	10426
V	4162934	10426
V	4163444	10424
V	4163699	10426
V	4165204	10428
V	4166214	10429
V	4167210	10426
V	4167717	10428
V	4167973	10428
V	4168221	10426
V	4169722	10424
V	4170713	10429
V	4172232	10426
V	4172487	10426
V	4174249	10424
V	4175005	10424
V	4175253	10429
V	4176024	10426
V	4176778	10424
V	4177524	10424
V	4178027	10429
V	4178283	10428
V	4179288	10424
V	4180045	10426
V	4180797	10428
V	4181053	10426
V	4181305	10428
V	4181801	10428
V	4182301	10428
V	4183299	10428
V	4184278	10428
V	4184536	10428
V	4185038	10424
V	4186253	10424
V	4186488	10424
V	4186719	10424
V	4186951	10424
V	4187185	10424
V	4187418	10424
V	4187654	10429
V	4188130	10429
V	4188372	10426
V	4189983	10426
V	4190219	10426
V	4190454	10429
V	4192520	10429
V	4192755	10429
V	4193931	10429
V	4194174	10424
V	4194415	10424
V	4194657	10424
V	4194899	10424
V	4195140	10424
V	4195381	10424
V	4196087	10437
V	4196547	10435
V	4196783	10435
V	4197017	10435
V	4197252	10435
V	4197486	10435
V	4197720	10435
V	4197955	10435
V	4198186	10435
V	4198423	10440
V	4199138	10437
V	4200511	10437
V	4200974	10437
V	4201892	10440
V	4202799	10440
V	4203246	10440
V	4203940	10440
V	4204634	10437
V	4205554	10440
V	4205787	10440
V	4206022	10435
V	4207434	10435
V	4207674	10435
V	4208857	10435
V	4209096	10435
V	4209333	10435
V	4209575	10435
V	4209795	10446
V	4210255	10446
V	4210487	10446
V	4210720	10446
V	4210934	10446
V	4211165	10446
V	4211397	10451
V	4212110	10451
V	4212569	10448
V	4213015	10448
V	4213708	10448
V	4214380	10448
V	4214843	10448
V	4215080	10448
V	4215543	10448
V	4215774	10448
V	4216005	10448
V	4216699	10451
V	4217390	10451
V	4218265	10448
V	4219922	10446
V	4220397	10446
V	4220638	10446
V	4220861	10446
V	4221102	10448
V	4221345	10448
V	4221586	10446
V	4222293	10446
V	4222531	10446
V	4222768	10457
V	4223010	10457
V	4223252	10459
V	4223485	10457
V	4223720	10457
V	4223955	10457
V	4224190	10457
V	4224425	10457
V	4224661	10457
V	4224877	10462
V	4225116	10462
V	4225578	10459
V	4226518	10457
V	4226752	10459
V	4226986	10459
V	4227220	10459
V	4227455	10459
V	4227917	10459
V	4228363	10459
V	4228597	10459
V	4228832	10459
V	4229068	10459
V	4229303	10459
V	4229989	10459
V	4230685	10459
V	4230920	10462
V	4232780	10457
V	4233020	10457
V	4233262	10457
V	4233503	10459
V	4233978	10459
V	4234452	10457
V	4235395	10468
V	4235629	10468
V	4235863	10468
V	4236098	10468
V	4236334	10468
V	4236569	10468
V	4236804	10473
V	4237043	10473
V	4237285	10473
V	4237998	10470
V	4238687	10470
V	4238922	10470
V	4239619	10470
V	4240313	10470
V	4240777	10470
V	4241470	10473
V	4241706	10473
V	4241942	10473
V	4242178	10473
V	4243332	10473
V	4243565	10470
V	4243792	10470
V	4244718	10468
V	4244960	10468
V	4245202	10468
V	4245443	10468
V	4245685	10470
V	4245924	10470
V	4246161	10470
V	4246633	10470
V	4246873	10473
V	4248501	10468
V	4248739	10479
V	4248974	10479
V	4249207	10479
V	4249441	10479
V	4249675	10479
V	4249900	10479
V	4250134	10479
V	4250369	10479
V	4250599	10484
V	4251312	10484
V	4251537	10481
V	4252000	10481
V	4252695	10481
V	4253386	10481
V	4253619	10481
V	4253854	10481
V	4254298	10484
V	4255216	10484
V	4255679	10484
V	4256588	10484
V	4256823	10484
V	4257059	10481
V	4257293	10484
V	4257988	10481
V	4258460	10484
V	4258935	10479
V	4259394	10479
V	4259634	10479
V	4259871	10479
V	4260113	10479
V	4260355	10484
V	4261299	10484
V	4261987	10479
V	4262225	10479
V	4262464	10490
V	4262700	10490
V	4262932	10490
V	4263167	10495
V	4264113	10492
V	4264804	10492
V	4265267	10492
V	4265734	10492
V	4265971	10492
V	4266204	10492
V	4266440	10492
V	4266674	10492
V	4267136	10492
V	4267601	10495
V	4268979	10495
V	4269670	10495
V	4270594	10492
V	4271543	10495
V	4272022	10490
V	4272263	10492
V	4273423	10492
V	4273895	10492
V	4275074	10490
V	4275547	10490
V	4275788	10490
V	4276029	10490
V	4276272	10501
V	4276506	10501
V	4276741	10501
V	4276976	10501
V	4277206	10501
V	4277441	10501
V	4277674	10501
V	4277909	10501
V	4278143	10501
V	4278377	10506
V	4279531	10506
V	4280008	10503
V	4280241	10503
V	4280476	10503
V	4280711	10503
V	4283470	10503
V	4283704	10506
V	4284628	10506
V	4285303	10506
V	4285520	10506
V	4285752	10503
V	4287580	10503
V	4289663	10501
V	4290840	10503
V	4291763	10503
V	4292239	10501
V	4293400	10501
V	4293639	10512
V	4293872	10512
V	4294103	10517
V	4294811	10514
V	4295042	10514
V	4295487	10514
V	4295722	10514
V	4296397	10514
V	4296860	10514
V	4298010	10514
V	4298699	10517
V	4299838	10517
V	4300765	10517
V	4301000	10514
V	4301464	10514
V	4302650	10512
V	4303127	10512
V	4303367	10512
V	4303609	10514
V	4304551	10512
V	4305260	10512
V	4305497	10523
V	4305731	10523
V	4305965	10523
V	4306201	10523
V	4306438	10523
V	4306654	10523
V	4306886	10523
V	4307109	10523
V	4307341	10523
V	4307575	10528
V	4308049	10525
V	4308992	10525
V	4309686	10525
V	4309920	10525
V	4310383	10525
V	4310851	10525
V	4312468	10525
V	4313160	10528
V	4313396	10528
V	4313844	10528
V	4314077	10528
V	4314525	10528
V	4314761	10528
V	4316364	10525
V	4316830	10525
V	4317065	10523
V	4319156	10523
V	4319398	10525
V	4320114	10525
V	4321058	10525
V	4321533	10528
V	4322246	10523
V	4322487	10534
V	4322722	10534
V	4322956	10534
V	4323190	10539
V	4323669	10539
V	4323911	10536
V	4325049	10536
V	4326658	10536
V	4328038	10536
V	4328963	10539
V	4329426	10539
V	4330119	10539
V	4330353	10539
V	4330818	10539
V	4331284	10536
V	4331748	10536
V	4332214	10536
V	4332449	10536
V	4333378	10539
V	4334088	10534
V	4334329	10534
V	4334570	10534
V	4334813	10534
V	4335050	10534
V	4335288	10534
V	4335528	10534
V	4335769	10534
V	4336009	10536
V	4337190	10534
V	4337427	10534
V	4337670	10534
V	4337909	10545
V	4338146	10545
V	4338380	10545
V	4338612	10547
V	4339078	10547
V	4339310	10547
V	4339544	10547
V	4340462	10547
V	4340929	10550
V	4342074	10550
V	4342309	10550
V	4342546	10550
V	4342995	10547
V	4343458	10547
V	4343691	10547
V	4344395	10547
V	4345346	10550
V	4345589	10545
V	4346065	10545
V	4346307	10545
V	4346546	10545
V	4346787	10545
V	4347028	10550
V	4348448	10550
V	4348688	10545
V	4348930	10545
V	4349171	10545
V	4349413	10545
V	4349652	10556
V	4350114	10556
V	4350346	10556
V	4350581	10556
V	4350798	10556
V	4351035	10556
V	4351270	10561
V	4351513	10561
V	4351752	10561
V	4351992	10558
V	4352227	10558
V	4352693	10558
V	4354072	10558
V	4354306	10558
V	4354537	10558
V	4355001	10561
V	4355463	10558
V	4356608	10558
V	4357319	10556
V	4358031	10556
V	4358273	10556
V	4358514	10556
V	4358757	10558
V	4358996	10558
V	4359473	10556
V	4360653	10556
V	4360892	10556
V	4361132	10556
V	4361371	10569
V	4361604	10567
V	4361837	10567
V	4362071	10567
V	4362305	10567
V	4362539	10567
V	4362772	10567
V	4363006	10567
V	4363237	10567
V	4363470	10567
V	4363687	10572
V	4363929	10569
V	4364856	10569
V	4365779	10569
V	4366013	10569
V	4366707	10569
V	4366941	10569
V	4367407	10569
V	4368326	10572
V	4368564	10572
V	4368804	10572
V	4370417	10569
V	4371109	10567
V	4374117	10567
V	4374358	10567
V	4374599	10567
V	4374840	10567
V	4376016	10567
V	4376258	10567
V	4376496	10567
V	4376734	10580
V	4376965	10580
V	4377197	10578
V	4377432	10578
V	4377667	10578
V	4377904	10578
V	4378137	10578
V	4378370	10578
V	4378599	10583
V	4378841	10583
V	4379083	10580
V	4380925	10580
V	4381160	10580
V	4382082	10580
V	4382543	10580
V	4383004	10580
V	4383237	10580
V	4383469	10583
V	4385080	10580
V	4385541	10580
V	4386702	10583
V	4387647	10583
V	4387890	10578
V	4388370	10578
V	4388612	10578
V	4388852	10578
V	4389094	10578
V	4389334	10578
V	4389575	10578
V	4389817	10578
V	4390057	10578
V	4390299	10580
V	4391010	10583
V	4391950	10578
V	4392420	10578
V	4392659	10578
V	4392900	10578
V	4393138	10591
V	4393600	10589
V	4393835	10589
V	4394069	10589
V	4394303	10589
V	4394534	10589
V	4394766	10589
V	4394999	10589
V	4395231	10589
V	4395465	10589
V	4395700	10589
V	4395932	10589
V	4396164	10589
V	4396395	10594
V	4397108	10594
V	4397347	10591
V	4398514	10591
V	4400353	10591
V	4400818	10591
V	4401512	10591
V	4401747	10591
V	4402667	10594
V	4403135	10594
V	4403600	10594
V	4403818	10594
V	4404054	10594
V	4404287	10591
V	4404748	10591
V	4404982	10591
V	4405218	10594
V	4406627	10589
V	4407106	10589
V	4407348	10589
V	4407588	10589
V	4407830	10589
V	4408071	10589
V	4408312	10591
V	4409259	10591
V	4409502	10589
V	4410206	10589
V	4410444	10589
V	4410683	10600
V	4411128	10600
V	4411363	10600
V	4411600	10600
V	4411834	10600
V	4412068	10600
V	4412299	10602
V	4413714	10602
V	4414176	10602
V	4414407	10602
V	4415096	10602
V	4415562	10602
V	4416028	10602
V	4416262	10602
V	4416723	10605
V	4417854	10605
V	4418090	10605
V	4418325	10602
V	4418791	10602
V	4419489	10600
V	4419966	10600
V	4420207	10600
V	4420446	10600
V	4420686	10600
V	4420924	10600
V	4421166	10600
V	4422347	10600
V	4422588	10600
V	4422827	10611
V	4423061	10611
V	4423278	10611
V	4423511	10611
V	4423747	10611
V	4423980	10611
V	4424214	10616
V	4424453	10611
V	4424687	10616
V	4424925	10616
V	4425168	10613
V	4427252	10613
V	4428402	10613
V	4428870	10613
V	4429783	10616
V	4430476	10616
V	4430710	10616
V	4430944	10616
V	4432095	10613
V	4433248	10611
V	4433960	10611
V	4434199	10611
V	4434440	10613
V	4434912	10616
V	4435620	10616
V	4436097	10611
V	4436336	10611
V	4436577	10611
V	4436814	10611
V	4437053	10611
V	4437291	10622
V	4437525	10622
V	4437760	10622
V	4437976	10622
V	4438210	10622
V	4438443	10627
V	4438682	10627
V	4438925	10624
V	4439846	10624
V	4440541	10624
V	4440772	10627
V	4441694	10627
V	4441927	10627
V	4442161	10622
V	4445640	10622
V	4445883	10622
V	4446125	10624
V	4446603	10624
V	4447079	10622
V	4448230	10622
V	4448467	10622
V	4448704	10635
V	4448938	10633
V	4449173	10633
V	4449412	10633
V	4449646	10633
V	4449881	10633
V	4450115	10633
V	4450332	10633
V	4450564	10633
V	4450799	10633
V	4451031	10638
V	4451743	10638
V	4452186	10635
V	4452655	10635
V	4452887	10635
V	4454725	10638
V	4456791	10638
V	4457484	10635
V	4457951	10635
V	4458419	10635
V	4460040	10638
V	4461227	10638
V	4461469	10638
V	4461711	10633
V	4462170	10633
V	4462409	10633
V	4462650	10633
V	4462891	10633
V	4463131	10633
V	4463370	10633
V	4463612	10638
V	4465253	10638
V	4465492	10638
V	4465735	10633
V	4465968	10633
V	4466189	10644
V	4466424	10644
V	4466661	10644
V	4466895	10644
V	4467127	10644
V	4467362	10644
V	4467597	10644
V	4467831	10644
V	4468063	10644
V	4468297	10646
V	4469472	10646
V	4469938	10646
V	4470172	10646
V	4470638	10646
V	4471105	10646
V	4471568	10646
V	4471802	10646
V	4472037	10649
V	4472273	10646
V	4474787	10649
V	4475957	10649
V	4476643	10644
V	4476884	10644
V	4477125	10644
V	4477366	10644
V	4477608	10644
V	4477848	10646
V	4479027	10649
V	4479720	10644
V	4480195	10655
V	4480659	10655
V	4480886	10655
V	4481117	10655
V	4481352	10660
V	4481591	10660
V	4482067	10660
V	4482776	10657
V	4483010	10657
V	4483244	10657
V	4483479	10657
V	4483713	10657
V	4483945	10657
V	4484180	10657
V	4484645	10657
V	4484878	10657
V	4485106	10657
