OpFlag	BusinessEntityID	CreditCardID	ModifiedDate
V	9996	15595	2013-03-13 00:00:00
V	9997	2998	2013-02-23 00:00:00
V	9998	11287	2011-08-03 00:00:00
V	9999	8098	2011-08-07 00:00:00
V	10000	12101	2013-11-09 00:00:00
V	10001	552	2013-12-30 00:00:00
V	10002	9824	2014-01-25 00:00:00
V	10003	18243	2011-09-04 00:00:00
V	10004	5111	2013-05-08 00:00:00
V	10005	16202	2013-10-08 00:00:00
V	10006	18027	2013-07-31 00:00:00
V	10007	10670	2013-12-09 00:00:00
V	10008	2459	2011-09-17 00:00:00
V	10009	4415	2014-04-19 00:00:00
V	10010	7901	2014-05-28 00:00:00
V	10011	13149	2013-09-08 00:00:00
V	10012	17890	2012-06-05 00:00:00
V	10013	2395	2013-07-14 00:00:00
V	10014	5053	2013-09-27 00:00:00
V	10015	72	2013-08-13 00:00:00
V	10016	8956	2013-10-27 00:00:00
V	10017	17971	2013-08-19 00:00:00
V	10018	3636	2014-04-20 00:00:00
V	10019	16110	2013-12-14 00:00:00
V	10020	15112	2013-08-23 00:00:00
V	10021	8127	2011-09-26 00:00:00
V	10022	8876	2014-05-11 00:00:00
V	10023	13915	2014-04-14 00:00:00
V	10024	2277	2011-10-15 00:00:00
V	10025	13778	2013-11-16 00:00:00
V	10026	11387	2013-09-17 00:00:00
V	10027	7242	2012-05-05 00:00:00
V	10028	15945	2014-06-10 00:00:00
V	10029	2409	2013-04-27 00:00:00
V	10030	7987	2013-01-29 00:00:00
V	10031	5234	2013-09-17 00:00:00
V	10032	5838	2013-11-01 00:00:00
V	10033	777	2013-07-10 00:00:00
V	10034	6973	2014-04-16 00:00:00
V	10035	3565	2014-02-24 00:00:00
V	10036	18158	2013-10-28 00:00:00
V	10037	8549	2013-02-25 00:00:00
V	10038	11821	2013-07-28 00:00:00
V	10039	14026	2013-10-08 00:00:00
V	10040	1669	2014-02-27 00:00:00
V	10041	419	2013-07-28 00:00:00
V	10042	14437	2013-11-12 00:00:00
V	10043	4461	2011-12-15 00:00:00
V	10044	11673	2012-07-05 00:00:00
V	10045	5344	2013-08-16 00:00:00
V	10046	6297	2013-12-15 00:00:00
V	10047	6671	2011-08-22 00:00:00
V	10048	16424	2014-03-11 00:00:00
V	10049	13840	2011-12-04 00:00:00
V	10050	2452	2013-12-27 00:00:00
V	10051	17517	2013-08-31 00:00:00
V	10052	366	2014-03-25 00:00:00
V	10053	3673	2012-06-30 00:00:00
V	10054	8389	2014-02-07 00:00:00
V	10055	12628	2014-05-19 00:00:00
V	10056	13783	2014-01-24 00:00:00
V	10057	16632	2014-01-16 00:00:00
V	10058	10817	2013-09-07 00:00:00
V	10059	16394	2013-10-18 00:00:00
V	10060	5057	2012-11-21 00:00:00
V	10061	5249	2013-10-24 00:00:00
V	10062	11390	2013-07-15 00:00:00
V	10063	2122	2013-12-07 00:00:00
V	10064	15767	2013-09-01 00:00:00
V	10065	13812	2013-10-22 00:00:00
V	10066	14864	2013-07-15 00:00:00
V	10067	4507	2014-03-13 00:00:00
V	10068	7973	2013-12-24 00:00:00
V	10069	4361	2014-03-10 00:00:00
V	10070	1562	2013-06-30 00:00:00
V	10071	7690	2013-01-18 00:00:00
V	10072	16061	2013-03-28 00:00:00
V	10073	9564	2013-06-21 00:00:00
V	10074	16859	2013-11-09 00:00:00
V	10075	17749	2013-01-01 00:00:00
V	10076	16498	2014-02-11 00:00:00
V	10077	2285	2013-07-23 00:00:00
V	10078	5986	2013-02-13 00:00:00
V	10079	13429	2014-04-29 00:00:00
V	10080	13209	2013-07-14 00:00:00
V	10081	17582	2013-09-16 00:00:00
V	10082	13522	2013-08-19 00:00:00
V	10083	14834	2012-05-14 00:00:00
V	10084	2172	2013-08-04 00:00:00
V	10085	5914	2013-10-15 00:00:00
V	10086	16566	2011-11-28 00:00:00
V	10087	16817	2014-02-20 00:00:00
V	10088	11700	2014-02-16 00:00:00
V	10089	6949	2012-11-27 00:00:00
V	10090	121	2014-05-05 00:00:00
V	10091	13909	2013-06-10 00:00:00
V	10092	3735	2013-04-14 00:00:00
V	10093	10320	2013-05-04 00:00:00
V	10094	10283	2013-11-15 00:00:00
V	10095	18288	2012-08-30 00:00:00
V	10096	16306	2011-09-12 00:00:00
V	10097	17839	2014-06-27 00:00:00
V	10098	4604	2013-04-24 00:00:00
V	10099	9666	2013-03-23 00:00:00
V	10100	11320	2013-08-21 00:00:00
V	10101	6116	2013-10-15 00:00:00
V	10102	8786	2013-07-20 00:00:00
V	10103	16063	2013-09-24 00:00:00
V	10104	14525	2013-07-09 00:00:00
V	10105	13161	2013-11-18 00:00:00
V	10106	620	2012-04-04 00:00:00
V	10107	16076	2012-01-11 00:00:00
V	10108	11482	2014-01-09 00:00:00
V	10109	16522	2013-10-08 00:00:00
V	10110	18842	2013-07-24 00:00:00
V	10111	5312	2012-09-14 00:00:00
V	10112	13254	2013-08-07 00:00:00
V	10113	190	2014-01-17 00:00:00
V	10114	14709	2013-10-30 00:00:00
V	10115	12027	2013-10-20 00:00:00
V	10116	7020	2013-10-02 00:00:00
V	10117	11219	2013-08-06 00:00:00
V	10118	1673	2014-06-03 00:00:00
V	10119	5224	2012-03-14 00:00:00
V	10120	17714	2012-08-03 00:00:00
V	10121	1239	2013-10-13 00:00:00
V	10122	8392	2014-04-16 00:00:00
V	10123	8689	2013-02-14 00:00:00
V	10124	11471	2014-04-25 00:00:00
V	10125	11090	2014-01-02 00:00:00
V	10126	8055	2014-05-15 00:00:00
V	10127	8407	2014-05-14 00:00:00
V	10128	15987	2014-03-30 00:00:00
V	10129	11686	2011-07-06 00:00:00
V	10130	1025	2013-08-05 00:00:00
V	10131	11044	2013-01-04 00:00:00
V	10132	15853	2013-12-11 00:00:00
V	10133	15997	2013-12-27 00:00:00
V	10134	10427	2013-07-27 00:00:00
V	10135	10850	2013-07-07 00:00:00
V	10136	12996	2013-05-03 00:00:00
V	10137	2775	2013-07-13 00:00:00
V	10138	4562	2013-12-20 00:00:00
V	10139	16898	2014-06-17 00:00:00
V	10140	7763	2013-11-13 00:00:00
V	10141	15031	2013-11-14 00:00:00
V	10142	12837	2014-06-23 00:00:00
V	10143	5962	2014-05-22 00:00:00
V	10144	11081	2012-07-03 00:00:00
V	10145	14189	2013-08-18 00:00:00
V	10146	13748	2014-01-18 00:00:00
V	10147	4395	2014-05-10 00:00:00
V	10148	15366	2014-05-24 00:00:00
V	10149	3987	2013-12-31 00:00:00
V	10150	520	2014-06-23 00:00:00
V	10151	3935	2013-02-03 00:00:00
V	10152	13012	2012-07-20 00:00:00
V	10153	18184	2014-04-28 00:00:00
V	10154	13720	2013-12-30 00:00:00
V	10155	7447	2013-07-07 00:00:00
V	10156	18453	2013-09-30 00:00:00
V	10157	12456	2014-02-06 00:00:00
V	10158	13098	2013-05-03 00:00:00
V	10159	15211	2014-01-01 00:00:00
V	10160	12354	2014-03-02 00:00:00
V	10161	15652	2013-11-21 00:00:00
V	10162	2425	2013-10-14 00:00:00
V	10163	16652	2013-10-27 00:00:00
V	10164	18387	2014-06-14 00:00:00
V	10165	7110	2013-09-16 00:00:00
V	10166	12218	2012-01-31 00:00:00
V	10167	12934	2014-02-26 00:00:00
V	10168	16262	2013-12-20 00:00:00
V	10169	15860	2014-04-18 00:00:00
V	10170	6454	2012-03-02 00:00:00
V	10171	14122	2014-05-12 00:00:00
V	10172	4769	2014-06-23 00:00:00
V	10173	1887	2013-10-01 00:00:00
V	10174	11543	2014-05-06 00:00:00
V	10175	14993	2013-10-13 00:00:00
V	10176	2466	2013-04-03 00:00:00
V	10177	1981	2013-07-24 00:00:00
V	10178	7622	2013-08-22 00:00:00
V	10179	6324	2013-09-16 00:00:00
V	10180	7959	2013-07-18 00:00:00
V	10181	4380	2011-12-12 00:00:00
V	10182	14651	2011-08-17 00:00:00
V	10183	18398	2012-08-01 00:00:00
V	10184	459	2014-03-25 00:00:00
V	10185	5819	2014-03-28 00:00:00
V	10186	7362	2014-01-20 00:00:00
V	10187	7605	2011-07-17 00:00:00
V	10188	12974	2013-12-19 00:00:00
V	10189	12913	2014-04-28 00:00:00
V	10190	8308	2013-12-24 00:00:00
V	10191	17586	2013-11-01 00:00:00
V	10192	6118	2014-03-25 00:00:00
V	10193	526	2014-06-20 00:00:00
V	10194	5256	2013-11-04 00:00:00
V	10195	7235	2014-01-03 00:00:00
V	10196	2910	2013-07-06 00:00:00
V	10197	1184	2012-05-30 00:00:00
V	10198	896	2014-04-08 00:00:00
V	10199	9845	2014-03-28 00:00:00
V	10200	5412	2013-10-06 00:00:00
V	10201	15475	2013-08-10 00:00:00
V	10202	6966	2011-06-29 00:00:00
V	10203	4412	2013-12-16 00:00:00
V	10204	6999	2013-07-26 00:00:00
V	10205	1508	2013-08-10 00:00:00
V	10206	16357	2012-10-12 00:00:00
V	10207	16034	2013-09-11 00:00:00
V	10208	14983	2013-05-25 00:00:00
V	10209	6075	2014-04-03 00:00:00
V	10210	18	2011-12-29 00:00:00
V	10211	4767	2013-08-15 00:00:00
V	10212	13523	2014-01-15 00:00:00
V	10213	678	2012-04-16 00:00:00
V	10214	17443	2013-09-05 00:00:00
V	10215	10859	2013-11-17 00:00:00
V	10216	2493	2013-03-16 00:00:00
V	10217	15035	2014-06-04 00:00:00
V	10218	18900	2012-06-12 00:00:00
V	10219	14123	2013-11-21 00:00:00
V	10220	557	2012-02-15 00:00:00
V	10221	10833	2013-01-17 00:00:00
V	10222	12730	2013-12-11 00:00:00
V	10223	6325	2011-11-07 00:00:00
V	10224	8063	2013-02-03 00:00:00
V	10225	5267	2012-07-17 00:00:00
V	10226	13219	2013-07-10 00:00:00
V	10227	2221	2014-03-17 00:00:00
V	10228	16828	2014-03-05 00:00:00
V	10229	11210	2014-02-18 00:00:00
V	10230	9388	2014-04-28 00:00:00
V	10231	2966	2011-12-15 00:00:00
V	10232	9547	2011-11-07 00:00:00
V	10233	12784	2013-10-24 00:00:00
V	10234	8730	2013-09-29 00:00:00
V	10235	17575	2012-12-12 00:00:00
V	10236	4184	2013-09-22 00:00:00
V	10237	10602	2013-08-05 00:00:00
V	10238	19136	2012-12-16 00:00:00
V	10239	191	2013-12-20 00:00:00
V	10240	15876	2013-02-02 00:00:00
V	10241	16615	2012-11-11 00:00:00
V	10242	15375	2013-09-09 00:00:00
V	10243	7413	2013-10-08 00:00:00
V	10244	14076	2013-11-16 00:00:00
V	10245	3923	2013-11-02 00:00:00
V	10246	4505	2014-03-07 00:00:00
V	10247	12706	2014-05-29 00:00:00
V	10248	15946	2013-11-26 00:00:00
V	10249	5091	2013-11-17 00:00:00
V	10250	19178	2014-02-04 00:00:00
V	10251	14425	2013-07-28 00:00:00
V	10252	13652	2014-04-10 00:00:00
V	10253	16581	2014-04-29 00:00:00
V	10254	14494	2013-05-18 00:00:00
V	10255	4638	2013-02-14 00:00:00
V	10256	17771	2012-08-12 00:00:00
V	10257	3454	2013-11-17 00:00:00
V	10258	10355	2013-08-20 00:00:00
V	10259	16617	2014-04-19 00:00:00
V	10260	5021	2012-11-03 00:00:00
V	10261	18955	2013-12-29 00:00:00
V	10262	8241	2012-01-10 00:00:00
V	10263	7449	2011-12-03 00:00:00
V	10264	18076	2013-07-30 00:00:00
V	10265	15481	2014-01-08 00:00:00
V	10266	5067	2013-08-03 00:00:00
V	10267	5020	2011-09-07 00:00:00
V	10268	14217	2014-05-30 00:00:00
V	10269	4762	2012-10-02 00:00:00
V	10270	15390	2014-05-06 00:00:00
V	10271	15206	2012-08-12 00:00:00
V	10272	1708	2012-03-23 00:00:00
V	10273	13558	2014-02-25 00:00:00
V	10274	3199	2013-09-15 00:00:00
V	10275	11708	2012-07-02 00:00:00
V	10276	13732	2012-09-18 00:00:00
V	10277	7477	2014-05-14 00:00:00
V	10278	9025	2013-03-13 00:00:00
V	10279	7734	2013-08-14 00:00:00
V	10280	9161	2012-12-11 00:00:00
V	10281	13041	2013-07-27 00:00:00
V	10282	16782	2013-10-03 00:00:00
V	10283	15468	2012-06-17 00:00:00
V	10284	10650	2012-12-18 00:00:00
V	10285	17413	2012-11-05 00:00:00
V	10286	10405	2013-03-15 00:00:00
V	10287	3629	2014-02-20 00:00:00
V	10288	4112	2013-11-29 00:00:00
V	10289	10410	2012-06-27 00:00:00
V	10290	15466	2012-02-21 00:00:00
V	10291	16476	2013-05-14 00:00:00
V	10292	8859	2013-01-07 00:00:00
V	10293	6474	2014-04-07 00:00:00
V	10294	3446	2013-02-13 00:00:00
V	10295	17628	2013-12-18 00:00:00
V	10296	668	2013-07-28 00:00:00
V	10297	15669	2013-07-26 00:00:00
V	10298	1092	2011-07-18 00:00:00
V	10299	11639	2012-07-24 00:00:00
V	10300	601	2013-12-27 00:00:00
V	10301	13097	2013-08-01 00:00:00
V	10302	9283	2014-03-08 00:00:00
V	10303	936	2013-12-03 00:00:00
V	10304	13656	2014-04-13 00:00:00
V	10305	15734	2013-07-18 00:00:00
V	10306	11853	2013-11-11 00:00:00
V	10307	8596	2013-07-15 00:00:00
V	10308	14179	2013-09-23 00:00:00
V	10309	8248	2013-11-11 00:00:00
V	10310	4006	2013-10-13 00:00:00
V	10311	11197	2013-12-21 00:00:00
V	10312	7623	2013-02-22 00:00:00
V	10313	15534	2013-09-10 00:00:00
V	10314	3535	2014-03-07 00:00:00
V	10315	15677	2014-06-25 00:00:00
V	10316	15653	2013-09-20 00:00:00
V	10317	3722	2014-02-03 00:00:00
V	10318	10528	2014-02-13 00:00:00
V	10319	17031	2014-01-10 00:00:00
V	10320	9013	2014-02-07 00:00:00
V	10321	3988	2014-05-11 00:00:00
V	10322	11325	2013-01-23 00:00:00
V	10323	11813	2014-04-29 00:00:00
V	10324	1640	2011-11-14 00:00:00
V	10325	423	2013-08-03 00:00:00
V	10326	2715	2012-08-09 00:00:00
V	10327	2509	2013-12-16 00:00:00
V	10328	18521	2013-10-16 00:00:00
V	10329	14527	2013-08-12 00:00:00
V	10330	10993	2013-10-03 00:00:00
V	10331	2209	2013-08-16 00:00:00
V	10332	15540	2013-01-23 00:00:00
V	10333	10795	2014-04-20 00:00:00
V	10334	6694	2012-07-27 00:00:00
V	10335	1423	2013-08-13 00:00:00
V	10336	10771	2014-05-16 00:00:00
V	10337	17314	2013-02-28 00:00:00
V	10338	16152	2013-06-26 00:00:00
V	10339	18312	2014-03-09 00:00:00
V	10340	10950	2014-03-02 00:00:00
V	10341	3537	2014-02-11 00:00:00
V	10342	15726	2014-06-02 00:00:00
V	10343	16271	2013-10-04 00:00:00
V	10344	16725	2014-02-20 00:00:00
V	10345	6896	2013-12-15 00:00:00
V	10346	1426	2013-10-01 00:00:00
V	10347	12567	2013-03-17 00:00:00
V	10348	2392	2011-10-30 00:00:00
V	10349	948	2013-08-28 00:00:00
V	10350	2808	2014-04-03 00:00:00
V	10351	12302	2012-08-29 00:00:00
V	10352	15083	2013-09-21 00:00:00
V	10353	5104	2013-10-01 00:00:00
V	10354	3892	2012-04-24 00:00:00
V	10355	7321	2013-10-19 00:00:00
V	10356	4320	2013-12-22 00:00:00
V	10357	5241	2014-03-16 00:00:00
V	10358	5441	2012-06-23 00:00:00
V	10359	18291	2014-05-13 00:00:00
V	10360	9544	2013-03-08 00:00:00
V	10361	6515	2013-07-14 00:00:00
V	10362	14500	2013-08-31 00:00:00
V	10363	11610	2014-02-24 00:00:00
V	10364	4797	2013-07-23 00:00:00
V	10365	16637	2013-10-20 00:00:00
V	10366	16938	2013-12-24 00:00:00
V	10367	6773	2013-07-21 00:00:00
V	10368	13358	2014-04-24 00:00:00
V	10369	381	2013-07-15 00:00:00
V	10370	17158	2013-05-12 00:00:00
V	10371	457	2013-08-04 00:00:00
V	10372	16571	2013-07-16 00:00:00
V	10373	9738	2013-12-11 00:00:00
V	10374	568	2014-02-15 00:00:00
V	10375	7588	2011-06-13 00:00:00
V	10376	9137	2013-01-20 00:00:00
V	10377	402	2013-05-22 00:00:00
V	10378	14069	2013-08-05 00:00:00
V	10379	3290	2013-12-28 00:00:00
V	10380	238	2013-09-25 00:00:00
V	10381	6207	2013-07-16 00:00:00
V	10382	9748	2013-11-07 00:00:00
V	10383	6276	2013-02-14 00:00:00
V	10384	368	2013-11-17 00:00:00
V	10385	18066	2013-04-06 00:00:00
V	10386	16984	2011-12-28 00:00:00
V	10387	18325	2014-01-02 00:00:00
V	10388	18248	2013-10-12 00:00:00
V	10389	13396	2011-10-23 00:00:00
V	10390	4392	2011-09-07 00:00:00
V	10391	19156	2014-04-15 00:00:00
V	10392	976	2014-05-03 00:00:00
V	10393	4143	2013-12-21 00:00:00
V	10394	6287	2014-01-01 00:00:00
V	10395	18774	2013-09-07 00:00:00
V	10396	15780	2012-09-29 00:00:00
V	10397	2460	2013-07-22 00:00:00
V	10398	4435	2014-04-29 00:00:00
V	10399	5849	2013-07-31 00:00:00
V	10400	16780	2013-07-11 00:00:00
V	10401	770	2014-01-10 00:00:00
V	10402	18823	2013-10-05 00:00:00
V	10403	14330	2014-05-03 00:00:00
V	10404	4498	2012-09-18 00:00:00
V	10405	9990	2013-07-29 00:00:00
V	10406	11259	2014-04-24 00:00:00
V	10407	9416	2013-11-13 00:00:00
V	10408	3896	2014-02-03 00:00:00
V	10409	3327	2014-05-24 00:00:00
V	10410	15797	2012-08-20 00:00:00
V	10411	2505	2014-01-08 00:00:00
V	10412	14508	2014-02-10 00:00:00
V	10413	4330	2013-08-01 00:00:00
V	10414	10768	2014-03-07 00:00:00
V	10415	4476	2011-07-29 00:00:00
V	10416	16956	2013-10-29 00:00:00
V	10417	1521	2013-07-20 00:00:00
V	10418	11865	2012-12-12 00:00:00
V	10419	2700	2013-09-12 00:00:00
V	10420	16986	2014-06-15 00:00:00
V	10421	9423	2013-08-27 00:00:00
V	10422	10991	2013-10-06 00:00:00
V	10423	18918	2013-07-28 00:00:00
V	10424	9356	2013-08-24 00:00:00
V	10425	7895	2013-07-11 00:00:00
V	10426	182	2013-03-24 00:00:00
V	10427	1736	2012-06-01 00:00:00
V	10428	8451	2012-08-06 00:00:00
V	10429	10093	2011-07-06 00:00:00
V	10430	7015	2012-02-25 00:00:00
V	10431	15915	2013-10-23 00:00:00
V	10432	9377	2014-05-14 00:00:00
V	10433	9706	2012-09-14 00:00:00
V	10434	3427	2013-07-07 00:00:00
V	10435	16735	2013-11-05 00:00:00
V	10436	4523	2014-03-29 00:00:00
V	10437	3888	2014-02-17 00:00:00
V	10438	13016	2014-01-06 00:00:00
V	10439	2074	2014-02-03 00:00:00
V	10440	3628	2013-12-13 00:00:00
V	10441	8175	2012-12-29 00:00:00
V	10442	16588	2014-03-08 00:00:00
V	10443	7424	2013-02-26 00:00:00
V	10444	4001	2014-06-03 00:00:00
V	10445	10346	2011-12-13 00:00:00
V	10446	7548	2014-05-29 00:00:00
V	10447	9718	2013-12-02 00:00:00
V	10448	17812	2013-09-28 00:00:00
V	10449	11305	2014-02-24 00:00:00
V	10450	3486	2013-07-09 00:00:00
V	10451	10736	2013-07-07 00:00:00
V	10452	8254	2014-06-26 00:00:00
V	10453	9882	2014-05-08 00:00:00
V	10454	8273	2013-11-16 00:00:00
V	10455	8695	2013-07-18 00:00:00
V	10456	9531	2014-01-10 00:00:00
V	10457	8729	2013-11-19 00:00:00
V	10458	6361	2013-07-15 00:00:00
V	10459	6092	2012-11-17 00:00:00
V	10460	13815	2013-07-26 00:00:00
V	10461	14469	2013-12-26 00:00:00
V	10462	4551	2014-03-30 00:00:00
V	10463	14588	2013-08-12 00:00:00
V	10464	12584	2013-09-21 00:00:00
V	10465	17235	2014-02-27 00:00:00
V	10466	16050	2012-01-26 00:00:00
V	10467	16821	2013-10-14 00:00:00
V	10468	4193	2013-10-15 00:00:00
V	10469	15895	2012-06-23 00:00:00
V	10470	9921	2013-12-29 00:00:00
V	10471	4281	2013-12-05 00:00:00
V	10472	15569	2013-09-15 00:00:00
V	10473	1457	2011-11-06 00:00:00
V	10474	13495	2013-06-09 00:00:00
V	10475	8710	2014-02-08 00:00:00
V	10476	12662	2014-05-12 00:00:00
V	10477	3204	2013-12-07 00:00:00
V	10478	2961	2013-07-03 00:00:00
V	10479	1007	2014-06-24 00:00:00
V	10480	18627	2013-09-27 00:00:00
V	10481	3223	2014-06-01 00:00:00
V	10482	14872	2014-05-17 00:00:00
V	10483	7172	2013-09-27 00:00:00
V	10484	11798	2012-05-20 00:00:00
V	10485	15724	2013-07-11 00:00:00
V	10486	2170	2014-02-17 00:00:00
V	10487	16526	2013-12-15 00:00:00
V	10488	3656	2014-03-21 00:00:00
V	10489	2692	2013-12-19 00:00:00
V	10490	18888	2014-05-05 00:00:00
V	10491	9396	2013-08-20 00:00:00
V	10492	6144	2014-05-27 00:00:00
V	10493	6196	2012-01-13 00:00:00
V	10494	11103	2014-01-23 00:00:00
V	10495	11019	2013-03-19 00:00:00
V	10496	6105	2013-07-18 00:00:00
V	10497	1620	2013-10-16 00:00:00
V	10498	5237	2013-01-16 00:00:00
V	10499	4456	2014-03-02 00:00:00
V	10500	8521	2013-02-28 00:00:00
V	10501	5232	2013-06-01 00:00:00
V	10502	18011	2013-10-27 00:00:00
V	10503	15807	2013-11-02 00:00:00
V	10504	9245	2014-05-24 00:00:00
V	10505	3442	2012-10-29 00:00:00
V	10506	6890	2014-06-16 00:00:00
V	10507	18621	2013-11-22 00:00:00
V	10508	17725	2013-10-23 00:00:00
V	10509	4203	2013-08-30 00:00:00
V	10510	13101	2014-04-03 00:00:00
V	10511	16442	2014-04-08 00:00:00
V	10512	5017	2013-11-24 00:00:00
V	10513	9375	2012-01-25 00:00:00
V	10514	18214	2014-03-12 00:00:00
V	10515	14712	2013-09-18 00:00:00
V	10516	14843	2013-08-08 00:00:00
V	10517	3580	2013-12-23 00:00:00
V	10518	11913	2014-05-17 00:00:00
V	10519	17404	2012-07-22 00:00:00
V	10520	17750	2012-08-17 00:00:00
V	10521	7434	2013-07-15 00:00:00
V	10522	16724	2013-03-03 00:00:00
V	10523	1712	2014-06-12 00:00:00
V	10524	18552	2014-05-03 00:00:00
V	10525	308	2013-12-06 00:00:00
V	10526	12179	2012-11-07 00:00:00
V	10527	6622	2013-10-10 00:00:00
V	10528	18374	2013-08-23 00:00:00
V	10529	3765	2014-03-06 00:00:00
V	10530	6157	2014-06-07 00:00:00
V	10531	16368	2011-09-08 00:00:00
V	10532	16039	2014-05-19 00:00:00
V	10533	12442	2013-04-19 00:00:00
V	10534	1600	2014-05-29 00:00:00
V	10535	6181	2013-09-16 00:00:00
V	10536	2633	2011-10-03 00:00:00
V	10537	691	2013-04-28 00:00:00
V	10538	4171	2012-01-06 00:00:00
V	10539	7521	2013-07-16 00:00:00
V	10540	8953	2013-07-07 00:00:00
V	10541	11001	2014-03-15 00:00:00
V	10542	18261	2013-08-13 00:00:00
V	10543	2724	2013-11-24 00:00:00
V	10544	18611	2013-07-03 00:00:00
V	10545	7808	2011-07-10 00:00:00
V	10546	17893	2014-02-15 00:00:00
V	10547	2281	2013-05-27 00:00:00
V	10548	18499	2011-12-08 00:00:00
V	10549	5047	2012-07-02 00:00:00
V	10550	11651	2013-09-29 00:00:00
V	10551	12620	2011-11-02 00:00:00
V	10552	15670	2013-11-01 00:00:00
V	10553	5796	2011-05-31 00:00:00
V	10554	13883	2012-02-08 00:00:00
V	10555	13620	2013-02-28 00:00:00
V	10556	17961	2012-08-27 00:00:00
V	10557	8592	2014-03-07 00:00:00
V	10558	18472	2013-08-28 00:00:00
V	10559	14055	2014-04-04 00:00:00
V	10560	8743	2014-05-20 00:00:00
V	10561	18686	2014-04-06 00:00:00
V	10562	13117	2014-04-17 00:00:00
V	10563	11488	2011-07-30 00:00:00
V	10564	13985	2013-07-28 00:00:00
V	10565	12842	2013-10-24 00:00:00
V	10566	1758	2012-05-15 00:00:00
V	10567	1791	2014-04-04 00:00:00
V	10568	4262	2014-03-12 00:00:00
V	10569	15883	2013-11-04 00:00:00
V	10570	4710	2013-07-12 00:00:00
V	10571	5600	2014-06-17 00:00:00
V	10572	4355	2013-12-09 00:00:00
V	10573	15323	2012-02-04 00:00:00
V	10574	10051	2013-08-12 00:00:00
V	10575	10247	2013-04-19 00:00:00
V	10576	2657	2013-09-18 00:00:00
V	10577	4386	2013-11-23 00:00:00
V	10578	5904	2014-05-16 00:00:00
V	10579	11346	2013-09-12 00:00:00
V	10580	233	2014-05-07 00:00:00
V	10581	1334	2014-03-27 00:00:00
V	10582	832	2013-08-19 00:00:00
V	10583	2224	2014-05-26 00:00:00
V	10584	17386	2013-10-28 00:00:00
V	10585	17084	2012-05-16 00:00:00
V	10586	12319	2014-04-22 00:00:00
V	10587	18666	2014-05-07 00:00:00
V	10588	11836	2011-11-30 00:00:00
V	10589	14370	2013-12-15 00:00:00
V	10590	4317	2013-08-18 00:00:00
V	10591	1883	2014-05-26 00:00:00
V	10592	9876	2014-01-05 00:00:00
V	10593	16153	2014-01-14 00:00:00
V	10594	4786	2013-08-11 00:00:00
V	10595	1196	2012-10-13 00:00:00
V	10596	8893	2013-07-20 00:00:00
V	10597	15760	2014-05-17 00:00:00
V	10598	12775	2014-05-05 00:00:00
V	10599	3297	2013-01-20 00:00:00
V	10600	3914	2011-11-12 00:00:00
V	10601	2798	2014-04-22 00:00:00
V	10602	8768	2014-06-18 00:00:00
V	10603	4055	2013-02-09 00:00:00
V	10604	2681	2014-04-06 00:00:00
V	10605	6007	2014-06-09 00:00:00
V	10606	2899	2013-08-31 00:00:00
V	10607	11576	2013-10-18 00:00:00
V	10608	2797	2014-02-16 00:00:00
V	10609	2205	2014-01-09 00:00:00
V	10610	4637	2013-10-20 00:00:00
V	10611	5380	2013-07-28 00:00:00
V	10612	3852	2014-04-08 00:00:00
V	10613	8548	2013-10-15 00:00:00
V	10614	9125	2012-01-22 00:00:00
V	10615	12714	2013-10-07 00:00:00
V	10616	13395	2012-08-12 00:00:00
V	10617	10119	2012-09-24 00:00:00
V	10618	16602	2014-02-06 00:00:00
V	10619	17909	2014-04-08 00:00:00
V	10620	14519	2013-07-22 00:00:00
V	10621	12440	2013-06-29 00:00:00
V	10622	5582	2013-08-27 00:00:00
V	10623	939	2014-03-07 00:00:00
V	10624	14066	2014-04-07 00:00:00
V	10625	2428	2013-08-09 00:00:00
V	10626	16265	2012-08-11 00:00:00
V	10627	3922	2013-11-29 00:00:00
V	10628	8610	2014-01-29 00:00:00
V	10629	1602	2014-02-27 00:00:00
V	10630	18650	2014-01-15 00:00:00
V	10631	15292	2011-12-10 00:00:00
V	10632	15186	2014-02-17 00:00:00
V	10633	15614	2013-11-22 00:00:00
V	10634	11670	2013-09-18 00:00:00
V	10635	14890	2014-05-19 00:00:00
V	10636	5046	2013-05-09 00:00:00
V	10637	18319	2013-12-14 00:00:00
V	10638	4346	2012-12-18 00:00:00
V	10639	17918	2014-04-20 00:00:00
V	10640	14073	2012-05-07 00:00:00
V	10641	6641	2014-02-09 00:00:00
V	10642	7662	2014-03-16 00:00:00
V	10643	9012	2014-01-10 00:00:00
V	10644	9657	2011-12-23 00:00:00
V	10645	8502	2013-11-22 00:00:00
V	10646	3763	2012-08-31 00:00:00
V	10647	4095	2011-10-20 00:00:00
V	10648	4187	2011-12-03 00:00:00
V	10649	19029	2014-05-25 00:00:00
V	10650	3334	2014-05-09 00:00:00
V	10651	15136	2013-03-07 00:00:00
V	10652	10744	2013-10-27 00:00:00
V	10653	18471	2013-07-14 00:00:00
V	10654	1177	2014-02-21 00:00:00
V	10655	13040	2013-06-26 00:00:00
V	10656	4713	2014-05-26 00:00:00
V	10657	8887	2012-04-22 00:00:00
V	10658	5310	2014-04-07 00:00:00
V	10659	14181	2014-05-09 00:00:00
V	10660	7505	2012-04-15 00:00:00
V	10661	5289	2013-10-11 00:00:00
