\P\	Pos	TerritoryID\
V	4411363	9
V	4411600	9
V	4411834	9
V	4412068	9
V	4412299	8
V	4412534	8
V	4412766	8
V	4413002	8
V	4413238	8
V	4413476	6
V	4413714	4
V	4413941	6
V	4414176	6
V	4414407	1
V	4414635	1
V	4414858	6
V	4415096	1
V	4415327	6
V	4415562	4
V	4415794	6
V	4416028	6
V	4416262	4
V	4416491	6
V	4416723	4
V	4416953	4
V	4417165	7
V	4417390	8
V	4417620	10
V	4417854	10
V	4418090	10
V	4418325	7
V	4418556	6
V	4418791	7
V	4419022	4
V	4419250	6
V	4419489	1
V	4419725	9
V	4419966	9
V	4420207	9
V	4420446	9
V	4420686	9
V	4420924	9
V	4421166	4
V	4421401	1
V	4421637	4
V	4421874	8
V	4422108	9
V	4422347	9
V	4422588	9
V	4422827	9
V	4423061	9
V	4423278	9
V	4423511	9
V	4423747	9
V	4423980	9
V	4424214	10
V	4424453	9
V	4424687	10
V	4424925	10
V	4425168	7
V	4425404	4
V	4425634	1
V	4425864	1
V	4426097	1
V	4426326	4
V	4426554	1
V	4426783	1
V	4427015	6
V	4427252	4
V	4427482	4
V	4427711	1
V	4427940	1
V	4428169	6
V	4428402	4
V	4428634	6
V	4428870	4
V	4429099	4
V	4429331	1
V	4429552	6
V	4429783	1
V	4430011	1
V	4430240	10
V	4430476	10
V	4430710	10
V	4430944	7
V	4431174	8
V	4431400	8
V	4431631	8
V	4431861	10
V	4432095	7
V	4432322	8
V	4432552	4
V	4432781	4
V	4433012	6
V	4433248	4
V	4433481	4
V	4433717	9
V	4433960	9
V	4434199	9
V	4434440	4
V	4434675	6
V	4434912	1
V	4435145	1
V	4435380	10
V	4435620	8
V	4435853	10
V	4436097	9
V	4436336	9
V	4436577	9
V	4436814	9
V	4437053	9
V	4437291	9
V	4437525	9
V	4437760	9
V	4437976	9
V	4438210	9
V	4438443	10
V	4438682	10
V	4438925	1
V	4439156	4
V	4439385	4
V	4439611	6
V	4439846	4
V	4440076	1
V	4440306	6
V	4440541	6
V	4440772	4
V	4441001	4
V	4441228	10
V	4441460	10
V	4441694	10
V	4441927	10
V	4442161	8
V	4442391	7
V	4442622	8
V	4442848	7
V	4443078	8
V	4443307	7
V	4443536	7
V	4443763	1
V	4443994	8
V	4444223	4
V	4444458	4
V	4444692	4
V	4444929	1
V	4445164	4
V	4445400	9
V	4445640	9
V	4445883	9
V	4446125	4
V	4446362	6
V	4446603	1
V	4446839	6
V	4447079	1
V	4447311	1
V	4447543	4
V	4447774	8
V	4448010	9
V	4448230	9
V	4448467	9
V	4448704	6
V	4448938	9
V	4449173	9
V	4449412	9
V	4449646	9
V	4449881	9
V	4450115	9
V	4450332	9
V	4450564	9
V	4450799	9
V	4451031	8
V	4451266	8
V	4451500	10
V	4451743	8
V	4451962	10
V	4452186	7
V	4452422	6
V	4452655	6
V	4452887	4
V	4453116	4
V	4453346	4
V	4453576	4
V	4453805	1
V	4454034	1
V	4454261	1
V	4454490	6
V	4454725	1
V	4454954	4
V	4455181	4
V	4455412	1
V	4455642	7
V	4455870	8
V	4456098	8
V	4456327	8
V	4456557	10
V	4456791	8
V	4457020	8
V	4457249	10
V	4457484	8
V	4457716	6
V	4457951	4
V	4458182	6
V	4458419	4
V	4458648	8
V	4458877	4
V	4459096	1
V	4459331	4
V	4459564	4
V	4459800	6
V	4460040	1
V	4460277	1
V	4460514	4
V	4460751	8
V	4460986	10
V	4461227	10
V	4461469	10
V	4461711	7
V	4461947	9
V	4462170	9
V	4462409	9
V	4462650	9
V	4462891	9
V	4463131	9
V	4463370	9
V	4463612	1
V	4463846	1
V	4464082	1
V	4464314	1
V	4464546	4
V	4464780	7
V	4465013	10
V	4465253	10
V	4465492	10
V	4465735	9
V	4465968	9
V	4466189	9
V	4466424	9
V	4466661	9
V	4466895	9
V	4467127	9
V	4467362	9
V	4467597	9
V	4467831	9
V	4468063	9
V	4468297	7
V	4468534	7
V	4468771	7
V	4469008	1
V	4469237	6
V	4469472	1
V	4469703	6
V	4469938	6
V	4470172	4
V	4470403	6
V	4470638	4
V	4470869	6
V	4471105	4
V	4471333	6
V	4471568	6
V	4471802	6
V	4472037	10
V	4472273	7
V	4472502	7
V	4472732	7
V	4472958	8
V	4473190	7
V	4473421	8
V	4473652	7
V	4473880	7
V	4474092	8
V	4474321	7
V	4474550	6
V	4474787	4
V	4475016	1
V	4475245	1
V	4475481	4
V	4475717	10
V	4475957	8
V	4476172	7
V	4476404	10
V	4476643	9
V	4476884	9
V	4477125	9
V	4477366	9
V	4477608	9
V	4477848	1
V	4478085	1
V	4478318	4
V	4478555	4
V	4478788	6
V	4479027	4
V	4479242	4
V	4479479	10
V	4479720	8
V	4479953	9
V	4480195	4
V	4480425	9
V	4480659	9
V	4480886	9
V	4481117	9
V	4481352	10
V	4481591	7
V	4481825	10
V	4482067	8
V	4482302	8
V	4482539	10
V	4482776	6
V	4483010	6
V	4483244	6
V	4483479	6
V	4483713	6
V	4483945	6
V	4484180	4
V	4484411	6
V	4484645	6
V	4484878	6
V	4485106	6
V	4485339	1
V	4485569	6
V	4485801	1
V	4486030	10
V	4486248	7
V	4486460	7
V	4486690	10
V	4486925	6
V	4487159	10
V	4487399	8
V	4487637	8
V	4487874	8
V	4488112	9
V	4488354	9
V	4488594	9
V	4488835	6
V	4489077	1
V	4489304	4
V	4489540	1
V	4489773	4
V	4490005	4
V	4490237	4
V	4490472	1
V	4490707	4
V	4490944	10
V	4491184	10
V	4491424	10
V	4491664	9
V	4491907	9
V	4492142	9
V	4492358	9
V	4492590	9
V	4492805	9
V	4493036	7
V	4493267	7
V	4493503	8
V	4493740	8
V	4493977	1
V	4494207	4
V	4494436	4
V	4494665	6
V	4494899	4
V	4495128	1
V	4495356	1
V	4495582	6
V	4495818	1
V	4496047	4
V	4496277	4
V	4496504	4
V	4496735	6
V	4496970	4
V	4497198	6
V	4497433	8
V	4497662	10
V	4497897	7
V	4498126	7
V	4498351	6
V	4498585	6
V	4498819	10
V	4499054	6
V	4499288	4
V	4499516	4
V	4499753	4
V	4499990	4
V	4500226	4
V	4500462	4
V	4500698	6
V	4500940	1
V	4501177	9
V	4501419	9
V	4501660	4
V	4501893	10
V	4502135	7
V	4502370	9
V	4502612	9
V	4502849	4
V	4503075	9
V	4503308	9
V	4503542	9
V	4503778	9
V	4504011	9
V	4504244	9
V	4504479	9
V	4504712	9
V	4504946	9
V	4505177	10
V	4505417	7
V	4505650	8
V	4505887	8
V	4506123	10
V	4506364	4
V	4506588	1
V	4506817	4
V	4507029	1
V	4507255	1
V	4507480	4
V	4507706	6
V	4507939	1
V	4508169	1
V	4508399	6
V	4508634	8
V	4508862	8
V	4509094	10
V	4509329	10
V	4509564	8
V	4509793	8
V	4510021	6
V	4510256	6
V	4510492	6
V	4510727	6
V	4510961	1
V	4511197	4
V	4511434	6
V	4511658	1
V	4511894	1
V	4512131	10
V	4512374	8
V	4512611	9
V	4512852	9
V	4513092	9
V	4513333	9
V	4513574	9
V	4513814	9
V	4514054	9
V	4514296	9
V	4514538	9
V	4514781	4
V	4514998	4
V	4515231	4
V	4515468	4
V	4515704	6
V	4515945	1
V	4516178	6
V	4516417	4
V	4516652	4
V	4516887	10
V	4517128	10
V	4517368	7
V	4517583	9
V	4517825	9
V	4518062	9
V	4518303	9
V	4518524	1
V	4518754	9
V	4518982	9
V	4519216	9
V	4519452	9
V	4519683	9
V	4519917	10
V	4520157	7
V	4520394	8
V	4520630	4
V	4520841	1
V	4521067	1
V	4521294	1
V	4521522	1
V	4521751	1
V	4521980	6
V	4522215	1
V	4522445	1
V	4522674	4
V	4522907	1
V	4523135	6
V	4523369	4
V	4523599	6
V	4523831	4
V	4524062	1
V	4524292	4
V	4524504	4
V	4524734	10
V	4524969	10
V	4525204	7
V	4525436	7
V	4525667	10
V	4525902	10
V	4526141	10
V	4526377	8
V	4526607	10
V	4526843	4
V	4527073	6
V	4527290	7
V	4527515	10
V	4527749	1
V	4527986	4
V	4528221	10
V	4528463	9
V	4528703	9
V	4528943	6
V	4529184	4
V	4529422	4
V	4529659	1
V	4529889	4
V	4530120	6
V	4530357	6
V	4530598	7
V	4530833	10
V	4531073	9
V	4531311	9
V	4531552	4
V	4531780	9
V	4532016	9
V	4532251	9
V	4532485	9
V	4532720	9
V	4532955	9
V	4533187	9
V	4533422	9
V	4533654	9
V	4533887	10
V	4534129	7
V	4534366	7
V	4534603	8
V	4534840	10
V	4535082	7
V	4535316	10
V	4535560	8
V	4535796	10
V	4536037	4
V	4536263	1
V	4536492	4
V	4536720	4
V	4536946	4
V	4537175	6
V	4537410	4
V	4537643	1
V	4537874	6
V	4538107	4
V	4538319	4
V	4538548	6
V	4538781	6
V	4539013	6
V	4539245	6
V	4539480	6
V	4539716	1
V	4539946	7
V	4540175	7
V	4540405	7
V	4540633	7
V	4540863	10
V	4541096	10
V	4541331	8
V	4541560	7
V	4541771	4
V	4541983	1
V	4542210	6
V	4542445	6
V	4542678	6
V	4542914	6
V	4543149	6
V	4543383	1
V	4543615	6
V	4543853	4
V	4544088	1
V	4544321	9
V	4544562	9
V	4544800	9
V	4545042	9
V	4545266	4
V	4545500	4
V	4545737	10
V	4545978	7
V	4546212	8
V	4546446	9
V	4546686	9
V	4546924	9
V	4547162	9
V	4547405	9
V	4547642	9
V	4547880	9
V	4548115	9
V	4548348	9
V	4548581	9
V	4548815	8
V	4549051	8
V	4549288	10
V	4549529	7
V	4549764	6
V	4550000	4
V	4550229	6
V	4550464	4
V	4550694	1
V	4550923	6
V	4551155	1
V	4551383	4
V	4551612	1
V	4551839	1
V	4552069	1
V	4552299	8
V	4552528	8
V	4552758	7
V	4552986	8
V	4553212	10
V	4553449	8
V	4553675	10
V	4553911	6
V	4554146	4
V	4554375	4
V	4554603	4
V	4554833	1
V	4555065	1
V	4555298	6
V	4555537	1
V	4555773	4
V	4556009	1
V	4556244	1
V	4556482	1
V	4556717	9
V	4556959	9
V	4557200	9
V	4557443	9
V	4557681	9
V	4557919	9
V	4558159	9
V	4558399	1
V	4558633	6
V	4558874	6
V	4559115	8
V	4559351	10
V	4559573	7
V	4559808	10
V	4560050	9
V	4560292	9
V	4560531	6
V	4560765	6
V	4560999	4
V	4561226	9
V	4561461	9
V	4561697	9
V	4561930	9
V	4562146	9
V	4562379	9
V	4562615	9
V	4562847	8
V	4563082	7
V	4563318	8
V	4563555	1
V	4563783	6
V	4564018	1
V	4564248	4
V	4564477	4
V	4564704	1
V	4564934	4
V	4565161	1
V	4565390	6
V	4565627	4
V	4565858	1
V	4566087	4
V	4566316	1
V	4566544	6
V	4566777	4
V	4567005	4
V	4567235	1
V	4567463	4
V	4567692	8
V	4567921	7
V	4568153	10
V	4568389	8
V	4568619	10
V	4568855	10
V	4569090	10
V	4569324	8
V	4569550	10
V	4569786	4
V	4570018	4
V	4570247	1
V	4570468	1
V	4570700	4
V	4570932	10
V	4571166	10
V	4571401	6
V	4571637	4
V	4571874	4
V	4572111	4
V	4572347	10
V	4572589	10
V	4572832	8
V	4573066	9
V	4573307	9
V	4573547	9
V	4573789	9
V	4574030	9
V	4574272	9
V	4574512	9
V	4574751	4
V	4574987	4
V	4575221	1
V	4575454	4
V	4575689	4
V	4575923	6
V	4576164	1
V	4576401	10
V	4576640	8
V	4576874	8
V	4577109	1
V	4577338	9
V	4577573	9
V	4577789	9
V	4578024	9
V	4578260	10
V	4578499	10
V	4578735	10
V	4578978	8
V	4579214	7
V	4579449	7
V	4579684	6
V	4579918	6
V	4580150	1
V	4580381	4
V	4580611	6
V	4580844	4
V	4581075	4
V	4581304	4
V	4581534	1
V	4581765	6
V	4581999	6
V	4582234	6
V	4582467	1
V	4582694	6
V	4582929	6
V	4583164	10
V	4583399	8
V	4583627	7
V	4583857	8
V	4584088	8
V	4584317	7
V	4584546	10
V	4584780	6
V	4585015	8
V	4585246	6
V	4585485	4
V	4585720	1
V	4585950	4
V	4586186	6
V	4586426	1
V	4586664	8
V	4586900	7
V	4587133	9
V	4587374	9
V	4587616	9
V	4587858	9
V	4588098	4
V	4588331	4
V	4588563	4
V	4588796	4
V	4589032	6
V	4589274	7
V	4589507	9
V	4589746	9
V	4589985	9
V	4590223	9
V	4590461	6
V	4590693	9
V	4590928	9
V	4591162	9
V	4591393	9
V	4591628	9
V	4591862	9
V	4592096	9
V	4592330	9
V	4592561	9
V	4592793	9
V	4593028	8
V	4593262	7
V	4593499	7
V	4593735	8
V	4593969	1
V	4594199	6
V	4594432	6
V	4594667	4
V	4594896	4
V	4595125	1
V	4595354	1
V	4595585	4
V	4595812	4
V	4596041	1
V	4596270	1
V	4596498	6
V	4596730	10
V	4596963	7
V	4597193	7
V	4597423	7
V	4597653	8
V	4597883	8
V	4598110	4
V	4598343	10
V	4598578	1
V	4598810	10
V	4599045	10
V	4599280	10
V	4599515	1
V	4599750	1
V	4599986	4
V	4600223	6
V	4600465	1
V	4600700	8
V	4600936	8
V	4601173	1
V	4601405	4
V	4601635	4
V	4601873	4
V	4602109	1
V	4602346	1
V	4602581	4
V	4602815	1
V	4603052	8
V	4603289	9
V	4603530	9
V	4603751	9
V	4603991	9
V	4604225	9
V	4604459	9
V	4604694	9
V	4604926	9
V	4605159	9
V	4605392	9
V	4605626	9
V	4605861	8
V	4606095	8
V	4606326	1
V	4606556	6
V	4606790	6
V	4607019	4
V	4607248	4
V	4607474	4
V	4607704	6
V	4607939	1
V	4608167	4
V	4608396	1
V	4608621	6
V	4608855	1
V	4609087	6
V	4609319	6
V	4609551	6
V	4609784	1
V	4610015	1
V	4610245	4
V	4610475	7
V	4610704	7
V	4610934	10
V	4611170	10
V	4611407	7
V	4611634	6
V	4611868	4
V	4612098	4
V	4612335	4
V	4612569	4
V	4612801	8
V	4613034	8
V	4613263	7
V	4613494	7
V	4613729	9
V	4613971	9
V	4614212	9
V	4614453	9
V	4614694	9
V	4614933	9
V	4615175	9
V	4615417	9
V	4615659	4
V	4615895	4
V	4616131	8
V	4616364	7
V	4616596	9
V	4616837	9
V	4617077	9
V	4617314	9
V	4617551	6
V	4617800	6
V	4618049	6
V	4618299	6
V	4618549	3
V	4618802	5
V	4619054	2
V	4619303	10
V	4619556	6
V	4619807	6
V	4620064	7
V	4620318	5
V	4620567	1
V	4620824	6
V	4621083	1
V	4621338	6
V	4621590	2
V	4621839	6
V	4622096	2
V	4622341	6
V	4622596	6
V	4622846	6
V	4623105	6
V	4623359	1
V	4623601	1
V	4623846	5
V	4624094	9
V	4624351	4
V	4624602	2
V	4624842	1
V	4625088	1
V	4625343	4
V	4625589	5
V	4625838	3
V	4626090	7
V	4626341	6
V	4626593	4
V	4626849	1
V	4627103	1
V	4627358	1
V	4627606	1
V	4627854	3
V	4628100	7
V	4628350	3
V	4628595	2
V	4628844	9
V	4629098	3
V	4629346	8
V	4629603	2
V	4629855	8
V	4630104	6
V	4630355	10
V	4630611	8
V	4630868	8
V	4631118	10
V	4631376	6
V	4631632	2
V	4631882	6
V	4632134	6
V	4632392	6
V	4632646	7
V	4632897	4
V	4633150	5
V	4633402	2
V	4633654	3
V	4633903	2
V	4634144	5
V	4634394	10
V	4634646	4
V	4634891	7
V	4635138	5
V	4635386	5
V	4635631	3
V	4635881	4
V	4636131	3
V	4636378	3
V	4636630	7
V	4636881	1
V	4637129	6
V	4637380	1
V	4637627	2
V	4637876	2
V	4638129	4
V	4638382	1
V	4638635	9
V	4638889	7
V	4639148	3
V	4639392	8
V	4639643	6
V	4639894	7
V	4640148	7
V	4640400	7
V	4640654	8
V	4640910	4
V	4641164	4
V	4641419	8
V	4641678	3
V	4641923	7
V	4642178	7
V	4642429	10
V	4642687	2
V	4642935	5
V	4643182	2
V	4643422	9
V	4643677	7
V	4643926	1
V	4644180	9
V	4644437	3
V	4644678	9
V	4644927	5
V	4645176	7
V	4645422	8
V	4645678	10
V	4645929	2
V	4646171	8
V	4646427	5
V	4646671	5
V	4646918	6
V	4647172	6
V	4647429	5
V	4647671	6
V	4647927	4
V	4648179	10
V	4648437	10
V	4648689	4
V	4648938	9
V	4649191	5
V	4649443	5
V	4649694	1
V	4649944	5
V	4650185	1
V	4650434	10
V	4650684	4
V	4650936	4
V	4651187	10
V	4651437	10
V	4651695	10
V	4651947	9
V	4652201	3
V	4652456	4
V	4652703	5
V	4652947	8
V	4653198	4
V	4653448	4
V	4653701	4
V	4653954	2
V	4654200	1
V	4654444	6
V	4654703	6
V	4654954	1
V	4655203	6
V	4655458	5
V	4655707	4
V	4655957	7
V	4656207	1
V	4656447	2
V	4656689	4
V	4656931	1
V	4657171	4
V	4657420	1
V	4657664	2
V	4657916	4
V	4658167	5
V	4658420	7
V	4658674	4
V	4658930	7
V	4659186	4
V	4659438	3
V	4659682	1
V	4659927	4
V	4660179	1
V	4660427	6
V	4660683	3
V	4660940	9
V	4661192	5
V	4661443	9
V	4661678	9
V	4661911	9
V	4662147	9
V	4662378	7
V	4662613	7
V	4662847	7
V	4663084	7
V	4663319	8
V	4663556	9
V	4663789	6
V	4664022	6
V	4664256	4
V	4664486	6
V	4664721	1
V	4664951	6
V	4665187	6
V	4665420	6
V	4665656	6
V	4665893	4
V	4666122	1
V	4666349	6
V	4666584	4
V	4666816	4
V	4667046	1
V	4667274	4
V	4667502	8
V	4667732	8
V	4667963	7
V	4668197	10
V	4668430	10
V	4668662	8
V	4668892	8
V	4669104	8
V	4669334	8
V	4669564	1
V	4669796	6
V	4670023	6
V	4670262	7
V	4670490	1
V	4670718	10
V	4670954	4
V	4671188	1
V	4671421	1
V	4671654	1
V	4671890	5
V	4672127	1
V	4672364	1
V	4672600	4
V	4672836	8
V	4673065	10
V	4673305	8
V	4673538	9
V	4673779	9
V	4674021	9
V	4674264	9
V	4674505	9
V	4674746	1
V	4674982	4
V	4675200	6
V	4675441	1
V	4675675	4
V	4675907	1
V	4676143	1
V	4676377	7
V	4676612	10
V	4676836	7
V	4677069	8
V	4677307	10
V	4677550	9
V	4677783	9
V	4678018	9
V	4678249	9
V	4678484	7
V	4678720	7
V	4678955	10
V	4679197	7
V	4679433	10
V	4679675	10
V	4679916	1
V	4680144	4
V	4680374	1
V	4680601	1
V	4680830	1
V	4681061	6
V	4681295	6
V	4681530	6
V	4681764	4
V	4681994	1
V	4682224	1
V	4682454	4
V	4682680	6
V	4682914	6
V	4683151	6
V	4683382	4
V	4683609	7
V	4683839	7
V	4684066	8
V	4684296	8
V	4684526	8
V	4684756	8
V	4684983	10
V	4685216	8
V	4685445	10
V	4685681	7
V	4685910	8
V	4686136	8
V	4686364	6
V	4686600	8
V	4686828	4
V	4687064	1
V	4687300	8
V	4687537	9
V	4687779	9
V	4688020	9
V	4688261	9
V	4688503	9
V	4688744	9
V	4688985	4
V	4689216	4
V	4689450	1
V	4689684	6
V	4689924	4
V	4690160	7
V	4690396	7
V	4690629	10
V	4690869	10
V	4691108	7
V	4691343	8
V	4691579	9
V	4691817	9
V	4692057	9
V	4692294	7
V	4692531	8
V	4692768	10
V	4693009	6
V	4693244	4
V	4693472	6
V	4693708	4
V	4693939	9
V	4694172	9
V	4694408	9
V	4694642	9
V	4694878	9
V	4695113	9
V	4695345	9
V	4695579	9
V	4695814	10
V	4696056	4
V	4696284	4
V	4696513	6
V	4696747	6
V	4696981	1
V	4697208	1
V	4697438	6
V	4697672	6
V	4697906	4
V	4698137	6
V	4698371	4
V	4698600	4
V	4698826	6
V	4699057	6
V	4699293	7
V	4699522	10
V	4699757	8
V	4699987	10
V	4700223	7
V	4700454	7
V	4700681	7
V	4700910	8
V	4701139	10
V	4701375	7
V	4701606	6
V	4701840	4
V	4702070	7
V	4702300	4
V	4702533	4
V	4702766	4
V	4703001	6
V	4703243	4
V	4703479	6
V	4703721	9
V	4703961	9
V	4704200	9
V	4704433	9
V	4704672	9
V	4704913	9
V	4705153	9
V	4705393	9
V	4705631	9
V	4705872	9
V	4706114	9
V	4706356	1
V	4706589	4
V	4706825	4
V	4707062	4
V	4707297	1
V	4707534	1
V	4707769	4
V	4708003	10
V	4708228	10
V	4708472	8
V	4708708	10
V	4708950	6
V	4709184	6
V	4709418	9
V	4709652	9
V	4709884	9
V	4710121	9
V	4710352	10
V	4710594	7
V	4710831	7
V	4711050	10
V	4711292	4
V	4711519	1
V	4711737	1
V	4711969	6
V	4712204	3
V	4712433	1
V	4712663	1
V	4712893	6
V	4713129	1
V	4713359	6
V	4713595	1
V	4713825	4
V	4714054	4
V	4714285	1
V	4714513	4
V	4714743	4
V	4714969	10
V	4715205	7
V	4715428	8
V	4715658	10
V	4715893	7
V	4716120	8
V	4716349	8
V	4716578	6
V	4716809	4
V	4717042	4
V	4717279	4
V	4717497	10
V	4717721	8
V	4717955	9
V	4718196	9
V	4718437	9
V	4718679	9
V	4718920	4
V	4719156	1
V	4719375	4
V	4719608	4
V	4719842	1
V	4720076	7
V	4720312	7
V	4720548	9
V	4720789	9
V	4721030	9
V	4721271	9
V	4721510	6
V	4721744	9
V	4721980	9
V	4722213	9
V	4722448	9
V	4722680	10
V	4722923	7
V	4723160	7
V	4723392	7
V	4723630	7
V	4723867	7
V	4724103	7
V	4724340	4
V	4724569	6
V	4724802	6
V	4725037	4
V	4725267	4
V	4725499	4
V	4725727	6
V	4725960	4
V	4726190	4
V	4726420	4
V	4726651	1
V	4726881	4
V	4727110	6
V	4727345	1
V	4727575	6
V	4727808	4
V	4728040	1
V	4728269	4
V	4728499	6
V	4728734	6
V	4728969	7
V	4729198	10
V	4729434	8
V	4729660	7
V	4729889	7
V	4730117	4
V	4730347	6
V	4730581	6
V	4730815	1
V	4731044	6
V	4731280	10
V	4731513	8
V	4731742	10
V	4731975	1
V	4732210	6
V	4732451	4
V	4732686	4
V	4732922	10
V	4733162	10
V	4733404	9
V	4733644	9
V	4733881	9
V	4734122	9
V	4734363	9
V	4734604	4
V	4734841	4
V	4735078	4
V	4735313	1
V	4735548	4
V	4735783	4
V	4736019	4
V	4736254	6
V	4736494	1
V	4736731	4
V	4736966	7
V	4737198	7
V	4737431	9
V	4737670	9
V	4737909	9
V	4738141	9
V	4738377	9
V	4738611	9
V	4738846	9
V	4739063	9
V	4739297	9
V	4739531	9
V	4739763	7
V	4739996	10
V	4740236	10
V	4740480	6
V	4740715	4
V	4740947	6
V	4741182	4
V	4741409	6
V	4741643	4
V	4741875	6
V	4742109	1
V	4742338	1
V	4742567	1
V	4742797	1
V	4743027	4
V	4743257	4
V	4743487	4
V	4743716	4
V	4743946	6
V	4744179	4
V	4744410	1
V	4744639	6
V	4744874	6
V	4745104	1
V	4745334	1
V	4745564	8
V	4745793	7
V	4746021	8
V	4746251	8
V	4746482	8
V	4746712	8
V	4746940	10
V	4747176	7
V	4747403	4
V	4747635	4
V	4747864	10
V	4748097	8
V	4748326	4
V	4748559	1
V	4748795	6
V	4749036	4
V	4749272	10
V	4749512	10
V	4749750	9
V	4749992	9
V	4750233	9
V	4750472	9
V	4750711	9
V	4750950	9
V	4751190	9
V	4751431	9
V	4751672	4
V	4751907	6
V	4752147	1
V	4752383	1
V	4752619	4
V	4752855	4
V	4753087	4
V	4753322	4
V	4753558	10
V	4753800	8
V	4754037	9
V	4754269	9
V	4754505	9
V	4754737	9
V	4754970	9
V	4755201	10
V	4755443	10
V	4755685	7
V	4755922	10
V	4756164	8
V	4756401	10
V	4756638	10
V	4756880	8
V	4757117	10
V	4757360	7
V	4757595	6
V	4757828	6
V	4758064	1
V	4758292	4
V	4758522	6
V	4758755	4
V	4758984	4
V	4759214	4
V	4759443	1
V	4759673	6
V	4759909	6
V	4760143	1
V	4760372	1
V	4760601	7
V	4760829	7
V	4761056	8
V	4761286	7
V	4761516	10
V	4761752	7
V	4761978	10
V	4762212	1
V	4762423	6
V	4762657	1
V	4762891	1
V	4763127	1
V	4763363	4
V	4763599	8
V	4763835	9
V	4764076	9
V	4764317	9
V	4764555	9
V	4764795	9
V	4765037	9
V	4765277	9
V	4765517	1
V	4765751	6
V	4765992	4
V	4766229	4
V	4766465	1
V	4766701	1
V	4766937	4
V	4767174	8
V	4767406	8
V	4767641	10
V	4767880	8
V	4768117	9
V	4768358	9
V	4768599	9
V	4768837	9
V	4769075	9
V	4769314	9
V	4769554	9
V	4769793	8
V	4770023	9
V	4770265	9
V	4770500	9
V	4770734	9
V	4770966	9
V	4771197	7
V	4771429	10
V	4771670	7
V	4771903	10
V	4772143	8
V	4772377	8
V	4772611	1
V	4772840	6
V	4773073	6
V	4773307	4
V	4773536	4
V	4773762	4
V	4773994	4
V	4774223	1
V	4774453	4
V	4774684	4
V	4774914	1
V	4775142	6
V	4775377	4
V	4775589	4
V	4775818	1
V	4776047	7
V	4776276	10
V	4776511	10
V	4776746	4
V	4776975	1
V	4777203	10
V	4777438	10
V	4777672	4
V	4777908	4
V	4778144	6
V	4778385	10
V	4778627	10
V	4778852	9
V	4779089	9
V	4779327	9
V	4779567	9
V	4779791	9
V	4780033	9
V	4780274	1
V	4780509	4
V	4780746	4
V	4780982	4
V	4781217	4
V	4781450	4
V	4781683	4
V	4781914	4
V	4782148	4
V	4782385	4
V	4782622	4
V	4782858	4
V	4783095	8
V	4783330	7
V	4783563	7
V	4783796	9
V	4784036	9
V	4784274	9
V	4784512	9
V	4784755	9
V	4784993	9
V	4785228	7
V	4785463	10
V	4785687	9
V	4785924	9
V	4786159	9
V	4786393	9
V	4786626	9
V	4786860	8
V	4787098	7
V	4787333	8
V	4787566	10
V	4787807	6
V	4788039	6
V	4788270	6
V	4788487	1
V	4788715	1
V	4788946	6
V	4789179	1
V	4789409	4
V	4789635	4
V	4789865	4
V	4790096	4
V	4790326	6
V	4790564	4
V	4790792	4
V	4791019	1
V	4791249	6
V	4791484	1
V	4791715	6
V	4791950	4
V	4792179	10
V	4792415	8
V	4792647	7
V	4792879	10
V	4793114	10
V	4793350	1
V	4793561	1
V	4793791	8
V	4794018	1
V	4794251	4
V	4794487	10
V	4794729	9
V	4794970	9
V	4795207	9
V	4795446	9
V	4795685	9
V	4795925	9
V	4796165	9
V	4796406	1
V	4796638	6
V	4796877	1
V	4797114	8
V	4797349	10
V	4797591	8
V	4797825	9
V	4798063	9
V	4798305	9
V	4798547	8
V	4798783	7
V	4799019	4
V	4799245	9
V	4799479	9
V	4799712	9
V	4799947	9
V	4800180	9
V	4800412	9
V	4800648	9
V	4800883	9
V	4801116	9
V	4801350	9
V	4801586	10
V	4801829	6
V	4802063	1
V	4802291	6
V	4802523	6
V	4802757	1
V	4802987	1
V	4803217	6
V	4803434	6
V	4803669	1
V	4803897	4
V	4804123	1
V	4804353	6
V	4804588	10
V	4804824	10
V	4805059	7
V	4805289	7
V	4805518	8
V	4805748	10
V	4805985	10
V	4806220	7
V	4806450	7
V	4806680	10
V	4806918	8
V	4807149	10
V	4807384	4
V	4807613	1
V	4807842	8
V	4808072	6
V	4808303	7
V	4808532	1
V	4808764	1
V	4809002	4
V	4809238	6
V	4809477	6
V	4809719	1
V	4809954	4
V	4810191	1
V	4810429	6
V	4810669	7
V	4810903	9
V	4811145	9
V	4811376	9
V	4811614	9
V	4811854	9
V	4812095	1
V	4812330	1
V	4812567	1
V	4812802	1
V	4813038	4
V	4813273	8
V	4813506	9
V	4813746	9
V	4813986	9
V	4814225	9
V	4814460	9
V	4814696	9
V	4814922	9
V	4815154	9
V	4815386	9
V	4815620	9
V	4815853	9
V	4816086	8
V	4816320	10
V	4816562	10
V	4816800	7
V	4817035	10
V	4817276	10
V	4817515	1
V	4817743	6
V	4817977	1
V	4818204	4
V	4818433	6
V	4818667	1
V	4818898	6
V	4819133	6
V	4819367	4
V	4819596	6
V	4819830	7
V	4820059	7
V	4820290	6
V	4820524	6
V	4820758	4
V	4820988	1
V	4821217	1
V	4821448	4
V	4821681	6
V	4821922	1
V	4822159	10
V	4822400	9
V	4822638	9
