\P\	Pos	CreditCardID\
V	3249329	13230
V	3249559	19013
V	3249790	5551
V	3250020	920
V	3250249	1244
V	3250480	18642
V	3250706	1887
V	3250934	6358
V	3251168	15113
V	3251399	3943
V	3251630	15831
V	3251863	6342
V	3252099	18974
V	3252336	1271
V	3252571	4048
V	3252810	1262
V	3253047	1639
V	3253284	12777
V	3253525	103
V	3253762	1593
V	3254001	11569
V	3254237	10259
V	3254478	13302
V	3254712	17349
V	3254955	13136
V	3255191	17703
V	3255431	7891
V	3255670	12081
V	3255909	4962
V	3256369	13220
V	3256609	18238
V	3256845	18732
V	3257076	7189
V	3257308	4408
V	3257541	5972
V	3257773	4118
V	3258007	1423
V	3258242	2946
V	3258478	7020
V	3258714	10126
V	3258943	8423
V	3259169	7358
V	3259401	6169
V	3259634	1289
V	3259862	12868
V	3260091	1212
V	3260318	14162
V	3260552	16780
V	3260786	19099
V	3261016	13072
V	3261246	10071
V	3261478	14093
V	3261708	5996
V	3261937	17994
V	3262170	1670
V	3262396	485
V	3262623	9555
V	3262856	8542
V	3263301	14678
V	3263535	13226
V	3263764	14100
V	3263996	18899
V	3264225	2800
V	3264453	17195
V	3264683	17770
V	3264917	18073
V	3265147	3682
V	3265368	15251
V	3265598	8728
V	3265826	16273
V	3266055	676
V	3266286	10412
V	3266523	4550
V	3266982	4146
V	3267219	6254
V	3267454	9255
V	3267690	3207
V	3267926	11069
V	3268163	12616
V	3268401	1020
V	3268637	5227
V	3268873	3694
V	3269113	1988
V	3269353	4850
V	3269593	8198
V	3269826	11775
V	3270064	2044
V	3270296	15961
V	3270533	18007
V	3270772	9130
V	3271010	2374
V	3271246	6971
V	3271478	9660
V	3271711	5546
V	3271943	18142
V	3272177	10884
V	3272410	14299
V	3272644	5990
V	3272874	147
V	3273105	10143
V	3273338	15302
V	3273571	6971
V	3273802	7035
V	3274028	10993
V	3274246	16782
V	3274476	16053
V	3274705	6408
V	3274935	5909
V	3275165	14421
V	3275398	3282
V	3275627	1285
V	3275856	9602
V	3276088	662
V	3276316	1200
V	3276548	10258
V	3276781	4477
V	3277011	4092
V	3277240	9822
V	3277469	10954
V	3277700	210
V	3277924	9924
V	3278154	11078
V	3278387	3108
V	3278622	8619
V	3278848	9474
V	3279075	17395
V	3279297	11032
V	3279531	5104
V	3279759	9533
V	3279988	7087
V	3280220	15118
V	3280454	11639
V	3280690	10505
V	3280930	13592
V	3281167	15574
V	3281406	17755
V	3281643	9168
V	3281883	10710
V	3282120	6439
V	3282358	11981
V	3282599	17158
V	3282837	6282
V	3283076	18151
V	3283312	18062
V	3283548	14478
V	3283782	1211
V	3284016	14778
V	3284251	3818
V	3284484	18679
V	3284722	291
V	3284952	16948
V	3285179	16661
V	3285413	16713
V	3285647	14739
V	3285878	9516
V	3286108	17652
V	3286780	11238
V	3287010	397
V	3287241	9074
V	3287470	12286
V	3287701	265
V	3287928	15847
V	3288160	7304
V	3288388	18647
V	3288618	1024
V	3288849	11733
V	3289078	18556
V	3289308	14249
V	3289538	6701
V	3289768	4073
V	3289997	12461
V	3290232	5271
V	3290461	16773
V	3290683	12520
V	3290918	10596
V	3291154	13055
V	3291389	12646
V	3291621	8161
V	3291846	10621
V	3292077	5147
V	3292306	12093
V	3292536	13690
V	3292766	4071
V	3292992	16271
V	3293225	4625
V	3293462	8268
V	3293697	2034
V	3293933	11137
V	3294173	15038
V	3294410	5553
V	3294646	15149
V	3294885	17657
V	3295122	3729
V	3295363	15528
V	3295604	5857
V	3295838	7971
V	3296073	15799
V	3296308	16964
V	3296544	12216
V	3296784	13904
V	3297020	17868
V	3297254	3873
V	3297486	11138
V	3297720	6793
V	3297952	12810
V	3298187	9288
V	3298420	13740
V	3298654	15065
V	3298891	11634
V	3299125	9947
V	3299367	9873
V	3299600	17696
V	3300028	11334
V	3300259	18823
V	3300489	9832
V	3300718	19212
V	3300948	10286
V	3301179	17001
V	3301411	16486
V	3301644	18728
V	3301878	1116
V	3302107	9519
V	3302336	12652
V	3302567	15820
V	3302797	14400
V	3303024	16534
V	3303257	10707
V	3303487	13179
V	3303720	18795
V	3304164	10978
V	3304394	15057
V	3304625	12880
V	3304855	13869
V	3305093	4556
V	3305333	610
V	3305567	13258
V	3305807	2097
V	3306047	1058
V	3306506	11520
V	3306747	1176
V	3307208	19179
V	3307445	10208
V	3307683	15935
V	3307919	7375
V	3308152	3585
V	3308392	15171
V	3308626	9874
V	3308858	1615
V	3309092	17110
V	3309331	2985
V	3309572	10653
V	3309809	16071
V	3310043	8983
V	3310278	1
V	3310504	12650
V	3310738	18519
V	3310970	2783
V	3311205	13189
V	3311439	14865
V	3311673	5966
V	3311908	12128
V	3312136	3245
V	3312365	14220
V	3312599	15985
V	3313041	5523
V	3313275	18867
V	3313504	13942
V	3313734	11007
V	3313963	18822
V	3314197	9460
V	3314423	13539
V	3314654	8508
V	3314883	6552
V	3315112	15686
V	3315348	7411
V	3315582	2696
V	3315815	6111
V	3316049	5711
V	3316282	5412
V	3316511	3248
V	3316740	14638
V	3316969	11523
V	3317202	49
V	3317432	13669
V	3317667	7722
V	3317896	7361
V	3318126	18857
V	3318363	13582
V	3318592	13643
V	3318830	6420
V	3319066	18482
V	3319302	4745
V	3319539	17404
V	3319775	9996
V	3320015	18622
V	3320251	3661
V	3320488	6085
V	3320727	11767
V	3320969	7396
V	3321208	16042
V	3321448	17316
V	3321682	5092
V	3321922	10210
V	3322160	10991
V	3322394	4766
V	3322627	17750
V	3322862	8162
V	3323094	6676
V	3323332	19003
V	3323573	403
V	3323808	775
V	3324039	1512
V	3324274	15030
V	3324509	14896
V	3324745	1992
V	3325199	2587
V	3325427	18543
V	3325658	14382
V	3325887	8107
V	3326116	6053
V	3326345	6055
V	3326575	6451
V	3326805	11523
V	3327038	4553
V	3327270	13162
V	3327500	18890
V	3327730	13572
V	3327965	12714
V	3328195	3091
V	3328423	11422
V	3328656	1940
V	3328889	17979
V	3329120	15781
V	3329350	1480
V	3329578	495
V	3329804	10485
V	3330249	2771
V	3330711	11832
V	3331174	4253
V	3331408	18332
V	3331642	14526
V	3331878	165
V	3332115	869
V	3332353	16201
V	3332592	702
V	3333040	5907
V	3333273	18015
V	3333491	9998
V	3333720	10087
V	3333951	14555
V	3334182	2148
V	3334412	17078
V	3334642	9387
V	3334874	16511
V	3335108	798
V	3335339	9057
V	3335571	18797
V	3335803	17166
V	3336033	13671
V	3336263	12557
V	3336493	2198
V	3336721	1369
V	3336950	141
V	3337178	10669
V	3337408	9814
V	3337637	9220
V	3337864	7413
V	3338100	12923
V	3338333	9387
V	3338565	16202
V	3338796	7744
V	3339029	16552
V	3339259	2764
V	3339487	4902
V	3339723	7598
V	3339960	16522
V	3340198	14026
V	3340439	2111
V	3340679	15683
V	3340919	3468
V	3341155	12169
V	3341390	5912
V	3341624	4428
V	3341864	1939
V	3342104	5224
V	3342344	9150
V	3342585	8114
V	3342825	2332
V	3343059	17844
V	3343300	5124
V	3343532	3432
V	3343764	10487
V	3343999	3301
V	3344238	16916
V	3344472	15283
V	3344714	3424
V	3344949	9242
V	3345190	6603
V	3345431	13926
V	3345670	2765
V	3345905	7103
V	3346342	17880
V	3346576	18572
V	3346811	15216
V	3347045	11249
V	3347277	3013
V	3347507	11099
V	3347739	8380
V	3347968	5235
V	3348204	1388
V	3348439	14019
V	3348674	6177
V	3348911	16084
V	3349149	2284
V	3349381	16133
V	3349615	2244
V	3350270	2996
V	3350500	18331
V	3350730	13792
V	3350960	2008
V	3351193	10903
V	3351425	10624
V	3351656	7873
V	3351886	15571
V	3352120	8280
V	3352346	11873
V	3352581	11038
V	3352807	1250
V	3353035	10319
V	3353264	3555
V	3353489	14797
V	3353719	15279
V	3354162	14821
V	3354399	6714
V	3354854	35
V	3355086	16855
V	3355323	2554
V	3355782	4509
V	3356022	14777
V	3356263	7920
V	3356725	15693
V	3356966	17232
V	3357207	7471
V	3357442	12926
V	3357675	6992
V	3357908	11396
V	3358143	11286
V	3358378	6902
V	3358614	5036
V	3358855	3026
V	3359096	2553
V	3359324	2963
V	3359557	18363
V	3359791	929
V	3360023	9653
V	3360256	3294
V	3360488	6622
V	3360717	12205
V	3360959	2233
V	3361195	17700
V	3361423	1248
V	3361656	2166
V	3361889	13660
V	3362118	1306
V	3362347	6892
V	3362576	6537
V	3362805	13492
V	3363034	15929
V	3363264	1484
V	3363497	9120
V	3363730	7108
V	3363959	4000
V	3364188	5584
V	3364417	44
V	3364647	7262
V	3364878	921
V	3365111	345
V	3365343	16006
V	3365581	344
V	3365813	9172
V	3366038	5068
V	3366259	11687
V	3366489	2071
V	3366723	17034
V	3366957	17295
V	3367194	11150
V	3367435	257
V	3367669	304
V	3367903	2597
V	3368141	9765
V	3368377	7587
V	3368615	17254
V	3368857	3215
V	3369098	11020
V	3369327	10261
V	3369558	15179
V	3369792	10963
V	3370025	10622
V	3370258	13100
V	3370707	5289
V	3370941	17815
V	3371175	16349
V	3371408	1603
V	3371640	7707
V	3371879	17047
V	3372117	4301
V	3372354	9687
V	3372583	2637
V	3372810	1024
V	3373039	7772
V	3373268	1795
V	3373496	11999
V	3373730	1257
V	3373955	2087
V	3374190	815
V	3374417	18310
V	3374647	943
V	3374879	166
V	3375111	17512
V	3375346	13145
V	3375577	4778
V	3375811	1765
V	3376039	18413
V	3376265	9065
V	3376495	15112
V	3376725	7493
V	3376955	4266
V	3377182	14143
V	3377415	580
V	3377649	13849
V	3377886	1287
V	3378119	13633
V	3378353	16064
V	3378592	6628
V	3379052	7738
V	3379291	16565
V	3379531	18234
V	3379988	8762
V	3380221	8215
V	3380454	6931
V	3380688	15374
V	3380923	2037
V	3381381	711
V	3381833	18529
V	3382070	15953
V	3382307	4417
V	3382536	17369
V	3382769	4130
V	3383001	13518
V	3383235	1361
V	3383467	14282
V	3383699	2803
V	3383929	5258
V	3384162	17264
V	3384396	10017
V	3384629	2472
V	3384861	18309
V	3385090	13752
V	3385320	11843
V	3385554	2565
V	3385782	7163
V	3386015	9192
V	3386243	9387
V	3386475	3143
V	3386704	4152
V	3386933	14157
V	3387161	2379
V	3387390	1884
V	3387619	6585
V	3387852	5955
V	3388082	8867
V	3388316	18248
V	3388767	7760
V	3389005	2531
V	3389240	13267
V	3389476	14209
V	3389706	18945
V	3389938	14155
V	3390174	10766
V	3390405	13785
V	3390632	6169
V	3390857	14775
V	3391086	5655
V	3391749	8288
V	3391989	1274
V	3392223	12125
V	3392456	17625
V	3392696	1057
V	3392935	4910
V	3393176	7418
V	3393413	18457
V	3393649	11180
V	3393883	3147
V	3394116	1746
V	3394351	3809
V	3394589	2409
V	3394829	9597
V	3395068	11055
V	3395310	3013
V	3395542	5192
V	3395774	1174
V	3396005	2599
V	3396238	6787
V	3396473	341
V	3396710	9577
V	3396948	397
V	3397179	8161
V	3397412	833
V	3397642	16445
V	3397876	16115
V	3398106	6529
V	3398337	14730
V	3398567	2948
V	3398795	11636
V	3399029	13360
V	3399263	13925
V	3399704	64
V	3399934	1098
V	3400164	6633
V	3400396	14993
V	3400631	14690
V	3400866	71
V	3401091	4006
V	3401320	10494
V	3401549	15566
V	3401785	11234
V	3402020	65
V	3402245	17812
V	3402483	7258
V	3402932	10601
V	3403166	8152
V	3403400	5643
V	3403636	14351
V	3403877	17387
V	3404115	4139
V	3404354	3749
V	3404593	15891
V	3404834	13152
V	3405073	4863
V	3405308	17467
V	3405542	15476
V	3405777	7561
V	3406228	2644
V	3406463	14284
V	3406702	4428
V	3406940	6760
V	3407174	1239
V	3407411	14300
V	3407652	4185
V	3407888	2233
V	3408120	2683
V	3408352	249
V	3408585	9830
V	3408817	2399
V	3409049	7013
V	3409285	3264
V	3409525	4808
V	3409762	5536
V	3409989	18073
V	3410217	6817
V	3410443	18642
V	3410677	16511
V	3410911	4131
V	3411143	7074
V	3411371	4631
V	3411601	2425
V	3411829	9593
V	3412061	6531
V	3412290	17436
V	3412520	2143
V	3412745	16821
V	3412976	13966
V	3413212	19017
V	3413442	6407
V	3413674	1767
V	3413906	8171
V	3414137	5791
V	3414366	17817
V	3414600	10264
V	3414832	12172
V	3415060	1122
V	3415288	18533
V	3415518	12937
V	3415748	11166
V	3415980	19185
V	3416213	15529
V	3416443	18575
V	3416672	11598
V	3416906	15689
V	3417140	9256
V	3417376	9872
V	3417609	9856
V	3417845	1734
V	3418079	15635
V	3418319	10732
V	3418559	5522
V	3418792	5892
V	3419029	11375
V	3419267	5054
V	3419507	7933
V	3419747	16541
V	3419987	17290
V	3420222	13530
V	3420459	3194
V	3420693	18765
V	3420929	6614
V	3421161	5511
V	3421396	3377
V	3421631	19062
V	3421868	12063
V	3422106	8539
V	3422342	19062
V	3422579	1948
V	3422812	5914
V	3423045	14725
V	3423279	4668
V	3423512	7547
V	3423748	17880
V	3423981	9320
V	3424214	5278
V	3424447	5507
V	3424681	12314
V	3424915	1812
V	3425147	7188
V	3425380	5335
V	3425622	12488
V	3425859	13795
V	3426093	1247
V	3426318	5748
V	3426547	3032
V	3426780	18027
V	3427013	2720
V	3427242	12839
V	3427471	4330
V	3427704	2295
V	3427933	6116
V	3428165	4695
V	3428391	2844
V	3428620	10013
V	3429061	13505
V	3429297	6333
V	3429531	8005
V	3429761	16245
V	3429996	8548
V	3430217	1335
V	3430442	16217
V	3430672	15920
V	3430909	4193
V	3431145	4447
V	3431381	9713
V	3431617	12366
V	3431855	16944
V	3432093	10247
V	3432330	10119
V	3432567	8993
V	3432807	1225
V	3433045	15206
V	3433285	18771
V	3433520	2931
V	3433755	15796
V	3433988	7613
V	3434224	18188
V	3434465	6603
V	3434706	397
V	3434937	15633
V	3435169	8317
V	3435617	10171
V	3435853	17398
V	3436090	10985
V	3436326	6346
V	3436559	2233
V	3436791	16466
V	3437021	14162
V	3437243	10261
V	3437477	296
V	3437704	13790
V	3437940	16514
V	3438166	16315
V	3438396	507
V	3438623	19033
V	3438853	14326
V	3439083	454
V	3439313	12800
V	3439547	11549
V	3439781	13434
V	3440008	17766
V	3440238	4478
V	3440468	6458
V	3440700	10540
V	3440933	202
V	3441157	6996
V	3441391	3894
V	3441620	10751
V	3441855	7698
V	3442085	17042
V	3442314	1635
V	3442542	3065
V	3442771	5634
V	3443000	16190
V	3443241	10231
V	3443478	18462
V	3443714	6031
V	3443949	14956
V	3444191	13519
V	3444430	9767
V	3444670	2628
V	3444909	8739
V	3445149	1620
V	3445380	15241
V	3445619	13123
V	3445856	8774
V	3446088	18521
V	3446321	16883
V	3446554	15797
V	3446791	10272
V	3447025	7279
V	3447260	4521
V	3447501	10609
V	3447736	8574
V	3447971	2817
V	3448207	12291
V	3448444	6953
V	3448893	5328
V	3449341	9890
V	3449575	6686
V	3449807	8769
V	3450042	11554
V	3450284	17973
V	3450525	11314
V	3450761	14502
V	3450990	7175
V	3451217	13908
V	3451452	9684
V	3451684	5475
V	3451917	11746
V	3452151	1963
V	3452383	6750
V	3452612	7635
V	3452843	1992
V	3453076	18112
V	3453310	9568
V	3453539	6388
V	3453983	14529
V	3454217	15356
V	3454444	18511
V	3454678	7877
V	3454906	6989
V	3455138	14572
V	3455367	19042
V	3455603	801
V	3455830	3183
V	3456060	3806
V	3456293	11671
V	3456529	19081
V	3456760	12370
V	3456989	2472
V	3457221	2653
V	3457457	8765
V	3457894	10423
V	3458125	4451
V	3458358	11615
V	3458591	129
V	3458825	15200
V	3459061	8419
V	3459300	13947
V	3459537	519
V	3459768	13521
V	3460006	788
V	3460244	19159
V	3460485	3068
V	3460722	13640
V	3460958	10072
V	3461191	5422
V	3461425	3131
V	3461663	12050
V	3461897	8451
V	3462133	4398
V	3462374	4250
V	3462613	12355
V	3462854	18013
V	3463096	10353
V	3463333	5036
V	3463574	18102
V	3463809	12233
V	3464044	1325
V	3464276	6684
V	3464510	15431
V	3464741	18822
V	3464975	425
V	3465202	3449
V	3465431	3676
V	3465871	904
V	3466098	3613
V	3466332	10221
V	3466561	6328
V	3466790	6313
V	3467019	9479
V	3467247	12781
V	3467479	2157
V	3467708	4311
V	3467945	16394
V	3468174	9127
V	3468404	12142
V	3468634	9766
V	3468861	15645
V	3469094	10273
V	3469324	8360
V	3469552	211
V	3469784	6970
V	3470020	6795
V	3470246	16572
V	3470475	456
V	3470702	10365
V	3470932	7706
V	3471379	18613
V	3471609	5035
V	3471838	17227
V	3472068	5176
V	3472303	11576
V	3472541	15874
V	3472778	17128
V	3473012	16031
V	3473252	13820
V	3473493	6200
V	3473732	6871
V	3473973	3286
V	3474435	12912
V	3474675	2516
V	3474915	9840
V	3475156	4338
V	3475395	4108
V	3475631	3863
V	3475869	4089
V	3476105	5942
V	3476340	1246
V	3476572	12159
V	3476808	2266
V	3477044	12925
V	3477273	10084
V	3477507	12246
V	3477737	7450
V	3477965	7448
V	3478195	5411
V	3478424	18719
V	3478658	6518
V	3478887	14881
V	3479117	17248
V	3479350	12444
V	3479580	17506
V	3479814	9115
V	3480043	1304
V	3480268	7860
V	3480503	4134
V	3480732	7321
V	3480958	6344
V	3481401	2388
V	3481637	17339
V	3481874	12732
V	3482108	9493
V	3482347	2228
V	3482588	1806
V	3482828	11624
V	3483065	7609
V	3483297	8133
V	3483535	19126
V	3483769	1536
V	3484005	5479
V	3484243	17869
V	3484484	18467
V	3484723	17518
V	3484965	3249
V	3485197	19114
V	3485430	8134
V	3485663	8078
V	3485896	15660
V	3486130	13777
V	3486364	10872
V	3486598	3447
V	3486832	12831
V	3487067	250
V	3487297	796
V	3487535	7358
V	3487765	6415
V	3487995	14974
V	3488226	514
V	3488454	4490
V	3488683	298
V	3488909	1831
V	3489137	9754
V	3489370	2980
V	3489603	2262
V	3489835	2212
V	3490065	1382
V	3490294	8061
V	3490523	14954
V	3490753	18301
V	3490983	5743
V	3491211	13303
V	3491441	4637
V	3491675	16144
V	3491905	5140
V	3492345	8960
V	3492579	6574
V	3492808	5043
V	3493038	5526
V	3493270	12027
V	3493492	6074
V	3493722	10415
V	3493952	18285
V	3494190	5014
V	3494426	12542
V	3494664	6339
V	3494898	2455
V	3495131	12455
V	3495367	3626
V	3495606	17441
V	3495842	3004
V	3496078	11701
V	3496317	18483
V	3496558	8634
V	3496796	11620
V	3497036	13414
V	3497277	11792
V	3497738	11212
V	3497975	8999
V	3498209	666
V	3498666	16637
V	3498902	7953
V	3499139	8351
V	3499378	7934
V	3499617	10468
V	3499855	5286
V	3500095	13908
V	3500330	5038
V	3500563	13134
V	3500797	4932
V	3501033	11302
V	3501499	14011
V	3501739	4915
V	3501980	10631
V	3502213	13402
V	3502441	7336
V	3502887	16176
V	3503118	4488
V	3503347	4588
V	3503575	16459
V	3503802	7336
V	3504035	12165
V	3504268	6095
V	3504501	18443
V	3504733	18950
V	3504967	16705
V	3505201	19035
V	3505431	15732
V	3505661	11992
V	3505890	19151
V	3506124	9667
V	3506350	2861
V	3506580	18095
V	3506807	19027
V	3507043	2921
V	3507272	7408
V	3507502	17139
V	3507740	4231
V	3507975	16887
V	3508210	4161
V	3508444	7850
V	3508678	11629
V	3508913	1548
V	3509147	4421
V	3509387	4150
V	3509622	12547
V	3509855	18523
V	3510092	5665
V	3510327	8771
V	3510562	15579
V	3510803	15170
V	3511040	18061
V	3511278	2264
V	3511519	6569
V	3511759	8203
V	3511998	14418
V	3512240	9375
V	3512480	6667
V	3512721	8687
V	3512961	13963
V	3513197	7818
V	3513432	7247
V	3513667	6214
V	3513905	6469
V	3514137	605
V	3514372	10830
V	3514615	3424
V	3514850	17652
V	3515082	1071
V	3515310	4469
V	3515544	6320
V	3515777	7145
V	3516010	17287
V	3516244	6692
V	3516486	18822
V	3516718	10178
V	3516953	1064
V	3517179	2453
V	3517409	17041
V	3517638	18642
V	3517872	18208
V	3518101	1395
V	3518333	10740
V	3518562	13812
V	3518791	19105
V	3519021	17329
V	3519251	8963
V	3519480	832
V	3519712	8397
V	3519941	576
V	3520169	4880
V	3520395	12183
V	3520628	10277
V	3521074	19091
V	3521304	5121
V	3521534	12606
V	3521769	18475
V	3521998	3428
V	3522232	14477
V	3522469	18715
V	3522705	15786
V	3522942	844
V	3523176	2225
V	3523412	13395
V	3523650	8595
V	3523891	5488
V	3524127	1391
V	3524367	8232
V	3524603	11012
V	3524841	7285
V	3525080	175
V	3525317	1193
V	3525555	8489
V	3525788	6754
V	3526022	16623
V	3526260	5375
V	3526496	13284
V	3526736	14932
V	3526973	12179
V	3527211	18433
V	3527453	6464
V	3527695	15541
V	3527933	692
V	3528174	17530
V	3528411	17175
V	3528638	17149
V	3528872	17287
V	3529106	18371
V	3529342	1571
V	3529576	18454
V	3529810	18959
V	3530042	11825
V	3530276	15393
V	3530511	10983
V	3530747	4506
V	3530989	7613
V	3531225	216
V	3531456	4845
V	3531690	13908
V	3531925	18642
V	3532160	16701
V	3532390	11166
V	3532623	6078
V	3532853	1218
V	3533080	2728
V	3533313	13108
V	3533543	635
V	3533773	6665
V	3534004	14162
V	3534238	4875
V	3534467	15915
V	3534698	3482
V	3534932	1487
V	3535159	3986
V	3535389	1372
V	3535620	8767
V	3535848	2933
V	3536076	11741
V	3536516	1914
V	3536743	9816
V	3536972	16943
V	3537205	10292
V	3537432	15109
V	3537877	810
V	3538109	19209
V	3538567	12490
V	3538805	10910
V	3539047	10667
V	3539286	14753
V	3539521	10815
V	3539754	18670
V	3539991	8824
V	3540226	6936
V	3540461	14918
V	3540699	16813
V	3540937	13106
V	3541173	13053
V	3541408	842
V	3541646	14533
V	3541885	10245
V	3542127	17725
V	3542369	15624
V	3542610	6918
V	3542850	8469
V	3543086	19048
V	3543319	9880
V	3543552	4770
V	3543791	17245
V	3544031	3426
V	3544273	12457
V	3544509	16062
V	3544744	10945
V	3544979	13528
V	3545212	14917
V	3545445	6557
V	3545678	6278
V	3545907	18822
V	3546142	5188
V	3546370	12716
V	3546608	4201
V	3547050	1794
V	3547279	10261
V	3547514	10261
V	3547748	4190
V	3548191	11993
V	3548428	12784
V	3548660	15965
V	3548893	16280
V	3549120	12842
V	3549353	4043
V	3549585	17414
V	3549815	1529
V	3550049	18694
V	3550283	12298
V	3550519	1990
V	3550754	9679
V	3550995	3257
V	3551233	1041
V	3551473	18258
V	3551714	18793
V	3552173	18677
V	3552407	13231
V	3552867	11969
V	3553102	10831
V	3553336	12998
V	3553569	6245
V	3553810	5249
V	3554046	11502
V	3554289	1168
V	3554529	6640
V	3554765	1628
V	3555005	15460
V	3555234	3624
V	3555470	13789
V	3555704	14630
V	3555939	7503
V	3556173	5790
V	3556404	18454
V	3556639	4703
V	3556872	16706
V	3557101	14700
V	3557331	13889
V	3557554	10087
V	3557792	11764
V	3558023	17632
V	3558249	11549
V	3558483	3834
V	3558713	4560
V	3558941	10538
V	3559171	15214
V	3559402	4283
V	3559634	10555
V	3559869	12334
V	3560104	5345
V	3560341	13483
V	3560570	15502
V	3561012	7289
V	3561244	9296
V	3561479	4954
V	3561928	6382
V	3562162	3347
V	3562391	4641
V	3562625	12852
V	3562853	16609
V	3563090	5302
V	3563325	10853
V	3563559	17644
V	3563791	2999
V	3564031	18000
V	3564268	17242
V	3564510	4714
V	3564752	16270
V	3564994	15023
V	3565235	13591
V	3565478	8929
V	3565714	9655
V	3565947	18168
V	3566187	6464
V	3566429	5197
V	3566665	14577
V	3566908	12191
V	3567151	11402
V	3567393	17196
V	3567845	13637
V	3568080	10188
V	3568316	15773
V	3568550	3079
V	3568792	16922
V	3569035	15533
V	3569265	3627
V	3569499	16540
V	3569729	18027
V	3569964	7616
V	3570197	18573
V	3570428	651
V	3570655	16149
V	3570891	14436
V	3571120	9508
V	3571354	14556
V	3571582	10573
V	3571812	5425
V	3572044	2809
V	3572278	11371
V	3572509	4800
V	3572736	859
V	3572960	12739
V	3573193	4472
V	3573422	3951
V	3573651	17596
V	3573884	18566
V	3574120	6106
V	3574355	141
V	3574795	4373
V	3575023	15229
V	3575253	17806
V	3575487	7091
V	3575716	16436
V	3575953	431
V	3576187	14621
V	3576649	655
V	3576883	12397
V	3577126	928
V	3577359	596
V	3577590	17148
V	3577832	15562
V	3578075	4378
V	3578316	16935
V	3578557	831
V	3578796	9112
V	3579037	15344
V	3579275	351
V	3579506	4583
V	3579738	15982
V	3579979	12622
V	3580215	2365
V	3580662	7535
V	3580898	14303
V	3581135	9326
V	3581373	11801
V	3581614	5793
V	3581853	14577
V	3582095	12151
V	3582337	7911
V	3582572	6314
V	3582808	1246
V	3583040	17427
V	3583258	6557
V	3583492	14749
V	3583724	8956
V	3583958	16425
V	3584192	11516
V	3584430	10326
V	3584666	10744
V	3584902	16071
V	3585134	17369
V	3585365	1685
V	3585602	11789
V	3585829	12911
V	3586059	18783
V	3586292	9133
V	3586520	18766
V	3586749	9178
V	3586977	3102
V	3587205	7259
V	3587439	13377
V	3587670	7989
V	3587900	15733
V	3588131	16652
V	3588573	12165
V	3588810	4574
V	3589039	18011
V	3589272	8648
V	3589501	5828
V	3589732	145
V	3589958	1733
V	3590183	15053
V	3590630	1655
V	3590858	13734
V	3591088	10414
V	3591317	18631
V	3591553	17872
V	3591784	12051
V	3592014	15163
V	3592241	866
V	3592474	7337
V	3592709	6654
V	3592938	11603
V	3593173	7097
V	3593399	13344
V	3593635	16554
V	3593873	17826
V	3594110	10294
V	3594348	17347
V	3594585	7102
V	3594822	318
V	3595056	4326
V	3595291	3429
V	3595529	11076
V	3595767	12760
V	3596005	2927
V	3596246	15531
V	3596489	16484
V	3596731	4901
V	3596963	4841
V	3597199	8877
V	3597435	17375
V	3597677	12355
V	3597920	67
V	3598158	692
V	3598398	149
V	3598632	11208
V	3598873	6100
V	3599099	16873
V	3599550	9009
V	3599786	18105
V	3600021	10963
V	3600255	313
V	3600707	9394
V	3600942	16521
V	3601185	12768
V	3601419	14673
V	3601653	14675
V	3601883	3939
V	3602112	15758
V	3602342	17380
V	3602572	12617
V	3603012	13345
V	3603242	18052
V	3603473	6559
V	3603704	8978
V	3603933	17244
V	3604168	1569
V	3604397	17940
V	3604627	10391
V	3604857	12249
V	3605093	3637
V	3605322	18158
V	3605552	18732
V	3605996	5639
V	3606218	10458
V	3606453	6256
V	3606689	4122
V	3606926	9907
V	3607162	14935
V	3607399	6950
V	3607632	17681
V	3607874	18481
V	3608116	8836
V	3608354	8804
V	3608592	16056
V	3608833	15273
V	3609070	3407
V	3609312	17386
V	3609546	16130
V	3609780	15130
V	3610014	15102
V	3610252	14905
V	3610486	3990
V	3610719	9701
V	3610957	4673
V	3611407	13918
V	3611642	12250
V	3611882	2999
V	3612120	3875
V	3612353	1170
V	3612591	4410
V	3612833	10232
V	3613073	12921
V	3613312	1262
V	3613552	11588
V	3613783	17087
V	3614018	1379
V	3614251	392
V	3614481	1802
V	3614714	16667
V	3615170	7345
V	3615399	12716
V	3615634	17775
V	3615864	16780
V	3616098	10497
V	3616325	18871
V	3616552	83
V	3616776	5913
V	3617009	17434
V	3617239	15912
V	3617470	463
V	3617702	1010
V	3617932	11870
V	3618168	7694
V	3618610	3329
V	3618843	3697
V	3619074	6915
V	3619306	16635
V	3619536	17570
V	3619768	1248
V	3620002	13809
V	3620237	18431
V	3620467	5076
V	3620695	18687
V	3620931	6664
V	3621166	3814
V	3621402	15814
V	3621632	11577
V	3622075	10434
V	3622304	16956
V	3622533	7470
V	3622767	15544
V	3622989	11429
V	3623222	8964
V	3623463	8843
V	3623914	445
V	3624144	4704
V	3624380	8077
V	3624614	6786
V	3624852	11307
V	3625093	18764
V	3625335	7858
V	3625573	18658
V	3625807	17480
V	3626040	8917
V	3626496	5885
V	3626732	13894
V	3626967	5153
V	3627202	16283
V	3627436	10052
V	3627672	15453
V	3627918	14790
V	3628164	126
V	3628408	11685
V	3628654	11645
V	3628915	12857
V	3629168	17038
V	3629425	11874
V	3629686	371
V	3629938	7829
V	3630191	6065
V	3630447	13784
