\P\	Pos	StateProvinceID\
V	1451855	77
V	1452001	9
V	1452148	79
V	1452301	14
V	1452447	14
V	1452601	79
V	1452749	7
V	1452899	50
V	1453050	77
V	1453198	79
V	1453346	53
V	1453494	14
V	1453641	79
V	1453791	9
V	1453939	64
V	1454086	9
V	1454234	58
V	1454381	9
V	1454534	77
V	1454682	77
V	1454833	145
V	1455007	178
V	1455169	127
V	1455332	9
V	1455489	53
V	1455637	77
V	1455794	9
V	1455949	77
V	1456095	77
V	1456240	7
V	1456387	79
V	1456536	14
V	1456692	79
V	1456838	9
V	1456986	145
V	1457146	20
V	1457293	58
V	1457437	145
V	1457613	9
V	1457752	9
V	1457906	50
V	1458053	7
V	1458201	79
V	1458352	58
V	1458500	77
V	1458651	77
V	1458802	50
V	1458943	50
V	1459095	50
V	1459243	64
V	1459399	7
V	1459541	145
V	1459710	50
V	1459864	58
V	1460014	8
V	1460163	53
V	1460307	79
V	1460454	9
V	1460610	19
V	1460756	14
V	1460911	161
V	1461068	79
V	1461222	77
V	1461364	9
V	1461518	66
V	1461663	14
V	1461823	9
V	1461974	14
V	1462123	77
V	1462278	58
V	1462429	77
V	1462581	79
V	1462730	77
V	1462877	64
V	1463025	7
V	1463177	9
V	1463327	64
V	1463478	163
V	1463658	50
V	1463808	19
V	1463959	9
V	1464106	7
V	1464262	14
V	1464410	58
V	1464560	50
V	1464709	64
V	1464862	19
V	1465007	77
V	1465155	64
V	1465302	145
V	1465486	66
V	1465637	58
V	1465785	9
V	1465936	161
V	1466095	58
V	1466244	9
V	1466391	9
V	1466545	58
V	1466695	177
V	1466863	9
V	1467010	1
V	1467161	50
V	1467315	79
V	1467468	79
V	1467616	14
V	1467772	64
V	1467923	14
V	1468074	178
V	1468235	9
V	1468376	9
V	1468527	14
V	1468679	50
V	1468830	14
V	1468985	7
V	1469124	9
V	1469276	53
V	1469419	9
V	1469569	14
V	1469723	14
V	1469879	163
V	1470043	50
V	1470196	70
V	1470353	7
V	1470504	9
V	1470651	50
V	1470803	177
V	1470967	79
V	1471117	7
V	1471274	50
V	1471419	79
V	1471568	14
V	1471718	9
V	1471874	50
V	1472023	9
V	1472174	179
V	1472342	19
V	1472490	14
V	1472642	19
V	1472786	9
V	1472931	79
V	1473086	79
V	1473238	79
V	1473385	79
V	1473534	79
V	1473680	70
V	1473829	14
V	1473982	9
V	1474133	164
V	1474321	9
V	1474467	145
V	1474629	58
V	1474778	79
V	1474924	79
V	1475078	19
V	1475222	79
V	1475372	9
V	1475519	7
V	1475671	7
V	1475814	9
V	1475964	64
V	1476115	9
V	1476262	14
V	1476409	50
V	1476563	161
V	1476721	50
V	1476872	77
V	1477026	79
V	1477180	14
V	1477334	7
V	1477485	50
V	1477640	9
V	1477795	9
V	1477943	79
V	1478095	161
V	1478257	9
V	1478411	19
V	1478556	50
V	1478709	7
V	1478860	9
V	1479012	55
V	1479161	79
V	1479318	9
V	1479466	9
V	1479615	14
V	1479767	79
V	1479919	58
V	1480071	53
V	1480214	79
V	1480360	64
V	1480513	7
V	1480663	50
V	1480808	14
V	1480961	8
V	1481115	9
V	1481273	66
V	1481423	179
V	1481586	9
V	1481729	14
V	1481874	79
V	1482027	9
V	1482182	79
V	1482330	9
V	1482473	9
V	1482618	9
V	1482769	9
V	1482919	1
V	1483067	14
V	1483219	20
V	1483364	79
V	1483515	7
V	1483655	79
V	1483797	79
V	1483940	70
V	1484087	9
V	1484243	58
V	1484396	9
V	1484550	19
V	1484694	79
V	1484849	14
V	1485000	161
V	1485157	7
V	1485305	50
V	1485458	14
V	1485607	7
V	1485759	79
V	1485910	14
V	1486058	79
V	1486208	64
V	1486357	14
V	1486511	79
V	1486658	79
V	1486811	79
V	1486955	9
V	1487113	9
V	1487263	9
V	1487418	14
V	1487574	50
V	1487732	161
V	1487898	19
V	1488048	79
V	1488194	14
V	1488340	79
V	1488480	58
V	1488633	9
V	1488783	7
V	1488935	77
V	1489078	14
V	1489227	9
V	1489380	79
V	1489522	8
V	1489667	58
V	1489813	14
V	1489965	7
V	1490106	79
V	1490252	14
V	1490394	9
V	1490544	145
V	1490704	9
V	1490854	14
V	1491004	7
V	1491155	9
V	1491314	9
V	1491469	64
V	1491620	9
V	1491771	77
V	1491920	58
V	1492071	58
V	1492223	14
V	1492370	148
V	1492543	58
V	1492691	19
V	1492837	14
V	1492987	9
V	1493132	50
V	1493281	77
V	1493431	9
V	1493578	79
V	1493727	70
V	1493876	64
V	1494030	50
V	1494178	9
V	1494326	14
V	1494470	9
V	1494622	19
V	1494766	79
V	1494915	64
V	1495065	9
V	1495221	14
V	1495367	58
V	1495517	9
V	1495662	64
V	1495818	85
V	1495966	9
V	1496117	9
V	1496262	79
V	1496412	20
V	1496553	79
V	1496705	7
V	1496847	64
V	1496993	14
V	1497144	7
V	1497296	79
V	1497443	58
V	1497593	9
V	1497740	58
V	1497890	64
V	1498038	58
V	1498191	14
V	1498339	70
V	1498479	14
V	1498629	64
V	1498777	7
V	1498916	58
V	1499066	9
V	1499213	14
V	1499360	53
V	1499519	9
V	1499669	79
V	1499812	161
V	1499969	20
V	1500112	77
V	1500264	7
V	1500416	145
V	1500582	50
V	1500736	50
V	1500892	7
V	1501038	77
V	1501182	58
V	1501328	70
V	1501495	77
V	1501641	77
V	1501792	9
V	1501941	77
V	1502090	20
V	1502238	177
V	1502412	58
V	1502566	50
V	1502724	9
V	1502881	9
V	1503037	145
V	1503195	9
V	1503345	77
V	1503503	9
V	1503652	64
V	1503803	145
V	1503956	66
V	1504107	7
V	1504259	14
V	1504400	9
V	1504552	20
V	1504701	58
V	1504850	9
V	1504998	77
V	1505143	7
V	1505293	178
V	1505462	7
V	1505606	14
V	1505756	79
V	1505910	179
V	1506077	58
V	1506226	161
V	1506388	7
V	1506535	9
V	1506686	7
V	1506840	9
V	1506988	58
V	1507137	9
V	1507289	9
V	1507442	70
V	1507601	64
V	1507753	50
V	1507904	7
V	1508059	64
V	1508210	77
V	1508354	9
V	1508511	53
V	1508654	64
V	1508806	14
V	1508955	145
V	1509112	79
V	1509266	9
V	1509419	7
V	1509562	14
V	1509711	7
V	1509856	50
V	1510007	77
V	1510159	9
V	1510308	14
V	1510460	9
V	1510612	7
V	1510762	9
V	1510909	9
V	1511057	7
V	1511212	7
V	1511360	77
V	1511516	79
V	1511662	9
V	1511817	9
V	1511967	9
V	1512116	9
V	1512263	7
V	1512414	14
V	1512568	7
V	1512715	7
V	1512870	19
V	1513019	77
V	1513160	9
V	1513312	14
V	1513469	177
V	1513645	9
V	1513793	8
V	1513934	161
V	1514106	7
V	1514254	79
V	1514399	71
V	1514545	9
V	1514696	50
V	1514843	9
V	1514985	9
V	1515136	77
V	1515284	50
V	1515437	7
V	1515586	70
V	1515734	53
V	1515882	9
V	1516037	71
V	1516182	7
V	1516332	14
V	1516486	9
V	1516635	9
V	1516784	7
V	1516928	163
V	1517094	58
V	1517246	50
V	1517401	9
V	1517557	9
V	1517708	9
V	1517854	9
V	1518002	20
V	1518156	79
V	1518307	7
V	1518455	14
V	1518610	9
V	1518759	14
V	1518910	50
V	1519061	9
V	1519213	66
V	1519359	161
V	1519520	7
V	1519662	64
V	1519814	7
V	1519963	58
V	1520113	64
V	1520267	9
V	1520417	50
V	1520575	9
V	1520719	9
V	1520869	50
V	1521019	79
V	1521172	145
V	1521333	14
V	1521480	14
V	1521626	7
V	1521773	9
V	1521923	14
V	1522073	79
V	1522221	53
V	1522366	9
V	1522515	9
V	1522663	79
V	1522812	9
V	1522958	79
V	1523109	50
V	1523262	9
V	1523407	161
V	1523563	64
V	1523712	9
V	1523860	9
V	1524012	50
V	1524160	7
V	1524302	50
V	1524450	53
V	1524593	79
V	1524743	14
V	1524891	79
V	1525040	64
V	1525191	79
V	1525342	64
V	1525489	145
V	1525663	7
V	1525805	8
V	1525942	79
V	1526090	9
V	1526238	64
V	1526386	9
V	1526531	9
V	1526682	9
V	1526837	9
V	1526986	64
V	1527138	79
V	1527285	79
V	1527439	9
V	1527590	9
V	1527734	9
V	1527881	178
V	1528053	79
V	1528199	9
V	1528348	79
V	1528495	9
V	1528646	14
V	1528797	50
V	1528949	50
V	1529098	9
V	1529245	77
V	1529391	50
V	1529540	50
V	1529693	58
V	1529845	64
V	1529996	79
V	1530146	9
V	1530287	66
V	1530432	7
V	1530583	9
V	1530733	9
V	1530887	14
V	1531044	50
V	1531195	178
V	1531361	79
V	1531511	50
V	1531666	9
V	1531817	8
V	1531972	20
V	1532119	127
V	1532281	14
V	1532437	7
V	1532592	79
V	1532745	9
V	1532897	9
V	1533046	79
V	1533193	14
V	1533353	9
V	1533495	9
V	1533646	79
V	1533795	9
V	1533947	9
V	1534098	7
V	1534248	50
V	1534396	7
V	1534553	131
V	1534713	50
V	1534866	79
V	1535015	79
V	1535167	14
V	1535323	79
V	1535470	9
V	1535615	7
V	1535766	58
V	1535918	58
V	1536068	58
V	1536215	145
V	1536380	14
V	1536529	77
V	1536681	9
V	1536832	7
V	1536979	145
V	1537145	9
V	1537299	9
V	1537452	77
V	1537599	64
V	1537747	7
V	1537892	14
V	1538043	14
V	1538188	14
V	1538335	9
V	1538485	9
V	1538636	58
V	1538793	64
V	1538943	9
V	1539090	14
V	1539237	50
V	1539386	145
V	1539550	9
V	1539702	7
V	1539850	9
V	1539997	50
V	1540155	79
V	1540302	77
V	1540450	58
V	1540602	79
V	1540756	177
V	1540925	7
V	1541071	14
V	1541218	77
V	1541367	64
V	1541520	50
V	1541673	9
V	1541824	9
V	1541980	79
V	1542130	9
V	1542275	9
V	1542425	178
V	1542589	8
V	1542728	14
V	1542881	117
V	1543057	9
V	1543203	9
V	1543349	9
V	1543501	50
V	1543657	9
V	1543813	7
V	1543953	9
V	1544103	58
V	1544254	14
V	1544406	50
V	1544558	9
V	1544711	50
V	1544864	9
V	1545010	14
V	1545158	50
V	1545308	79
V	1545458	9
V	1545612	14
V	1545769	9
V	1545916	179
V	1546075	14
V	1546229	64
V	1546379	50
V	1546522	58
V	1546679	77
V	1546833	161
V	1546994	9
V	1547146	9
V	1547306	53
V	1547451	14
V	1547599	50
V	1547754	9
V	1547905	7
V	1548054	64
V	1548203	79
V	1548352	19
V	1548495	79
V	1548642	7
V	1548783	77
V	1548939	53
V	1549083	53
V	1549232	58
V	1549381	79
V	1549530	117
V	1549698	9
V	1549847	50
V	1549996	7
V	1550141	64
V	1550292	79
V	1550446	70
V	1550593	50
V	1550745	9
V	1550894	7
V	1551039	161
V	1551199	50
V	1551345	9
V	1551499	77
V	1551647	9
V	1551801	7
V	1551952	9
V	1552104	50
V	1552260	9
V	1552405	7
V	1552555	19
V	1552697	7
V	1552854	14
V	1553003	53
V	1553145	9
V	1553289	9
V	1553437	64
V	1553587	7
V	1553735	15
V	1553886	14
V	1554034	9
V	1554182	9
V	1554326	9
V	1554472	9
V	1554626	9
V	1554780	58
V	1554935	64
V	1555085	79
V	1555232	9
V	1555382	14
V	1555529	50
V	1555674	9
V	1555819	9
V	1555973	64
V	1556125	9
V	1556266	14
V	1556410	181
V	1556574	77
V	1556729	145
V	1556897	9
V	1557047	58
V	1557198	9
V	1557347	77
V	1557495	53
V	1557637	79
V	1557788	50
V	1557938	178
V	1558100	19
V	1558250	9
V	1558394	145
V	1558555	9
V	1558708	7
V	1558863	77
V	1559011	145
V	1559166	9
V	1559313	9
V	1559466	9
V	1559613	9
V	1559765	9
V	1559916	50
V	1560067	8
V	1560222	9
V	1560374	9
V	1560522	7
V	1560666	77
V	1560814	178
V	1560975	9
V	1561124	20
V	1561268	14
V	1561422	19
V	1561565	9
V	1561711	71
V	1561857	79
V	1562003	64
V	1562155	70
V	1562299	7
V	1562451	7
V	1562594	77
V	1562753	50
V	1562906	9
V	1563054	50
V	1563197	7
V	1563344	58
V	1563498	9
V	1563654	50
V	1563800	77
V	1563943	8
V	1564101	9
V	1564250	77
V	1564404	9
V	1564553	64
V	1564699	50
V	1564853	14
V	1565005	9
V	1565160	79
V	1565309	9
V	1565463	50
V	1565601	9
V	1565752	9
V	1565907	50
V	1566063	77
V	1566210	58
V	1566359	14
V	1566511	7
V	1566668	64
V	1566815	9
V	1566968	9
V	1567109	9
V	1567258	9
V	1567406	8
V	1567557	79
V	1567702	50
V	1567855	9
V	1568005	79
V	1568149	14
V	1568304	79
V	1568458	9
V	1568602	79
V	1568749	9
V	1568895	9
V	1569040	77
V	1569185	14
V	1569331	9
V	1569481	14
V	1569630	79
V	1569779	50
V	1569931	79
V	1570088	50
V	1570233	14
V	1570386	64
V	1570536	9
V	1570692	9
V	1570840	9
V	1570985	77
V	1571133	9
V	1571284	77
V	1571430	9
V	1571576	14
V	1571727	79
V	1571882	9
V	1572030	9
V	1572180	64
V	1572333	9
V	1572482	164
V	1572649	164
V	1572818	58
V	1572966	9
V	1573115	79
V	1573265	58
V	1573409	79
V	1573560	9
V	1573710	14
V	1573861	9
V	1574011	70
V	1574164	64
V	1574314	7
V	1574452	164
V	1574629	7
V	1574773	79
V	1574924	9
V	1575078	177
V	1575251	9
V	1575393	9
V	1575541	79
V	1575691	7
V	1575841	7
V	1575983	79
V	1576135	161
V	1576292	161
V	1576452	9
V	1576605	161
V	1576762	9
V	1576912	9
V	1577064	9
V	1577206	9
V	1577352	9
V	1577501	50
V	1577654	79
V	1577803	9
V	1577955	19
V	1578102	50
V	1578254	7
V	1578399	9
V	1578544	7
V	1578691	58
V	1578842	14
V	1578994	7
V	1579135	79
V	1579282	9
V	1579435	79
V	1579588	50
V	1579734	50
V	1579884	9
V	1580038	179
V	1580212	9
V	1580356	64
V	1580505	71
V	1580655	79
V	1580806	9
V	1580963	9
V	1581116	79
V	1581267	9
V	1581413	9
V	1581558	58
V	1581708	178
V	1581873	9
V	1582023	50
V	1582170	79
V	1582320	50
V	1582473	58
V	1582624	7
V	1582775	14
V	1582931	79
V	1583076	79
V	1583223	143
V	1583394	145
V	1583561	79
V	1583709	9
V	1583855	14
V	1584001	7
V	1584154	9
V	1584304	14
V	1584459	9
V	1584612	7
V	1584760	9
V	1584912	9
V	1585054	77
V	1585194	7
V	1585347	14
V	1585493	7
V	1585638	79
V	1585787	66
V	1585939	9
V	1586087	9
V	1586239	14
V	1586393	58
V	1586543	50
V	1586697	7
V	1586847	70
V	1586995	7
V	1587143	79
V	1587290	9
V	1587443	14
V	1587592	77
V	1587743	9
V	1587896	9
V	1588047	145
V	1588208	58
V	1588362	9
V	1588508	9
V	1588656	79
V	1588808	127
V	1588982	64
V	1589134	77
V	1589288	179
V	1589449	50
V	1589597	14
V	1589751	58
V	1589903	50
V	1590049	14
V	1590200	53
V	1590345	50
V	1590497	50
V	1590647	79
V	1590799	79
V	1590945	9
V	1591095	77
V	1591244	9
V	1591396	50
V	1591550	163
V	1591721	50
V	1591872	66
V	1592020	58
V	1592169	164
V	1592331	50
V	1592479	9
V	1592626	64
V	1592778	79
V	1592929	9
V	1593085	161
V	1593242	8
V	1593387	164
V	1593566	50
V	1593720	58
V	1593869	143
V	1594028	77
V	1594179	9
V	1594330	9
V	1594485	9
V	1594631	50
V	1594784	58
V	1594936	58
V	1595086	9
V	1595230	14
V	1595377	79
V	1595527	79
V	1595675	19
V	1595821	58
V	1595976	9
V	1596124	85
V	1596269	79
V	1596423	7
V	1596568	50
V	1596721	9
V	1596869	7
V	1597019	79
V	1597168	64
V	1597322	9
V	1597477	178
V	1597636	7
V	1597782	77
V	1597926	7
V	1598074	145
V	1598235	8
V	1598385	7
V	1598538	8
V	1598692	79
V	1598840	9
V	1598989	20
V	1599135	58
V	1599283	66
V	1599423	64
V	1599580	9
V	1599727	9
V	1599877	79
V	1600029	7
V	1600175	179
V	1600333	14
V	1600479	77
V	1600622	14
V	1600772	77
V	1600917	19
V	1601062	50
V	1601215	77
V	1601362	9
V	1601517	66
V	1601661	7
V	1601805	14
V	1601953	58
V	1602103	9
V	1602259	14
V	1602405	64
V	1602561	79
V	1602719	50
V	1602866	14
V	1603014	177
V	1603175	9
V	1603320	9
V	1603468	71
V	1603612	64
V	1603759	50
V	1603906	79
V	1604053	14
V	1604201	161
V	1604362	9
V	1604504	9
V	1604657	178
V	1604821	58
V	1604962	145
V	1605139	9
V	1605283	9
V	1605426	14
V	1605573	9
V	1605725	14
V	1605878	7
V	1606029	64
V	1606181	9
V	1606334	79
V	1606483	177
V	1606661	145
V	1606827	7
V	1606981	64
V	1607136	79
V	1607283	9
V	1607437	58
V	1607585	53
V	1607735	14
V	1607878	53
V	1608021	9
V	1608173	9
V	1608318	50
V	1608463	9
V	1608608	58
V	1608758	50
V	1608909	50
V	1609052	9
V	1609198	58
V	1609349	145
V	1609511	9
V	1609660	79
V	1609815	7
V	1609957	180
V	1610123	7
V	1610272	9
V	1610423	50
V	1610564	77
V	1610717	77
V	1610863	7
V	1611012	14
V	1611163	9
V	1611309	14
V	1611450	9
V	1611601	9
V	1611751	50
V	1611903	9
V	1612054	77
V	1612201	50
V	1612358	79
V	1612508	64
V	1612655	14
V	1612812	9
V	1612963	9
V	1613113	9
V	1613261	14
V	1613405	79
V	1613556	9
V	1613708	58
V	1613861	14
V	1614010	9
V	1614162	9
V	1614308	9
V	1614461	7
V	1614603	58
V	1614753	9
V	1614898	9
V	1615049	79
V	1615198	79
V	1615343	19
V	1615491	9
V	1615644	9
V	1615791	14
V	1615942	50
V	1616093	79
V	1616245	58
V	1616391	164
V	1616551	9
V	1616703	9
V	1616851	50
V	1617007	58
V	1617159	177
V	1617319	19
V	1617471	7
V	1617622	64
V	1617769	70
V	1617911	9
V	1618057	79
V	1618205	7
V	1618358	85
V	1618512	9
V	1618662	177
V	1618819	179
V	1618992	64
V	1619144	50
V	1619283	79
V	1619428	7
V	1619575	53
V	1619724	79
V	1619876	7
V	1620025	50
V	1620176	9
V	1620332	131
V	1620489	179
V	1620653	14
V	1620797	79
V	1620947	9
V	1621100	179
V	1621263	50
V	1621410	14
V	1621556	77
V	1621705	8
V	1621853	143
V	1622014	79
V	1622164	14
V	1622309	9
V	1622456	79
V	1622607	19
V	1622767	7
V	1622909	50
V	1623062	14
V	1623209	7
V	1623352	79
V	1623507	77
V	1623658	7
V	1623806	145
V	1623960	9
V	1624111	77
V	1624257	50
V	1624406	1
V	1624557	7
V	1624701	79
V	1624852	9
V	1624997	19
V	1625147	79
V	1625297	79
V	1625449	77
V	1625592	53
V	1625743	50
V	1625889	58
V	1626041	79
V	1626188	9
V	1626334	148
V	1626508	77
V	1626652	14
V	1626806	9
V	1626952	7
V	1627103	19
V	1627250	50
V	1627410	79
V	1627563	7
V	1627709	9
V	1627862	7
V	1628016	9
V	1628169	9
V	1628317	19
V	1628476	9
V	1628624	50
V	1628770	77
V	1628926	79
V	1629074	9
V	1629219	9
V	1629371	19
V	1629515	9
V	1629668	58
V	1629825	161
V	1629984	7
V	1630130	9
V	1630282	9
V	1630430	9
V	1630578	9
V	1630724	66
V	1630870	14
V	1631015	14
V	1631156	9
V	1631308	163
V	1631481	58
V	1631632	50
V	1631778	58
V	1631928	14
V	1632088	79
V	1632232	66
V	1632383	79
V	1632535	7
V	1632684	9
V	1632833	161
V	1632990	9
V	1633148	9
V	1633297	9
V	1633449	9
V	1633599	9
V	1633747	79
V	1633893	178
V	1634057	19
V	1634207	179
V	1634377	7
V	1634533	77
V	1634676	7
V	1634829	79
V	1634982	9
V	1635132	20
V	1635274	7
V	1635420	79
V	1635573	14
V	1635724	64
V	1635872	14
V	1636022	79
V	1636173	70
V	1636337	7
V	1636490	14
V	1636642	79
V	1636790	9
V	1636940	9
V	1637093	14
V	1637253	7
V	1637407	20
V	1637547	19
V	1637694	58
V	1637842	19
V	1637987	161
V	1638143	9
V	1638296	14
V	1638443	79
V	1638591	7
V	1638739	9
V	1638886	20
V	1639033	70
V	1639174	53
V	1639324	77
V	1639472	9
V	1639620	9
V	1639765	70
V	1639920	131
V	1640088	9
V	1640233	79
V	1640385	14
V	1640532	50
V	1640679	7
V	1640829	14
V	1640987	58
V	1641138	9
V	1641284	79
V	1641436	77
V	1641583	7
V	1641726	9
V	1641868	9
V	1642019	77
V	1642169	9
V	1642322	143
V	1642480	19
V	1642632	79
V	1642776	79
V	1642929	70
V	1643081	9
V	1643232	9
V	1643384	9
V	1643536	9
V	1643684	164
V	1643848	14
V	1644006	14
V	1644157	9
V	1644317	58
V	1644469	50
V	1644623	79
V	1644778	177
V	1644939	79
V	1645086	77
V	1645239	14
V	1645386	58
V	1645533	9
V	1645681	14
V	1645834	50
V	1645987	50
V	1646137	70
V	1646283	9
V	1646429	14
V	1646583	9
V	1646734	9
V	1646882	19
V	1647030	9
V	1647179	179
V	1647348	71
V	1647490	9
V	1647631	9
V	1647783	77
V	1647932	7
V	1648081	50
V	1648235	7
V	1648384	79
V	1648530	50
V	1648682	9
V	1648839	50
V	1648993	7
V	1649139	50
V	1649293	14
V	1649442	79
V	1649596	143
V	1649754	7
V	1649904	50
V	1650051	9
V	1650200	77
V	1650351	164
V	1650515	145
V	1650687	164
V	1650862	77
V	1651010	14
V	1651158	50
V	1651313	178
V	1651486	7
V	1651635	14
V	1651785	9
V	1651930	79
V	1652079	14
V	1652227	131
V	1652393	7
V	1652544	14
V	1652698	50
V	1652848	9
V	1652993	50
V	1653143	9
V	1653296	7
V	1653440	9
V	1653587	58
V	1653738	9
V	1653885	50
V	1654033	14
V	1654184	14
V	1654346	9
V	1654496	70
V	1654644	14
V	1654804	50
V	1654956	9
V	1655104	7
V	1655254	14
V	1655401	79
V	1655549	9
V	1655704	64
V	1655850	9
V	1656001	50
V	1656149	9
V	1656301	143
V	1656462	145
V	1656626	9
V	1656776	9
V	1656932	77
V	1657076	53
V	1657224	79
V	1657370	161
V	1657530	145
V	1657692	79
V	1657843	64
V	1657996	50
V	1658150	77
V	1658292	14
V	1658447	7
V	1658601	9
V	1658751	79
V	1658900	179
V	1659068	9
V	1659219	14
V	1659373	79
V	1659524	163
V	1659689	14
V	1659840	9
V	1659994	58
V	1660150	58
V	1660299	50
V	1660450	79
V	1660602	70
V	1660755	8
V	1660898	164
V	1661077	20
V	1661220	177
V	1661384	7
V	1661528	14
V	1661686	7
V	1661839	161
V	1662000	179
V	1662164	58
V	1662309	50
V	1662454	9
V	1662601	66
V	1662748	71
V	1662893	64
V	1663049	77
V	1663205	9
V	1663350	7
V	1663501	9
V	1663651	64
V	1663804	7
V	1663961	7
V	1664110	14
V	1664251	9
V	1664407	79
V	1664561	50
V	1664706	9
V	1664859	79
V	1665013	7
V	1665155	9
V	1665303	7
V	1665448	178
V	1665608	9
V	1665752	50
V	1665901	79
V	1666045	50
V	1666192	14
V	1666351	79
V	1666499	19
V	1666644	66
V	1666789	14
V	1666943	79
V	1667088	7
V	1667240	77
V	1667391	79
V	1667541	9
V	1667689	14
V	1667843	79
V	1667989	58
V	1668142	9
V	1668291	53
V	1668439	71
V	1668581	166
V	1668747	53
V	1668891	77
V	1669035	9
V	1669179	14
V	1669323	14
V	1669474	179
V	1669647	177
V	1669820	79
V	1669969	79
V	1670109	9
V	1670259	7
V	1670402	79
V	1670554	64
V	1670707	50
V	1670859	79
V	1671011	20
V	1671171	79
V	1671317	14
V	1671477	9
V	1671621	7
V	1671777	9
V	1671925	77
V	1672082	50
V	1672235	9
V	1672390	64
V	1672548	58
V	1672691	77
V	1672837	117
V	1673005	14
V	1673153	14
V	1673305	14
V	1673452	77
V	1673603	79
V	1673755	9
V	1673899	50
V	1674052	79
V	1674201	7
V	1674346	77
V	1674496	53
V	1674640	7
V	1674787	79
V	1674928	145
V	1675092	9
V	1675244	9
V	1675397	7
V	1675544	73
V	1675692	50
V	1675842	9
V	1675989	7
V	1676136	7
V	1676278	24
V	1676432	58
V	1676578	9
V	1676729	9
V	1676875	9
V	1677021	164
V	1677185	50
V	1677328	14
V	1677481	79
V	1677626	7
V	1677781	7
V	1677936	145
V	1678103	77
V	1678259	14
V	1678413	79
V	1678561	9
V	1678711	7
V	1678862	178
V	1679028	64
V	1679175	164
V	1679355	9
V	1679500	79
V	1679650	79
V	1679799	50
V	1679951	14
V	1680101	14
V	1680249	64
V	1680401	64
V	1680556	9
V	1680707	9
V	1680861	53
V	1681028	64
V	1681174	50
V	1681319	50
V	1681467	9
V	1681614	77
V	1681758	7
V	1681908	9
V	1682051	70
V	1682193	7
V	1682345	14
V	1682489	20
V	1682650	9
V	1682797	9
V	1682944	50
V	1683094	9
V	1683242	7
V	1683389	79
V	1683539	79
V	1683684	7
V	1683835	77
V	1683979	58
V	1684128	9
V	1684286	9
V	1684438	50
V	1684591	7
V	1684735	77
V	1684880	9
V	1685026	14
V	1685176	177
V	1685336	50
V	1685490	9
V	1685645	9
V	1685804	50
V	1685957	50
V	1686104	53
V	1686251	14
V	1686402	179
V	1686559	77
V	1686707	79
V	1686857	14
V	1687010	9
V	1687161	53
V	1687303	19
V	1687459	7
V	1687616	9
V	1687768	19
V	1687912	9
V	1688063	9
V	1688211	9
V	1688355	58
V	1688505	9
V	1688648	50
V	1688802	8
V	1688953	9
V	1689105	9
V	1689258	14
V	1689408	9
V	1689557	77
V	1689706	9
V	1689857	64
V	1690008	79
V	1690162	50
V	1690311	64
V	1690464	50
V	1690614	7
V	1690768	14
V	1690925	9
V	1691075	161
V	1691232	9
V	1691384	71
V	1691531	9
V	1691682	79
V	1691833	58
V	1691983	9
V	1692126	14
V	1692272	79
V	1692412	79
V	1692560	179
V	1692733	14
V	1692887	19
V	1693033	9
V	1693181	9
V	1693328	79
V	1693479	58
V	1693628	19
V	1693772	145
V	1693934	9
V	1694079	8
V	1694223	9
V	1694367	77
V	1694523	79
V	1694671	9
V	1694822	145
V	1694991	14
V	1695140	9
V	1695289	79
V	1695438	8
V	1695584	164
V	1695750	20
V	1695898	79
V	1696047	9
V	1696199	58
V	1696353	9
V	1696504	79
V	1696648	8
V	1696797	77
V	1696947	79
V	1697098	77
V	1697248	77
V	1697397	14
V	1697542	79
V	1697694	50
V	1697846	9
V	1697993	77
V	1698142	53
V	1698284	58
V	1698435	58
V	1698582	79
V	1698734	50
V	1698882	77
V	1699037	9
V	1699183	9
V	1699334	14
V	1699485	79
V	1699632	50
V	1699783	50
V	1699928	14
V	1700077	7
V	1700228	50
V	1700386	161
V	1700546	9
V	1700693	9
V	1700839	9
V	1700993	7
V	1701144	50
V	1701293	9
V	1701443	179
V	1701602	14
V	1701753	14
V	1701899	177
V	1702076	9
V	1702226	9
V	1702376	19
V	1702523	50
V	1702672	9
V	1702826	131
V	1702992	77
V	1703138	50
V	1703290	8
V	1703446	79
V	1703602	9
V	1703755	7
V	1703906	148
V	1704081	145
V	1704241	77
V	1704391	7
V	1704538	8
V	1704677	9
V	1704829	9
V	1704974	70
V	1705119	58
V	1705265	53
V	1705412	9
V	1705558	9
V	1705709	79
V	1705853	58
V	1706002	145
V	1706165	7
V	1706319	14
V	1706469	14
V	1706617	9
V	1706762	79
V	1706914	9
V	1707065	14
V	1707212	79
V	1707361	9
V	1707511	9
V	1707663	7
V	1707819	50
V	1707964	50
V	1708117	53
V	1708260	9
V	1708407	9
V	1708552	58
V	1708701	9
V	1708851	58
V	1709003	7
V	1709150	50
V	1709296	9
V	1709448	53
V	1709594	7
V	1709745	79
V	1709897	9
V	1710042	19
V	1710198	148
V	1710369	77
V	1710520	79
V	1710673	58
V	1710826	70
V	1710985	14
V	1711121	64
V	1711275	161
V	1711431	79
V	1711583	79
V	1711731	9
V	1711885	50
V	1712031	64
V	1712188	79
V	1712338	53
V	1712493	14
V	1712642	7
V	1712789	103
V	1712956	14
V	1713100	7
V	1713252	20
V	1713408	9
V	1713557	66
V	1713706	8
V	1713852	77
V	1713994	77
V	1714136	19
V	1714284	70
V	1714431	9
V	1714580	77
V	1714731	64
V	1714887	145
V	1715063	9
V	1715218	77
V	1715372	9
