\P\	Pos	FromCurrencyCode\
V	239219	USD
V	239288	USD
V	239357	USD
V	239424	USD
V	239492	USD
V	239561	USD
V	239630	USD
V	239699	USD
V	239771	USD
V	239838	USD
V	239907	USD
V	239976	USD
V	240044	USD
V	240112	USD
V	240180	USD
V	240248	USD
V	240317	USD
V	240386	USD
V	240455	USD
V	240526	USD
V	240594	USD
V	240663	USD
V	240734	USD
V	240803	USD
V	240872	USD
V	240939	USD
V	241008	USD
V	241077	USD
V	241146	USD
V	241215	USD
V	241284	USD
V	241351	USD
V	241419	USD
V	241492	USD
V	241561	USD
V	241630	USD
V	241696	USD
V	241765	USD
V	241834	USD
V	241903	USD
V	241972	USD
V	242041	USD
V	242110	USD
V	242179	USD
V	242250	USD
V	242314	USD
V	242383	USD
V	242450	USD
V	242519	USD
V	242588	USD
V	242657	USD
V	242725	USD
V	242797	USD
V	242865	USD
V	242933	USD
V	243003	USD
V	243072	USD
V	243141	USD
V	243208	USD
V	243276	USD
V	243345	USD
V	243412	USD
V	243481	USD
V	243551	USD
V	243619	USD
V	243688	USD
V	243757	USD
V	243826	USD
V	243895	USD
V	243962	USD
V	244031	USD
V	244100	USD
V	244169	USD
V	244238	USD
V	244309	USD
V	244378	USD
V	244447	USD
V	244516	USD
V	244585	USD
V	244654	USD
V	244722	USD
V	244790	USD
V	244859	USD
V	244928	USD
V	244997	USD
V	245068	USD
V	245137	USD
V	245206	USD
V	245276	USD
V	245345	USD
V	245414	USD
V	245480	USD
V	245548	USD
V	245615	USD
V	245684	USD
V	245752	USD
V	245824	USD
V	245890	USD
V	245959	USD
V	246029	USD
V	246098	USD
V	246167	USD
V	246234	USD
V	246303	USD
V	246372	USD
V	246440	USD
V	246509	USD
V	246579	USD
V	246646	USD
V	246714	USD
V	246782	USD
V	246851	USD
V	246920	USD
V	246987	USD
V	247056	USD
V	247125	USD
V	247194	USD
V	247262	USD
V	247333	USD
V	247401	USD
V	247469	USD
V	247537	USD
V	247606	USD
V	247675	USD
V	247742	USD
V	247811	USD
V	247880	USD
V	247949	USD
V	248018	USD
V	248089	USD
V	248157	USD
V	248226	USD
V	248299	USD
V	248368	USD
V	248437	USD
V	248504	USD
V	248573	USD
V	248642	USD
V	248711	USD
V	248780	USD
V	248851	USD
V	248920	USD
V	248989	USD
V	249060	USD
V	249129	USD
V	249198	USD
V	249266	USD
V	249335	USD
V	249404	USD
V	249473	USD
V	249542	USD
V	249613	USD
V	249681	USD
V	249750	USD
V	249813	USD
V	249882	USD
V	249951	USD
V	250017	USD
V	250086	USD
V	250153	USD
V	250221	USD
V	250290	USD
V	250361	USD
V	250429	USD
V	250498	USD
V	250566	USD
V	250635	USD
V	250704	USD
V	250772	USD
V	250840	USD
V	250909	USD
V	250978	USD
V	251047	USD
V	251116	USD
V	251182	USD
V	251251	USD
V	251320	USD
V	251389	USD
V	251458	USD
V	251525	USD
V	251594	USD
V	251663	USD
V	251732	USD
V	251800	USD
V	251870	USD
V	251936	USD
V	252005	USD
V	252076	USD
V	252145	USD
V	252214	USD
V	252282	USD
V	252351	USD
V	252420	USD
V	252489	USD
V	252558	USD
V	252629	USD
V	252697	USD
V	252766	USD
V	252835	USD
V	252904	USD
V	252973	USD
V	253041	USD
V	253110	USD
V	253179	USD
V	253248	USD
V	253317	USD
V	253388	USD
V	253456	USD
V	253525	USD
V	253596	USD
V	253665	USD
V	253734	USD
V	253802	USD
V	253871	USD
V	253940	USD
V	254009	USD
V	254078	USD
V	254150	USD
V	254218	USD
V	254287	USD
V	254355	USD
V	254424	USD
V	254493	USD
V	254560	USD
V	254629	USD
V	254698	USD
V	254767	USD
V	254836	USD
V	254907	USD
V	254975	USD
V	255044	USD
V	255114	USD
V	255182	USD
V	255251	USD
V	255318	USD
V	255387	USD
V	255456	USD
V	255525	USD
V	255594	USD
V	255664	USD
V	255733	USD
V	255802	USD
V	255872	USD
V	255941	USD
V	256010	USD
V	256076	USD
V	256143	USD
V	256212	USD
V	256281	USD
V	256350	USD
V	256421	USD
V	256490	USD
V	256558	USD
V	256629	USD
V	256698	USD
V	256767	USD
V	256834	USD
V	256903	USD
V	256972	USD
V	257040	USD
V	257109	USD
V	257179	USD
V	257245	USD
V	257313	USD
V	257382	USD
V	257451	USD
V	257520	USD
V	257587	USD
V	257656	USD
V	257725	USD
V	257793	USD
V	257862	USD
V	257933	USD
V	258001	USD
V	258070	USD
V	258139	USD
V	258208	USD
V	258277	USD
V	258345	USD
V	258414	USD
V	258481	USD
V	258550	USD
V	258618	USD
V	258689	USD
V	258757	USD
V	258826	USD
V	258894	USD
V	258963	USD
V	259032	USD
V	259099	USD
V	259168	USD
V	259237	USD
V	259305	USD
V	259374	USD
V	259445	USD
V	259514	USD
V	259583	USD
V	259656	USD
V	259725	USD
V	259793	USD
V	259860	USD
V	259928	USD
V	259997	USD
V	260066	USD
V	260135	USD
V	260204	USD
V	260273	USD
V	260342	USD
V	260410	USD
V	260479	USD
V	260548	USD
V	260615	USD
V	260684	USD
V	260753	USD
V	260822	USD
V	260891	USD
V	260962	USD
V	261030	USD
V	261099	USD
V	261172	USD
V	261241	USD
V	261310	USD
V	261377	USD
V	261446	USD
V	261515	USD
V	261584	USD
V	261653	USD
V	261724	USD
V	261792	USD
V	261860	USD
V	261928	USD
V	261997	USD
V	262066	USD
V	262133	USD
V	262202	USD
V	262271	USD
V	262340	USD
V	262409	USD
V	262479	USD
V	262547	USD
V	262616	USD
V	262687	USD
V	262756	USD
V	262825	USD
V	262892	USD
V	262961	USD
V	263030	USD
V	263099	USD
V	263168	USD
V	263239	USD
V	263307	USD
V	263376	USD
V	263445	USD
V	263514	USD
V	263583	USD
V	263650	USD
V	263719	USD
V	263786	USD
V	263855	USD
V	263924	USD
V	263995	USD
V	264063	USD
V	264132	USD
V	264200	USD
V	264269	USD
V	264337	USD
V	264403	USD
V	264472	USD
V	264541	USD
V	264610	USD
V	264679	USD
V	264750	USD
V	264818	USD
V	264887	USD
V	264960	USD
V	265024	USD
V	265093	USD
V	265160	USD
V	265229	USD
V	265298	USD
V	265367	USD
V	265436	USD
V	265507	USD
V	265574	USD
V	265642	USD
V	265713	USD
V	265777	USD
V	265846	USD
V	265912	USD
V	265981	USD
V	266048	USD
V	266117	USD
V	266186	USD
V	266256	USD
V	266324	USD
V	266393	USD
V	266461	USD
V	266525	USD
V	266594	USD
V	266661	USD
V	266730	USD
V	266799	USD
V	266868	USD
V	266937	USD
V	267007	USD
V	267075	USD
V	267144	USD
V	267213	USD
V	267277	USD
V	267346	USD
V	267413	USD
V	267482	USD
V	267551	USD
V	267620	USD
V	267689	USD
V	267759	USD
V	267828	USD
V	267897	USD
V	267968	USD
V	268032	USD
V	268101	USD
V	268168	USD
V	268237	USD
V	268306	USD
V	268375	USD
V	268444	USD
V	268515	USD
V	268583	USD
V	268652	USD
V	268721	USD
V	268790	USD
V	268859	USD
V	268925	USD
V	268994	USD
V	269062	USD
V	269131	USD
V	269200	USD
V	269271	USD
V	269339	USD
V	269408	USD
V	269478	USD
V	269547	USD
V	269616	USD
V	269683	USD
V	269752	USD
V	269821	USD
V	269890	USD
V	269959	USD
V	270030	USD
V	270097	USD
V	270166	USD
V	270236	USD
V	270305	USD
V	270374	USD
V	270442	USD
V	270511	USD
V	270580	USD
V	270649	USD
V	270718	USD
V	270787	USD
V	270856	USD
V	270925	USD
V	270996	USD
V	271065	USD
V	271134	USD
V	271202	USD
V	271270	USD
V	271339	USD
V	271407	USD
V	271476	USD
V	271546	USD
V	271615	USD
V	271684	USD
V	271757	USD
V	271826	USD
V	271895	USD
V	271962	USD
V	272031	USD
V	272100	USD
V	272169	USD
V	272238	USD
V	272308	USD
V	272376	USD
V	272445	USD
V	272514	USD
V	272583	USD
V	272652	USD
V	272719	USD
V	272788	USD
V	272857	USD
V	272925	USD
V	272994	USD
V	273063	USD
V	273130	USD
V	273199	USD
V	273268	USD
V	273337	USD
V	273405	USD
V	273472	USD
V	273541	USD
V	273610	USD
V	273678	USD
V	273747	USD
V	273816	USD
V	273884	USD
V	273953	USD
V	274024	USD
V	274093	USD
V	274162	USD
V	274229	USD
V	274298	USD
V	274367	USD
V	274436	USD
V	274505	USD
V	274576	USD
V	274644	USD
V	274713	USD
V	274784	USD
V	274852	USD
V	274920	USD
V	274986	USD
V	275055	USD
V	275124	USD
V	275193	USD
V	275262	USD
V	275333	USD
V	275401	USD
V	275468	USD
V	275538	USD
V	275607	USD
V	275676	USD
V	275743	USD
V	275812	USD
V	275881	USD
V	275950	USD
V	276019	USD
V	276090	USD
V	276159	USD
V	276227	USD
V	276295	USD
V	276364	USD
V	276433	USD
V	276500	USD
V	276569	USD
V	276638	USD
V	276705	USD
V	276774	USD
V	276845	USD
V	276912	USD
V	276981	USD
V	277051	USD
V	277120	USD
V	277189	USD
V	277255	USD
V	277324	USD
V	277391	USD
V	277460	USD
V	277529	USD
V	277600	USD
V	277668	USD
V	277737	USD
V	277805	USD
V	277874	USD
V	277943	USD
V	278009	USD
V	278078	USD
V	278147	USD
V	278214	USD
V	278283	USD
V	278353	USD
V	278420	USD
V	278489	USD
V	278559	USD
V	278628	USD
V	278697	USD
V	278763	USD
V	278832	USD
V	278901	USD
V	278969	USD
V	279038	USD
V	279108	USD
V	279175	USD
V	279244	USD
V	279312	USD
V	279381	USD
V	279450	USD
V	279517	USD
V	279586	USD
V	279654	USD
V	279723	USD
V	279792	USD
V	279863	USD
V	279931	USD
V	280000	USD
V	280070	USD
V	280139	USD
V	280207	USD
V	280276	USD
V	280345	USD
V	280414	USD
V	280483	USD
V	280552	USD
V	280623	USD
V	280691	USD
V	280760	USD
V	280831	USD
V	280900	USD
V	280969	USD
V	281036	USD
V	281105	USD
V	281174	USD
V	281243	USD
V	281312	USD
V	281381	USD
V	281450	USD
V	281519	USD
V	281592	USD
V	281661	USD
V	281729	USD
V	281798	USD
V	281867	USD
V	281936	USD
V	282005	USD
V	282074	USD
V	282146	USD
V	282215	USD
V	282284	USD
V	282353	USD
V	282421	USD
V	282489	USD
V	282557	USD
V	282625	USD
V	282694	USD
V	282763	USD
V	282832	USD
V	282902	USD
V	282970	USD
V	283039	USD
V	283109	USD
V	283178	USD
V	283246	USD
V	283313	USD
V	283382	USD
V	283451	USD
V	283520	USD
V	283589	USD
V	283659	USD
V	283727	USD
V	283796	USD
V	283864	USD
V	283933	USD
V	284000	USD
V	284068	USD
V	284137	USD
V	284205	USD
V	284274	USD
V	284343	USD
V	284413	USD
V	284481	USD
V	284550	USD
V	284617	USD
V	284686	USD
V	284755	USD
V	284823	USD
V	284891	USD
V	284960	USD
V	285029	USD
V	285098	USD
V	285170	USD
V	285238	USD
V	285307	USD
V	285376	USD
V	285444	USD
V	285513	USD
V	285580	USD
V	285648	USD
V	285717	USD
V	285786	USD
V	285855	USD
V	285926	USD
V	285994	USD
V	286063	USD
V	286132	USD
V	286201	USD
V	286270	USD
V	286339	USD
V	286408	USD
V	286476	USD
V	286544	USD
V	286613	USD
V	286683	USD
V	286750	USD
V	286819	USD
V	286890	USD
V	286959	USD
V	287028	USD
V	287096	USD
V	287164	USD
V	287233	USD
V	287301	USD
V	287370	USD
V	287442	USD
V	287510	USD
V	287579	USD
V	287652	USD
V	287721	USD
V	287790	USD
V	287859	USD
V	287926	USD
V	287995	USD
V	288064	USD
V	288133	USD
V	288203	USD
V	288271	USD
V	288340	USD
V	288411	USD
V	288480	USD
V	288547	USD
V	288614	USD
V	288681	USD
V	288750	USD
V	288819	USD
V	288888	USD
V	288958	USD
V	289027	USD
V	289096	USD
V	289169	USD
V	289238	USD
V	289307	USD
V	289375	USD
V	289444	USD
V	289511	USD
V	289580	USD
V	289649	USD
V	289718	USD
V	289787	USD
V	289856	USD
V	289929	USD
V	289997	USD
V	290066	USD
V	290135	USD
V	290204	USD
V	290273	USD
V	290342	USD
V	290411	USD
V	290482	USD
V	290550	USD
V	290619	USD
V	290688	USD
V	290757	USD
V	290826	USD
V	290893	USD
V	290962	USD
V	291030	USD
V	291099	USD
V	291168	USD
V	291239	USD
V	291307	USD
V	291376	USD
V	291446	USD
V	291515	USD
V	291584	USD
V	291652	USD
V	291720	USD
V	291789	USD
V	291858	USD
V	291927	USD
V	291999	USD
V	292067	USD
V	292136	USD
V	292202	USD
V	292271	USD
V	292340	USD
V	292408	USD
V	292477	USD
V	292546	USD
V	292615	USD
V	292684	USD
V	292754	USD
V	292821	USD
V	292890	USD
V	292958	USD
V	293026	USD
V	293095	USD
V	293162	USD
V	293231	USD
V	293300	USD
V	293368	USD
V	293437	USD
V	293507	USD
V	293574	USD
V	293642	USD
V	293712	USD
V	293780	USD
V	293849	USD
V	293916	USD
V	293985	USD
V	294054	USD
V	294123	USD
V	294192	USD
V	294262	USD
V	294330	USD
V	294399	USD
V	294467	USD
V	294535	USD
V	294604	USD
V	294671	USD
V	294739	USD
V	294808	USD
V	294877	USD
V	294946	USD
V	295016	USD
V	295083	USD
V	295152	USD
V	295220	USD
V	295288	USD
V	295357	USD
V	295425	USD
V	295494	USD
V	295563	USD
V	295632	USD
V	295701	USD
V	295772	USD
V	295841	USD
V	295910	USD
V	295979	USD
V	296048	USD
V	296117	USD
V	296185	USD
V	296254	USD
V	296323	USD
V	296392	USD
V	296461	USD
V	296532	USD
V	296599	USD
V	296668	USD
V	296739	USD
V	296808	USD
V	296877	USD
V	296944	USD
V	297013	USD
V	297081	USD
V	297150	USD
V	297219	USD
V	297290	USD
V	297357	USD
V	297426	USD
V	297495	USD
V	297564	USD
V	297633	USD
V	297699	USD
V	297768	USD
V	297837	USD
V	297906	USD
V	297975	USD
V	298046	USD
V	298113	USD
V	298182	USD
V	298253	USD
V	298317	USD
V	298386	USD
V	298452	USD
V	298521	USD
V	298589	USD
V	298658	USD
V	298727	USD
V	298793	USD
V	298860	USD
V	298929	USD
V	299000	USD
V	299069	USD
V	299138	USD
V	299205	USD
V	299274	USD
V	299342	USD
V	299411	USD
V	299480	USD
V	299550	USD
V	299618	USD
V	299687	USD
V	299756	USD
V	299825	USD
V	299894	USD
V	299961	USD
V	300029	USD
V	300097	USD
V	300166	USD
V	300234	USD
V	300305	USD
V	300373	USD
V	300441	USD
V	300510	USD
V	300579	USD
V	300648	USD
V	300715	USD
V	300784	USD
V	300853	USD
V	300922	USD
V	300991	USD
V	301063	USD
V	301131	USD
V	301200	USD
V	301269	USD
V	301338	USD
V	301407	USD
V	301474	USD
V	301543	USD
V	301612	USD
V	301680	USD
V	301749	USD
V	301820	USD
V	301888	USD
V	301957	USD
V	302028	USD
V	302097	USD
V	302164	USD
V	302231	USD
V	302300	USD
V	302369	USD
V	302438	USD
V	302507	USD
V	302578	USD
V	302647	USD
V	302715	USD
V	302788	USD
V	302857	USD
V	302926	USD
V	302993	USD
V	303062	USD
V	303131	USD
V	303200	USD
V	303269	USD
V	303341	USD
V	303409	USD
V	303478	USD
V	303548	USD
V	303616	USD
V	303685	USD
V	303752	USD
V	303821	USD
V	303890	USD
V	303959	USD
V	304028	USD
V	304098	USD
V	304166	USD
V	304235	USD
V	304303	USD
V	304372	USD
V	304441	USD
V	304508	USD
V	304577	USD
V	304646	USD
V	304715	USD
V	304784	USD
V	304854	USD
V	304923	USD
V	304992	USD
V	305058	USD
V	305127	USD
V	305196	USD
V	305263	USD
V	305332	USD
V	305401	USD
V	305470	USD
V	305539	USD
V	305609	USD
V	305677	USD
V	305746	USD
V	305812	USD
V	305881	USD
V	305950	USD
V	306018	USD
V	306087	USD
V	306156	USD
V	306224	USD
V	306293	USD
V	306364	USD
V	306433	USD
V	306502	USD
V	306572	USD
V	306641	USD
V	306710	USD
V	306779	USD
V	306848	USD
V	306917	USD
V	306986	USD
V	307055	USD
V	307126	USD
V	307195	USD
V	307264	USD
V	307333	USD
V	307402	USD
V	307471	USD
V	307540	USD
V	307609	USD
V	307678	USD
V	307746	USD
V	307814	USD
V	307886	USD
V	307954	USD
V	308023	USD
V	308094	USD
V	308163	USD
V	308232	USD
V	308299	USD
V	308368	USD
V	308437	USD
V	308506	USD
V	308575	USD
V	308646	USD
V	308715	USD
V	308784	USD
V	308853	USD
V	308922	USD
V	308991	USD
V	309057	USD
V	309126	USD
V	309195	USD
V	309264	USD
V	309333	USD
V	309404	USD
V	309473	USD
V	309542	USD
V	309612	USD
V	309681	USD
V	309750	USD
V	309817	USD
V	309886	USD
V	309955	USD
V	310023	USD
V	310092	USD
V	310162	USD
V	310230	USD
V	310299	USD
V	310369	USD
V	310438	USD
V	310507	USD
V	310574	USD
V	310643	USD
V	310712	USD
V	310781	USD
V	310850	USD
V	310921	USD
V	310990	USD
V	311059	USD
V	311129	USD
V	311198	USD
V	311267	USD
V	311333	USD
V	311401	USD
V	311470	USD
V	311539	USD
V	311608	USD
V	311679	USD
V	311747	USD
V	311816	USD
V	311887	USD
V	311951	USD
V	312019	USD
V	312086	USD
V	312154	USD
V	312223	USD
V	312292	USD
V	312360	USD
V	312430	USD
V	312499	USD
V	312568	USD
V	312639	USD
V	312707	USD
V	312776	USD
V	312843	USD
V	312912	USD
V	312981	USD
V	313050	USD
V	313119	USD
V	313190	USD
V	313259	USD
V	313328	USD
V	313399	USD
V	313463	USD
V	313532	USD
V	313600	USD
V	313669	USD
V	313738	USD
V	313807	USD
V	313875	USD
V	313946	USD
V	314015	USD
V	314084	USD
V	314153	USD
V	314222	USD
V	314291	USD
V	314357	USD
V	314426	USD
V	314495	USD
V	314564	USD
V	314633	USD
V	314703	USD
V	314771	USD
V	314839	USD
V	314907	USD
V	314976	USD
V	315044	USD
V	315111	USD
V	315180	USD
V	315249	USD
V	315318	USD
V	315387	USD
V	315455	USD
V	315524	USD
V	315593	USD
V	315664	USD
V	315733	USD
V	315802	USD
V	315869	USD
V	315936	USD
V	316005	USD
V	316074	USD
V	316143	USD
V	316212	USD
V	316280	USD
V	316349	USD
V	316420	USD
V	316489	USD
V	316557	USD
V	316623	USD
V	316692	USD
V	316761	USD
V	316830	USD
V	316899	USD
V	316971	USD
V	317038	USD
V	317107	USD
V	317178	USD
V	317247	USD
V	317316	USD
V	317383	USD
V	317450	USD
V	317519	USD
V	317588	USD
V	317657	USD
V	317728	USD
V	317797	USD
V	317866	USD
V	317934	USD
V	318003	USD
V	318071	USD
V	318137	USD
V	318206	USD
V	318275	USD
V	318343	USD
V	318412	USD
V	318483	USD
V	318551	USD
V	318620	USD
V	318691	USD
V	318760	USD
V	318829	USD
V	318896	USD
V	318965	USD
V	319034	USD
V	319103	USD
V	319172	USD
V	319243	USD
V	319311	USD
V	319380	USD
V	319449	USD
V	319518	USD
V	319587	USD
V	319654	USD
V	319723	USD
V	319792	USD
V	319861	USD
V	319930	USD
V	320001	USD
V	320068	USD
V	320137	USD
V	320208	USD
V	320277	USD
V	320345	USD
V	320411	USD
V	320480	USD
V	320549	USD
V	320618	USD
V	320687	USD
V	320754	USD
V	320822	USD
V	320891	USD
V	320960	USD
V	321029	USD
V	321098	USD
V	321164	USD
V	321233	USD
V	321302	USD
V	321371	USD
V	321440	USD
V	321512	USD
V	321580	USD
V	321649	USD
V	321718	USD
V	321786	USD
V	321855	USD
V	321922	USD
V	321991	USD
V	322060	USD
V	322128	USD
V	322197	USD
V	322268	USD
V	322337	USD
V	322406	USD
V	322475	USD
V	322544	USD
V	322613	USD
V	322679	USD
V	322748	USD
V	322816	USD
V	322884	USD
V	322953	USD
V	323023	USD
V	323091	USD
V	323160	USD
V	323228	USD
V	323297	USD
V	323366	USD
V	323434	USD
V	323503	USD
V	323572	USD
V	323640	USD
V	323709	USD
V	323780	USD
V	323848	USD
V	323917	USD
V	323987	USD
V	324056	USD
V	324125	USD
V	324192	USD
V	324261	USD
V	324330	USD
V	324399	USD
V	324468	USD
V	324539	USD
V	324608	USD
V	324677	USD
V	324748	USD
V	324816	USD
V	324885	USD
V	324951	USD
V	325020	USD
V	325089	USD
V	325158	USD
V	325227	USD
V	325299	USD
V	325368	USD
V	325437	USD
V	325506	USD
V	325575	USD
V	325644	USD
V	325711	USD
V	325780	USD
V	325849	USD
V	325918	USD
V	325986	USD
V	326056	USD
V	326125	USD
V	326194	USD
V	326263	USD
V	326332	USD
V	326400	USD
V	326467	USD
V	326536	USD
V	326605	USD
V	326674	USD
V	326742	USD
V	326812	USD
V	326880	USD
V	326949	USD
V	327018	USD
V	327087	USD
V	327156	USD
V	327223	USD
V	327292	USD
V	327361	USD
V	327430	USD
V	327499	USD
V	327568	USD
V	327637	USD
V	327706	USD
V	327779	USD
V	327848	USD
V	327917	USD
V	327984	USD
V	328053	USD
V	328121	USD
V	328190	USD
V	328258	USD
V	328329	USD
V	328396	USD
V	328465	USD
V	328536	USD
V	328605	USD
V	328674	USD
V	328741	USD
V	328810	USD
V	328879	USD
V	328948	USD
V	329017	USD
V	329089	USD
V	329157	USD
V	329226	USD
V	329295	USD
V	329364	USD
V	329433	USD
V	329500	USD
V	329568	USD
V	329637	USD
V	329706	USD
V	329775	USD
V	329846	USD
V	329913	USD
V	329982	USD
V	330051	USD
V	330119	USD
V	330188	USD
V	330254	USD
V	330323	USD
V	330392	USD
V	330461	USD
V	330529	USD
V	330599	USD
V	330668	USD
V	330737	USD
V	330807	USD
V	330876	USD
V	330945	USD
V	331010	USD
V	331079	USD
V	331148	USD
V	331216	USD
V	331285	USD
V	331354	USD
V	331423	USD
V	331492	USD
V	331563	USD
V	331632	USD
V	331701	USD
V	331766	USD
V	331835	USD
V	331904	USD
V	331973	USD
V	332042	USD
V	332112	USD
V	332180	USD
V	332249	USD
V	332322	USD
V	332391	USD
V	332460	USD
V	332526	USD
V	332595	USD
V	332664	USD
V	332732	USD
V	332800	USD
V	332871	USD
V	332939	USD
V	333008	USD
V	333079	USD
V	333148	USD
V	333215	USD
V	333282	USD
V	333351	USD
V	333420	USD
V	333488	USD
V	333556	USD
V	333628	USD
V	333695	USD
V	333764	USD
V	333837	USD
V	333906	USD
V	333975	USD
V	334041	USD
V	334110	USD
V	334179	USD
V	334247	USD
V	334315	USD
V	334386	USD
V	334454	USD
V	334523	USD
V	334594	USD
V	334663	USD
V	334732	USD
V	334799	USD
V	334868	USD
V	334937	USD
V	335004	USD
V	335071	USD
V	335142	USD
V	335210	USD
V	335279	USD
V	335352	USD
V	335421	USD
V	335490	USD
V	335557	USD
V	335625	USD
V	335694	USD
V	335762	USD
V	335831	USD
V	335900	USD
V	335969	USD
V	336038	USD
V	336111	USD
V	336179	USD
V	336248	USD
V	336315	USD
V	336384	USD
V	336452	USD
V	336520	USD
V	336589	USD
V	336659	USD
V	336728	USD
V	336797	USD
V	336870	USD
V	336939	USD
V	337008	USD
V	337075	USD
V	337144	USD
V	337213	USD
V	337281	USD
V	337350	USD
V	337420	USD
V	337488	USD
V	337557	USD
V	337628	USD
V	337697	USD
V	337766	USD
V	337833	USD
V	337902	USD
V	337971	USD
V	338040	USD
V	338109	USD
V	338179	USD
V	338248	USD
V	338317	USD
V	338390	USD
V	338459	USD
V	338528	USD
V	338596	USD
V	338665	USD
V	338734	USD
V	338803	USD
V	338871	USD
V	338942	USD
V	339011	USD
V	339080	USD
V	339149	USD
V	339218	USD
V	339286	USD
V	339353	USD
V	339422	USD
V	339490	USD
V	339558	USD
V	339627	USD
V	339698	USD
V	339765	USD
V	339834	USD
V	339905	USD
V	339973	USD
V	340041	USD
V	340110	USD
V	340179	USD
V	340248	USD
V	340316	USD
V	340385	USD
V	340457	USD
V	340525	USD
V	340593	USD
V	340664	USD
V	340733	USD
V	340801	USD
V	340869	USD
V	340938	USD
V	341007	USD
V	341076	USD
V	341145	USD
V	341215	USD
V	341283	USD
V	341352	USD
V	341423	USD
V	341491	USD
V	341560	USD
V	341628	USD
V	341697	USD
V	341765	USD
V	341834	USD
V	341903	USD
V	341973	USD
V	342040	USD
V	342109	USD
V	342180	USD
V	342249	USD
V	342318	USD
V	342386	USD
V	342455	USD
V	342524	USD
V	342593	USD
V	342662	USD
V	342733	USD
V	342800	USD
V	342868	USD
V	342941	USD
V	343010	USD
V	343079	USD
V	343147	USD
V	343216	USD
V	343285	USD
V	343354	USD
V	343423	USD
V	343494	USD
V	343562	USD
V	343631	USD
V	343702	USD
V	343771	USD
V	343840	USD
V	343907	USD
V	343976	USD
V	344045	USD
V	344114	USD
V	344183	USD
V	344253	USD
V	344320	USD
V	344389	USD
V	344459	USD
V	344528	USD
V	344597	USD
V	344665	USD
V	344734	USD
V	344803	USD
V	344872	USD
V	344940	USD
V	345011	USD
V	345079	USD
V	345148	USD
V	345219	USD
V	345283	USD
V	345352	USD
V	345419	USD
V	345487	USD
V	345556	USD
V	345624	USD
V	345693	USD
V	345765	USD
V	345832	USD
V	345901	USD
V	345974	USD
V	346043	USD
V	346112	USD
V	346177	USD
V	346246	USD
V	346315	USD
V	346384	USD
V	346452	USD
V	346524	USD
V	346593	USD
V	346662	USD
V	346733	USD
V	346802	USD
V	346870	USD
V	346938	USD
V	347007	USD
V	347076	USD
V	347145	USD
V	347214	USD
V	347284	USD
V	347352	USD
V	347421	USD
V	347489	USD
V	347558	USD
V	347627	USD
V	347694	USD
V	347763	USD
V	347832	USD
V	347901	USD
V	347970	USD
V	348040	USD
V	348108	USD
V	348177	USD
V	348243	USD
V	348312	USD
V	348381	USD
V	348448	USD
V	348517	USD
V	348586	USD
V	348654	USD
V	348722	USD
V	348792	USD
V	348861	USD
V	348930	USD
V	348999	USD
V	349068	USD
V	349137	USD
V	349204	USD
V	349273	USD
V	349342	USD
V	349411	USD
V	349480	USD
V	349550	USD
V	349617	USD
V	349686	USD
V	349756	USD
V	349825	USD
V	349894	USD
V	349961	USD
V	350029	USD
V	350098	USD
V	350167	USD
V	350234	USD
V	350305	USD
V	350374	USD
V	350443	USD
V	350511	USD
V	350580	USD
V	350648	USD
V	350715	USD
V	350784	USD
V	350853	USD
V	350921	USD
V	350990	USD
V	351061	USD
V	351129	USD
V	351198	USD
V	351267	USD
V	351336	USD
V	351405	USD
V	351472	USD
V	351541	USD
V	351610	USD
V	351679	USD
V	351748	USD
V	351818	USD
V	351886	USD
V	351955	USD
V	352025	USD
V	352094	USD
V	352163	USD
V	352229	USD
V	352298	USD
V	352367	USD
V	352436	USD
V	352505	USD
V	352576	USD
V	352644	USD
V	352713	USD
V	352783	USD
V	352852	USD
V	352921	USD
V	352987	USD
V	353056	USD
V	353125	USD
V	353194	USD
V	353263	USD
V	353333	USD
V	353402	USD
V	353471	USD
V	353539	USD
V	353608	USD
V	353677	USD
V	353744	USD
V	353813	USD
V	353882	USD
V	353950	USD
V	354019	USD
V	354088	USD
V	354151	USD
V	354220	USD
V	354291	USD
V	354360	USD
V	354429	USD
V	354495	USD
V	354564	USD
V	354633	USD
V	354701	USD
V	354770	USD
V	354842	USD
V	354910	USD
V	354979	USD
V	355047	USD
V	355115	USD
V	355184	USD
V	355251	USD
V	355320	USD
V	355389	USD
V	355458	USD
V	355527	USD
V	355598	USD
V	355666	USD
V	355735	USD
V	355805	USD
V	355874	USD
V	355943	USD
V	356011	USD
V	356080	USD
V	356149	USD
V	356218	USD
V	356287	USD
V	356359	USD
V	356426	USD
V	356495	USD
V	356567	USD
V	356636	USD
V	356705	USD
V	356772	USD
V	356840	USD
V	356909	USD
V	356977	USD
V	357046	USD
V	357117	USD
V	357185	USD
V	357254	USD
V	357324	USD
V	357393	USD
V	357462	USD
V	357529	USD
V	357597	USD
V	357666	USD
V	357734	USD
V	357803	USD
V	357873	USD
V	357941	USD
V	358010	USD
V	358078	USD
V	358147	USD
V	358216	USD
V	358283	USD
V	358352	USD
V	358421	USD
V	358489	USD
V	358558	USD
V	358629	USD
V	358696	USD
V	358765	USD
V	358835	USD
V	358904	USD
V	358973	USD
V	359040	USD
V	359109	USD
V	359178	USD
V	359247	USD
V	359315	USD
V	359386	USD
