OpFlag	PurchaseOrderID	PurchaseOrderDetailID	DueDate	OrderQty	ProductID	UnitPrice	LineTotal	ReceivedQty	RejectedQty	StockedQty	ModifiedDate
V	2400	5313	2014-04-09 00:00:00	3	433	43.554	130.662	3.00	.00	3.00	2014-04-02 00:00:00
V	2400	5314	2014-04-09 00:00:00	3	434	39.2805	117.8415	3.00	.00	3.00	2014-04-02 00:00:00
V	2400	5315	2014-04-09 00:00:00	3	435	37.1805	111.5415	3.00	.00	3.00	2014-04-02 00:00:00
V	2401	5316	2014-04-09 00:00:00	3	490	12.7155	38.1465	3.00	.00	3.00	2014-04-02 00:00:00
V	2401	5317	2014-04-09 00:00:00	3	491	19.9395	59.8185	3.00	.00	3.00	2014-04-02 00:00:00
V	2402	5318	2014-04-09 00:00:00	3	528	38.157	114.471	3.00	.00	3.00	2014-04-02 00:00:00
V	2403	5319	2014-04-09 00:00:00	3	505	44.2155	132.6465	3.00	.00	3.00	2014-04-02 00:00:00
V	2404	5320	2014-04-09 00:00:00	550	938	31.4895	17319.225	550.00	550.00	.00	2014-04-02 00:00:00
V	2404	5321	2014-04-09 00:00:00	550	939	48.2895	26559.225	550.00	550.00	.00	2014-04-02 00:00:00
V	2405	5322	2014-04-09 00:00:00	60	358	6.9825	418.95	60.00	.00	60.00	2014-04-02 00:00:00
V	2406	5323	2014-04-09 00:00:00	3	375	43.2705	129.8115	3.00	.00	3.00	2014-04-02 00:00:00
V	2406	5324	2014-04-09 00:00:00	3	376	47.544	142.632	3.00	.00	3.00	2014-04-02 00:00:00
V	2406	5325	2014-04-09 00:00:00	3	377	43.2705	129.8115	3.00	.00	3.00	2014-04-02 00:00:00
V	2406	5326	2014-04-09 00:00:00	3	378	41.1705	123.5115	3.00	.00	3.00	2014-04-02 00:00:00
V	2407	5327	2014-04-09 00:00:00	60	356	3.381	202.86	60.00	.00	60.00	2014-04-02 00:00:00
V	2407	5328	2014-04-09 00:00:00	60	357	4.3155	258.93	60.00	.00	60.00	2014-04-02 00:00:00
V	2408	5329	2014-04-09 00:00:00	3	394	43.344	130.032	3.00	.00	3.00	2014-04-02 00:00:00
V	2408	5330	2014-04-09 00:00:00	3	395	39.0705	117.2115	3.00	.00	3.00	2014-04-02 00:00:00
V	2408	5331	2014-04-09 00:00:00	3	396	36.9705	110.9115	3.00	.00	3.00	2014-04-02 00:00:00
V	2408	5332	2014-04-09 00:00:00	3	397	41.244	123.732	3.00	.00	3.00	2014-04-02 00:00:00
V	2409	5333	2014-04-09 00:00:00	3	490	12.3585	37.0755	3.00	.00	3.00	2014-04-02 00:00:00
V	2410	5334	2014-04-09 00:00:00	550	513	39.1965	21558.075	550.00	.00	550.00	2014-04-02 00:00:00
V	2411	5335	2014-04-09 00:00:00	3	410	36.9705	110.9115	3.00	.00	3.00	2014-04-02 00:00:00
V	2411	5336	2014-04-09 00:00:00	3	411	34.8705	104.6115	3.00	.00	3.00	2014-04-02 00:00:00
V	2411	5337	2014-04-09 00:00:00	3	412	39.144	117.432	3.00	.00	3.00	2014-04-02 00:00:00
V	2411	5338	2014-04-09 00:00:00	3	413	47.5755	142.7265	3.00	.00	3.00	2014-04-02 00:00:00
V	2412	5339	2014-04-09 00:00:00	550	931	34.8705	19178.775	550.00	82.00	468.00	2014-04-02 00:00:00
V	2412	5340	2014-04-09 00:00:00	550	932	39.7635	21869.925	550.00	.00	550.00	2014-04-02 00:00:00
V	2413	5341	2014-04-10 00:00:00	3	424	49.854	149.562	3.00	.00	3.00	2014-04-03 00:00:00
V	2413	5342	2014-04-10 00:00:00	3	425	45.5805	136.7415	3.00	.00	3.00	2014-04-03 00:00:00
V	2413	5343	2014-04-10 00:00:00	3	426	43.4805	130.4415	3.00	.00	3.00	2014-04-03 00:00:00
V	2414	5344	2014-04-10 00:00:00	3	341	47.5755	142.7265	3.00	.00	3.00	2014-04-03 00:00:00
V	2414	5345	2014-04-10 00:00:00	3	342	45.4755	136.4265	3.00	.00	3.00	2014-04-03 00:00:00
V	2415	5346	2014-04-10 00:00:00	550	931	34.3455	18890.025	550.00	.00	550.00	2014-04-03 00:00:00
V	2415	5347	2014-04-10 00:00:00	550	932	39.2385	21581.175	523.00	.00	523.00	2014-04-03 00:00:00
V	2416	5348	2014-04-10 00:00:00	3	347	43.2705	129.8115	3.00	.00	3.00	2014-04-03 00:00:00
V	2416	5349	2014-04-10 00:00:00	3	348	41.1705	123.5115	3.00	.00	3.00	2014-04-03 00:00:00
V	2416	5350	2014-04-10 00:00:00	3	349	45.444	136.332	3.00	.00	3.00	2014-04-03 00:00:00
V	2417	5351	2014-04-10 00:00:00	550	928	32.7705	18023.775	550.00	.00	550.00	2014-04-03 00:00:00
V	2417	5352	2014-04-10 00:00:00	550	929	37.086	20397.3	550.00	.00	550.00	2014-04-03 00:00:00
V	2417	5353	2014-04-10 00:00:00	550	930	43.0395	23671.725	550.00	.00	550.00	2014-04-03 00:00:00
V	2418	5354	2014-04-10 00:00:00	550	332	10.815	5948.25	550.00	.00	550.00	2014-04-03 00:00:00
V	2419	5355	2014-04-10 00:00:00	550	948	82.8345	45558.975	550.00	.00	550.00	2014-04-03 00:00:00
V	2419	5356	2014-04-10 00:00:00	550	907	82.8345	45558.975	550.00	.00	550.00	2014-04-03 00:00:00
V	2420	5357	2014-04-10 00:00:00	1250	325	0.21	262.5	1250.00	.00	1250.00	2014-04-03 00:00:00
V	2420	5358	2014-04-10 00:00:00	1250	326	0.21	262.5	1250.00	125.00	1125.00	2014-04-03 00:00:00
V	2421	5359	2014-04-10 00:00:00	60	322	28.6965	1721.79	60.00	.00	60.00	2014-04-03 00:00:00
V	2422	5360	2014-04-10 00:00:00	550	930	42.5145	23382.975	550.00	82.00	468.00	2014-04-03 00:00:00
V	2422	5361	2014-04-10 00:00:00	550	921	5.586	3072.3	550.00	.00	550.00	2014-04-03 00:00:00
V	2423	5362	2014-04-10 00:00:00	60	952	15.7395	944.37	60.00	.00	60.00	2014-04-03 00:00:00
V	2424	5363	2014-04-10 00:00:00	550	933	43.4595	23902.725	550.00	.00	550.00	2014-04-03 00:00:00
V	2424	5364	2014-04-10 00:00:00	550	934	37.6215	20691.825	550.00	.00	550.00	2014-04-03 00:00:00
V	2425	5365	2014-04-10 00:00:00	550	317	29.5785	16268.175	550.00	.00	550.00	2014-04-03 00:00:00
V	2425	5366	2014-04-10 00:00:00	550	318	36.099	19854.45	523.00	.00	523.00	2014-04-03 00:00:00
V	2425	5367	2014-04-10 00:00:00	550	319	48.5835	26720.925	550.00	.00	550.00	2014-04-03 00:00:00
V	2426	5368	2014-04-10 00:00:00	550	928	32.2455	17735.025	468.00	.00	468.00	2014-04-03 00:00:00
V	2426	5369	2014-04-10 00:00:00	550	929	36.561	20108.55	550.00	.00	550.00	2014-04-03 00:00:00
V	2427	5370	2014-04-10 00:00:00	550	319	46.4205	25531.275	550.00	.00	550.00	2014-04-03 00:00:00
V	2428	5371	2014-04-10 00:00:00	3	359	47.523	142.569	3.00	.00	3.00	2014-04-03 00:00:00
V	2428	5372	2014-04-10 00:00:00	3	360	45.423	136.269	3.00	.00	3.00	2014-04-03 00:00:00
V	2428	5373	2014-04-10 00:00:00	3	361	49.6965	149.0895	3.00	.00	3.00	2014-04-03 00:00:00
V	2428	5374	2014-04-10 00:00:00	3	362	45.423	136.269	3.00	.00	3.00	2014-04-03 00:00:00
V	2428	5375	2014-04-10 00:00:00	3	363	43.323	129.969	3.00	.00	3.00	2014-04-03 00:00:00
V	2429	5376	2014-04-11 00:00:00	3	2	41.916	125.748	3.00	.00	3.00	2014-04-04 00:00:00
V	2430	5377	2014-04-11 00:00:00	3	1	50.2635	150.7905	3.00	.00	3.00	2014-04-04 00:00:00
V	2431	5378	2014-04-11 00:00:00	3	366	41.3805	124.1415	3.00	.00	3.00	2014-04-04 00:00:00
V	2431	5379	2014-04-11 00:00:00	3	367	45.654	136.962	3.00	.00	3.00	2014-04-04 00:00:00
V	2431	5380	2014-04-11 00:00:00	3	368	41.3805	124.1415	3.00	.00	3.00	2014-04-04 00:00:00
V	2431	5381	2014-04-11 00:00:00	3	369	39.2805	117.8415	3.00	.00	3.00	2014-04-04 00:00:00
V	2432	5382	2014-04-11 00:00:00	550	530	16.086	8847.3	550.00	82.00	468.00	2014-04-04 00:00:00
V	2433	5383	2014-04-11 00:00:00	3	4	57.0255	171.0765	3.00	.00	3.00	2014-04-04 00:00:00
V	2434	5384	2014-04-11 00:00:00	550	512	37.086	20397.3	550.00	.00	550.00	2014-04-04 00:00:00
V	2435	5385	2014-04-11 00:00:00	550	513	26.5965	14628.075	550.00	.00	550.00	2014-04-04 00:00:00
V	2436	5386	2014-04-11 00:00:00	550	317	27.0585	14882.175	468.00	.00	468.00	2014-04-04 00:00:00
V	2436	5387	2014-04-11 00:00:00	550	318	33.579	18468.45	550.00	.00	550.00	2014-04-04 00:00:00
V	2436	5388	2014-04-11 00:00:00	550	319	46.0635	25334.925	550.00	.00	550.00	2014-04-04 00:00:00
V	2437	5389	2014-04-11 00:00:00	3	408	47.544	142.632	3.00	.00	3.00	2014-04-04 00:00:00
V	2437	5390	2014-04-11 00:00:00	3	409	43.2705	129.8115	3.00	.00	3.00	2014-04-04 00:00:00
V	2437	5391	2014-04-11 00:00:00	3	410	41.1705	123.5115	3.00	.00	3.00	2014-04-04 00:00:00
V	2437	5392	2014-04-11 00:00:00	3	411	45.444	136.332	3.00	.00	3.00	2014-04-04 00:00:00
V	2437	5393	2014-04-11 00:00:00	3	412	41.1705	123.5115	3.00	.00	3.00	2014-04-04 00:00:00
V	2437	5394	2014-04-11 00:00:00	3	413	39.0705	117.2115	3.00	.00	3.00	2014-04-04 00:00:00
V	2438	5395	2014-04-11 00:00:00	3	422	47.523	142.569	3.00	.00	3.00	2014-04-04 00:00:00
V	2438	5396	2014-04-11 00:00:00	3	423	45.423	136.269	3.00	.00	3.00	2014-04-04 00:00:00
V	2438	5397	2014-04-11 00:00:00	3	424	49.6965	149.0895	3.00	.00	3.00	2014-04-04 00:00:00
V	2438	5398	2014-04-11 00:00:00	3	425	45.423	136.269	3.00	.00	3.00	2014-04-04 00:00:00
V	2438	5399	2014-04-11 00:00:00	3	426	43.323	129.969	3.00	.00	3.00	2014-04-04 00:00:00
V	2439	5400	2014-04-11 00:00:00	3	320	47.4705	142.4115	3.00	.00	3.00	2014-04-04 00:00:00
V	2439	5401	2014-04-11 00:00:00	3	321	42.798	128.394	3.00	.00	3.00	2014-04-04 00:00:00
V	2439	5402	2014-04-11 00:00:00	60	322	25.4205	1525.23	60.00	.00	60.00	2014-04-04 00:00:00
V	2440	5403	2014-04-11 00:00:00	3	449	49.854	149.562	3.00	.00	3.00	2014-04-04 00:00:00
V	2440	5404	2014-04-11 00:00:00	3	450	45.5805	136.7415	3.00	.00	3.00	2014-04-04 00:00:00
V	2440	5405	2014-04-11 00:00:00	3	451	43.4805	130.4415	3.00	.00	3.00	2014-04-04 00:00:00
V	2441	5406	2014-04-11 00:00:00	550	941	62.9895	34644.225	550.00	.00	550.00	2014-04-04 00:00:00
V	2442	5407	2014-04-11 00:00:00	3	320	45.3705	136.1115	3.00	.00	3.00	2014-04-04 00:00:00
V	2442	5408	2014-04-11 00:00:00	3	321	40.488	121.464	3.00	.00	3.00	2014-04-04 00:00:00
V	2443	5409	2014-04-11 00:00:00	3	504	48.762	146.286	3.00	.00	3.00	2014-04-04 00:00:00
V	2444	5410	2014-04-11 00:00:00	3	497	34.188	102.564	3.00	.00	3.00	2014-04-04 00:00:00
V	2445	5411	2014-04-14 00:00:00	3	323	50.2635	150.7905	3.00	.00	3.00	2014-04-07 00:00:00
V	2446	5412	2014-04-14 00:00:00	550	523	10.731	5902.05	468.00	.00	468.00	2014-04-07 00:00:00
V	2446	5413	2014-04-14 00:00:00	550	524	14.1225	7767.375	550.00	.00	550.00	2014-04-07 00:00:00
V	2447	5414	2014-04-14 00:00:00	60	492	50.2635	3015.81	60.00	.00	60.00	2014-04-07 00:00:00
V	2447	5415	2014-04-14 00:00:00	60	493	57.1515	3429.09	60.00	.00	60.00	2014-04-07 00:00:00
V	2447	5416	2014-04-14 00:00:00	60	494	53.2035	3192.21	60.00	.00	60.00	2014-04-07 00:00:00
V	2447	5417	2014-04-14 00:00:00	60	495	63.693	3821.58	60.00	.00	60.00	2014-04-07 00:00:00
V	2447	5418	2014-04-14 00:00:00	60	496	48.909	2934.54	60.00	.00	60.00	2014-04-07 00:00:00
V	2448	5419	2014-04-14 00:00:00	550	916	40.9395	22516.725	550.00	.00	550.00	2014-04-07 00:00:00
V	2449	5420	2014-04-14 00:00:00	60	506	9.198	551.88	60.00	.00	60.00	2014-04-07 00:00:00
V	2450	5421	2014-04-14 00:00:00	550	351	5.775	3176.25	550.00	.00	550.00	2014-04-07 00:00:00
V	2450	5422	2014-04-14 00:00:00	550	352	1.155	635.25	550.00	55.00	495.00	2014-04-07 00:00:00
V	2450	5423	2014-04-14 00:00:00	550	679	5.775	3176.25	550.00	.00	550.00	2014-04-07 00:00:00
V	2451	5424	2014-04-14 00:00:00	550	507	23.394	12866.7	550.00	.00	550.00	2014-04-07 00:00:00
V	2451	5425	2014-04-14 00:00:00	550	508	27.6465	15205.575	550.00	.00	550.00	2014-04-07 00:00:00
V	2452	5426	2014-04-14 00:00:00	550	355	1.365	750.75	550.00	82.00	468.00	2014-04-07 00:00:00
V	2452	5427	2014-04-14 00:00:00	550	940	62.9895	34644.225	550.00	.00	550.00	2014-04-07 00:00:00
V	2453	5428	2014-04-14 00:00:00	550	679	6.195	3407.25	550.00	.00	550.00	2014-04-07 00:00:00
V	2454	5429	2014-04-14 00:00:00	550	507	22.1655	12191.025	550.00	.00	550.00	2014-04-07 00:00:00
V	2454	5430	2014-04-14 00:00:00	550	508	29.2845	16106.475	550.00	.00	550.00	2014-04-07 00:00:00
V	2455	5431	2014-04-14 00:00:00	3	491	19.9815	59.9445	3.00	.00	3.00	2014-04-07 00:00:00
V	2456	5432	2014-04-14 00:00:00	3	347	36.9705	110.9115	3.00	.00	3.00	2014-04-07 00:00:00
V	2456	5433	2014-04-14 00:00:00	3	348	34.8705	104.6115	3.00	.00	3.00	2014-04-07 00:00:00
V	2456	5434	2014-04-14 00:00:00	3	349	39.144	117.432	3.00	.00	3.00	2014-04-07 00:00:00
V	2457	5435	2014-04-14 00:00:00	550	935	31.4895	17319.225	550.00	.00	550.00	2014-04-07 00:00:00
V	2457	5436	2014-04-14 00:00:00	550	936	48.2895	26559.225	550.00	.00	550.00	2014-04-07 00:00:00
V	2458	5437	2014-04-14 00:00:00	3	394	43.218	129.654	3.00	.00	3.00	2014-04-07 00:00:00
V	2458	5438	2014-04-14 00:00:00	3	395	47.4915	142.4745	3.00	.00	3.00	2014-04-07 00:00:00
V	2458	5439	2014-04-14 00:00:00	3	396	43.2705	129.8115	3.00	.00	3.00	2014-04-07 00:00:00
V	2458	5440	2014-04-14 00:00:00	3	397	47.544	142.632	3.00	.00	3.00	2014-04-07 00:00:00
V	2459	5441	2014-04-14 00:00:00	550	476	15.8865	8737.575	550.00	.00	550.00	2014-04-07 00:00:00
V	2459	5442	2014-04-14 00:00:00	550	477	11.6655	6416.025	550.00	.00	550.00	2014-04-07 00:00:00
V	2459	5443	2014-04-14 00:00:00	550	478	11.088	6098.4	550.00	.00	550.00	2014-04-07 00:00:00
V	2459	5444	2014-04-14 00:00:00	550	479	15.8865	8737.575	550.00	.00	550.00	2014-04-07 00:00:00
V	2459	5445	2014-04-14 00:00:00	550	480	11.6655	6416.025	550.00	.00	550.00	2014-04-07 00:00:00
V	2460	5446	2014-04-14 00:00:00	3	402	47.4705	142.4115	3.00	.00	3.00	2014-04-07 00:00:00
V	2461	5447	2014-04-16 00:00:00	550	512	34.9755	19236.525	550.00	.00	550.00	2014-04-09 00:00:00
V	2462	5448	2014-04-16 00:00:00	3	408	43.2705	129.8115	3.00	.00	3.00	2014-04-09 00:00:00
V	2462	5449	2014-04-16 00:00:00	3	409	41.1705	123.5115	3.00	.00	3.00	2014-04-09 00:00:00
V	2463	5450	2014-04-16 00:00:00	550	525	2.3205	1276.275	550.00	.00	550.00	2014-04-09 00:00:00
V	2464	5451	2014-04-16 00:00:00	550	526	3.6435	2003.925	550.00	.00	550.00	2014-04-09 00:00:00
V	2465	5452	2014-04-16 00:00:00	550	908	21.0945	11601.975	550.00	.00	550.00	2014-04-09 00:00:00
V	2465	5453	2014-04-16 00:00:00	550	909	30.4395	16741.725	523.00	.00	523.00	2014-04-09 00:00:00
V	2465	5454	2014-04-16 00:00:00	550	913	40.9395	22516.725	550.00	.00	550.00	2014-04-09 00:00:00
V	2466	5455	2014-04-16 00:00:00	60	356	3.6015	216.09	51.00	.00	51.00	2014-04-09 00:00:00
V	2466	5456	2014-04-16 00:00:00	60	357	3.9795	238.77	60.00	.00	60.00	2014-04-09 00:00:00
V	2467	5457	2014-04-16 00:00:00	550	935	31.4895	17319.225	550.00	.00	550.00	2014-04-09 00:00:00
V	2467	5458	2014-04-16 00:00:00	550	936	48.2895	26559.225	550.00	.00	550.00	2014-04-09 00:00:00
V	2468	5459	2014-04-16 00:00:00	550	524	12.9675	7132.125	550.00	.00	550.00	2014-04-09 00:00:00
V	2469	5460	2014-04-16 00:00:00	550	911	21.0945	11601.975	550.00	.00	550.00	2014-04-09 00:00:00
V	2469	5461	2014-04-16 00:00:00	550	912	30.4395	16741.725	550.00	.00	550.00	2014-04-09 00:00:00
V	2470	5462	2014-04-16 00:00:00	550	910	40.9395	22516.725	550.00	.00	550.00	2014-04-09 00:00:00
V	2471	5463	2014-04-16 00:00:00	550	937	62.9895	34644.225	550.00	.00	550.00	2014-04-09 00:00:00
V	2472	5464	2014-04-16 00:00:00	3	468	47.5965	142.7895	3.00	.00	3.00	2014-04-09 00:00:00
V	2472	5465	2014-04-16 00:00:00	3	469	43.323	129.969	3.00	.00	3.00	2014-04-09 00:00:00
V	2473	5466	2014-04-16 00:00:00	3	462	47.6805	143.0415	3.00	.00	3.00	2014-04-09 00:00:00
V	2474	5467	2014-04-16 00:00:00	550	510	23.4045	12872.475	550.00	.00	550.00	2014-04-09 00:00:00
V	2474	5468	2014-04-16 00:00:00	550	511	27.867	15326.85	550.00	.00	550.00	2014-04-09 00:00:00
V	2475	5469	2014-04-16 00:00:00	550	527	6.7515	3713.325	550.00	.00	550.00	2014-04-09 00:00:00
V	2476	5470	2014-04-16 00:00:00	550	938	31.4895	17319.225	468.00	.00	468.00	2014-04-09 00:00:00
V	2476	5471	2014-04-16 00:00:00	550	939	48.2895	26559.225	550.00	.00	550.00	2014-04-09 00:00:00
V	2476	5472	2014-04-16 00:00:00	550	509	36.2775	19952.625	550.00	.00	550.00	2014-04-09 00:00:00
V	2477	5473	2014-04-17 00:00:00	60	492	50.7465	3044.79	60.00	.00	60.00	2014-04-10 00:00:00
V	2477	5474	2014-04-17 00:00:00	60	493	58.2645	3495.87	60.00	.00	60.00	2014-04-10 00:00:00
V	2477	5475	2014-04-17 00:00:00	60	494	50.7465	3044.79	60.00	.00	60.00	2014-04-10 00:00:00
V	2477	5476	2014-04-17 00:00:00	60	495	62.9265	3775.59	60.00	.00	60.00	2014-04-10 00:00:00
V	2477	5477	2014-04-17 00:00:00	60	496	49.6545	2979.27	60.00	.00	60.00	2014-04-10 00:00:00
V	2478	5478	2014-04-17 00:00:00	550	523	10.3845	5711.475	550.00	.00	550.00	2014-04-10 00:00:00
V	2479	5479	2014-04-17 00:00:00	3	436	41.454	124.362	3.00	.00	3.00	2014-04-10 00:00:00
V	2479	5480	2014-04-17 00:00:00	3	437	37.1805	111.5415	3.00	.00	3.00	2014-04-10 00:00:00
V	2480	5481	2014-04-17 00:00:00	3	490	12.7155	38.1465	3.00	.00	3.00	2014-04-10 00:00:00
V	2480	5482	2014-04-17 00:00:00	3	491	19.9395	59.8185	3.00	.00	3.00	2014-04-10 00:00:00
V	2481	5483	2014-04-17 00:00:00	3	528	38.157	114.471	3.00	.00	3.00	2014-04-10 00:00:00
V	2482	5484	2014-04-17 00:00:00	3	505	44.2155	132.6465	3.00	.00	3.00	2014-04-10 00:00:00
V	2483	5485	2014-04-17 00:00:00	550	938	31.4895	17319.225	550.00	.00	550.00	2014-04-10 00:00:00
V	2483	5486	2014-04-17 00:00:00	550	939	48.2895	26559.225	550.00	.00	550.00	2014-04-10 00:00:00
V	2484	5487	2014-04-17 00:00:00	60	358	6.9825	418.95	60.00	.00	60.00	2014-04-10 00:00:00
V	2485	5488	2014-04-17 00:00:00	3	379	45.444	136.332	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5489	2014-04-17 00:00:00	3	380	41.1705	123.5115	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5490	2014-04-17 00:00:00	3	381	39.0705	117.2115	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5491	2014-04-17 00:00:00	3	438	47.6805	143.0415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5492	2014-04-17 00:00:00	3	439	45.5805	136.7415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5493	2014-04-17 00:00:00	3	440	49.854	149.562	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5494	2014-04-17 00:00:00	3	441	45.5805	136.7415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5495	2014-04-17 00:00:00	3	442	43.4805	130.4415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5496	2014-04-17 00:00:00	3	443	47.754	143.262	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5497	2014-04-17 00:00:00	3	444	43.4805	130.4415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5498	2014-04-17 00:00:00	3	445	41.3805	124.1415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5499	2014-04-17 00:00:00	3	446	45.654	136.962	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5500	2014-04-17 00:00:00	3	447	41.3805	124.1415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5501	2014-04-17 00:00:00	3	448	39.2805	117.8415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5502	2014-04-17 00:00:00	3	449	43.554	130.662	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5503	2014-04-17 00:00:00	3	450	39.2805	117.8415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5504	2014-04-17 00:00:00	3	451	37.1805	111.5415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5505	2014-04-17 00:00:00	3	452	41.454	124.362	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5506	2014-04-17 00:00:00	3	453	37.1805	111.5415	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5507	2014-04-17 00:00:00	3	454	47.523	142.569	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5508	2014-04-17 00:00:00	3	455	45.423	136.269	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5509	2014-04-17 00:00:00	3	456	49.6965	149.0895	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5510	2014-04-17 00:00:00	3	457	45.423	136.269	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5511	2014-04-17 00:00:00	3	458	43.323	129.969	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5512	2014-04-17 00:00:00	3	459	47.5965	142.7895	3.00	.00	3.00	2014-04-10 00:00:00
V	2485	5513	2014-04-17 00:00:00	3	460	43.323	129.969	3.00	.00	3.00	2014-04-10 00:00:00
V	2486	5514	2014-04-17 00:00:00	60	356	3.381	202.86	51.00	.00	51.00	2014-04-10 00:00:00
V	2486	5515	2014-04-17 00:00:00	60	357	4.3155	258.93	60.00	.00	60.00	2014-04-10 00:00:00
V	2487	5516	2014-04-17 00:00:00	3	375	43.2705	129.8115	3.00	.00	3.00	2014-04-10 00:00:00
V	2487	5517	2014-04-17 00:00:00	3	376	41.1705	123.5115	3.00	.00	3.00	2014-04-10 00:00:00
V	2487	5518	2014-04-17 00:00:00	3	377	45.444	136.332	3.00	.00	3.00	2014-04-10 00:00:00
V	2487	5519	2014-04-17 00:00:00	3	378	41.1705	123.5115	3.00	.00	3.00	2014-04-10 00:00:00
V	2487	5520	2014-04-17 00:00:00	3	379	39.0705	117.2115	3.00	.00	3.00	2014-04-10 00:00:00
V	2487	5521	2014-04-17 00:00:00	3	380	43.344	130.032	3.00	.00	3.00	2014-04-10 00:00:00
V	2488	5522	2014-04-17 00:00:00	3	490	12.3585	37.0755	3.00	.00	3.00	2014-04-10 00:00:00
V	2489	5523	2014-04-17 00:00:00	550	513	39.1965	21558.075	550.00	.00	550.00	2014-04-10 00:00:00
V	2490	5524	2014-04-17 00:00:00	3	414	45.4755	136.4265	3.00	.00	3.00	2014-04-10 00:00:00
V	2490	5525	2014-04-17 00:00:00	3	415	49.749	149.247	3.00	.00	3.00	2014-04-10 00:00:00
V	2490	5526	2014-04-17 00:00:00	3	416	45.4755	136.4265	3.00	.00	3.00	2014-04-10 00:00:00
V	2491	5527	2014-04-17 00:00:00	550	933	43.9845	24191.475	550.00	.00	550.00	2014-04-10 00:00:00
V	2491	5528	2014-04-17 00:00:00	550	934	38.1465	20980.575	550.00	.00	550.00	2014-04-10 00:00:00
V	2492	5529	2014-04-17 00:00:00	3	427	47.754	143.262	3.00	.00	3.00	2014-04-10 00:00:00
V	2492	5530	2014-04-17 00:00:00	3	428	43.4805	130.4415	3.00	.00	3.00	2014-04-10 00:00:00
V	2493	5531	2014-04-18 00:00:00	3	343	49.749	149.247	3.00	.00	3.00	2014-04-11 00:00:00
V	2493	5532	2014-04-18 00:00:00	3	344	45.4755	136.4265	3.00	.00	3.00	2014-04-11 00:00:00
V	2493	5533	2014-04-18 00:00:00	3	345	43.3755	130.1265	3.00	.00	3.00	2014-04-11 00:00:00
V	2494	5534	2014-04-18 00:00:00	550	931	34.3455	18890.025	550.00	.00	550.00	2014-04-11 00:00:00
V	2494	5535	2014-04-18 00:00:00	550	932	39.2385	21581.175	550.00	.00	550.00	2014-04-11 00:00:00
V	2495	5536	2014-04-18 00:00:00	3	341	47.4705	142.4115	3.00	.00	3.00	2014-04-11 00:00:00
V	2495	5537	2014-04-18 00:00:00	3	342	45.3705	136.1115	3.00	.00	3.00	2014-04-11 00:00:00
V	2495	5538	2014-04-18 00:00:00	3	343	49.644	148.932	3.00	.00	3.00	2014-04-11 00:00:00
V	2495	5539	2014-04-18 00:00:00	3	344	45.3705	136.1115	3.00	.00	3.00	2014-04-11 00:00:00
V	2495	5540	2014-04-18 00:00:00	3	345	43.2705	129.8115	3.00	.00	3.00	2014-04-11 00:00:00
V	2495	5541	2014-04-18 00:00:00	3	346	47.544	142.632	3.00	.00	3.00	2014-04-11 00:00:00
V	2495	5542	2014-04-18 00:00:00	3	347	43.2705	129.8115	3.00	.00	3.00	2014-04-11 00:00:00
V	2495	5543	2014-04-18 00:00:00	3	348	41.1705	123.5115	3.00	.00	3.00	2014-04-11 00:00:00
V	2495	5544	2014-04-18 00:00:00	3	349	45.444	136.332	3.00	.00	3.00	2014-04-11 00:00:00
V	2496	5545	2014-04-18 00:00:00	550	928	32.7705	18023.775	468.00	.00	468.00	2014-04-11 00:00:00
V	2496	5546	2014-04-18 00:00:00	550	929	37.086	20397.3	550.00	.00	550.00	2014-04-11 00:00:00
V	2496	5547	2014-04-18 00:00:00	550	930	43.0395	23671.725	550.00	.00	550.00	2014-04-11 00:00:00
V	2497	5548	2014-04-18 00:00:00	550	332	10.815	5948.25	550.00	.00	550.00	2014-04-11 00:00:00
V	2498	5549	2014-04-18 00:00:00	550	948	82.8345	45558.975	550.00	.00	550.00	2014-04-11 00:00:00
