\P\	Pos	TerritoryID\
V	1059479	1
V	1059576	9
V	1059672	1
V	1059769	4
V	1059866	4
V	1059963	9
V	1060060	6
V	1060157	1
V	1060253	4
V	1060349	4
V	1060446	4
V	1060543	1
V	1060640	1
V	1060737	1
V	1060834	1
V	1060931	4
V	1061028	4
V	1061124	6
V	1061221	1
V	1061318	1
V	1061414	1
V	1061511	1
V	1061608	4
V	1061704	1
V	1061800	1
V	1061896	4
V	1061992	1
V	1062088	6
V	1062185	6
V	1062281	4
V	1062378	6
V	1062475	4
V	1062572	4
V	1062668	6
V	1062765	1
V	1062862	4
V	1062958	1
V	1063055	4
V	1063151	4
V	1063248	4
V	1063344	6
V	1063441	1
V	1063538	1
V	1063635	1
V	1063732	1
V	1063829	1
V	1063926	4
V	1064023	4
V	1064119	4
V	1064216	4
V	1064312	4
V	1064408	4
V	1064504	4
V	1064601	6
V	1064698	6
V	1064794	1
V	1064891	4
V	1064988	1
V	1065084	6
V	1065181	1
V	1065278	4
V	1065375	6
V	1065471	1
V	1065567	4
V	1065664	4
V	1065760	4
V	1065857	4
V	1065954	6
V	1066051	4
V	1066148	6
V	1066245	6
V	1066342	6
V	1066439	4
V	1066535	4
V	1066631	6
V	1066728	1
V	1066825	6
V	1066922	1
V	1067018	4
V	1067114	1
V	1067210	4
V	1067307	9
V	1067404	9
V	1067501	9
V	1067598	9
V	1067695	9
V	1067791	6
V	1067888	9
V	1067985	9
V	1068081	9
V	1068177	4
V	1068274	4
V	1068371	9
V	1068467	9
V	1068563	9
V	1068659	9
V	1068756	9
V	1068853	9
V	1068950	9
V	1069047	9
V	1069143	9
V	1069239	9
V	1069336	9
V	1069433	9
V	1069530	9
V	1069626	9
V	1069723	9
V	1069819	4
V	1069916	4
V	1070012	9
V	1070109	1
V	1070206	9
V	1070302	9
V	1070398	9
V	1070495	9
V	1070592	9
V	1070689	9
V	1070785	1
V	1070881	1
V	1070978	1
V	1071075	4
V	1071171	4
V	1071268	6
V	1071365	1
V	1071461	9
V	1071558	9
V	1071654	9
V	1071750	9
V	1071846	9
V	1071943	9
V	1072040	9
V	1072136	9
V	1072233	1
V	1072329	4
V	1072425	6
V	1072521	1
V	1072617	1
V	1072713	1
V	1072809	4
V	1072905	4
V	1073001	9
V	1073098	4
V	1073194	4
V	1073290	1
V	1073387	4
V	1073484	6
V	1073581	4
V	1073678	4
V	1073775	4
V	1073872	1
V	1073968	1
V	1074064	1
V	1074160	4
V	1074256	6
V	1074352	1
V	1074448	4
V	1074545	4
V	1074642	4
V	1074738	1
V	1074835	4
V	1074932	4
V	1075029	1
V	1075126	4
V	1075223	6
V	1075319	4
V	1075415	1
V	1075511	4
V	1075607	1
V	1075703	6
V	1075800	6
V	1075897	4
V	1075993	4
V	1076089	6
V	1076185	4
V	1076281	1
V	1076378	6
V	1076474	4
V	1076570	1
V	1076666	1
V	1076763	4
V	1076860	4
V	1076957	4
V	1077053	4
V	1077150	6
V	1077247	4
V	1077343	4
V	1077440	6
V	1077537	4
V	1077633	1
V	1077730	1
V	1077827	4
V	1077923	4
V	1078019	4
V	1078115	6
V	1078211	4
V	1078308	1
V	1078405	1
V	1078502	4
V	1078598	4
V	1078694	4
V	1078790	4
V	1078886	4
V	1078982	6
V	1079078	1
V	1079174	1
V	1079270	1
V	1079366	1
V	1079462	1
V	1079559	4
V	1079655	4
V	1079751	4
V	1079848	6
V	1079944	6
V	1080041	1
V	1080138	4
V	1080234	4
V	1080331	6
V	1080428	1
V	1080524	4
V	1080621	4
V	1080718	4
V	1080815	4
V	1080911	1
V	1081008	6
V	1081105	4
V	1081202	1
V	1081298	1
V	1081395	7
V	1081492	8
V	1081589	10
V	1081687	10
V	1081784	10
V	1081881	8
V	1081978	10
V	1082076	10
V	1082174	7
V	1082271	8
V	1082368	10
V	1082466	10
V	1082564	10
V	1082662	7
V	1082759	8
V	1082855	10
V	1082952	7
V	1083049	7
V	1083146	8
V	1083243	10
V	1083340	10
V	1083438	8
V	1083535	7
V	1083631	8
V	1083728	7
V	1083825	7
V	1083921	7
V	1084018	8
V	1084114	10
V	1084211	10
V	1084308	7
V	1084404	8
V	1084501	8
V	1084598	7
V	1084695	7
V	1084792	10
V	1084890	10
V	1084987	7
V	1085084	7
V	1085181	10
V	1085279	10
V	1085376	8
V	1085473	10
V	1085570	10
V	1085668	8
V	1085764	8
V	1085861	9
V	1085957	9
V	1086053	9
V	1086150	9
V	1086247	9
V	1086343	9
V	1086440	9
V	1086536	9
V	1086633	9
V	1086730	9
V	1086827	9
V	1086924	9
V	1087020	9
V	1087116	9
V	1087212	9
V	1087308	9
V	1087404	9
V	1087501	9
V	1087597	9
V	1087693	9
V	1087789	9
V	1087885	9
V	1087982	9
V	1088079	1
V	1088175	4
V	1088271	1
V	1088367	6
V	1088463	1
V	1088560	1
V	1088656	6
V	1088752	6
V	1088849	6
V	1088945	1
V	1089042	1
V	1089139	1
V	1089235	1
V	1089331	4
V	1089427	4
V	1089523	6
V	1089619	1
V	1089715	4
V	1089812	1
V	1089908	4
V	1090004	4
V	1090101	6
V	1090198	1
V	1090295	4
V	1090392	1
V	1090489	1
V	1090586	4
V	1090682	4
V	1090778	1
V	1090875	1
V	1090972	4
V	1091068	1
V	1091165	1
V	1091262	1
V	1091359	1
V	1091455	4
V	1091552	4
V	1091649	4
V	1091746	1
V	1091843	6
V	1091939	6
V	1092036	4
V	1092133	1
V	1092230	1
V	1092327	6
V	1092424	4
V	1092520	6
V	1092616	6
V	1092713	6
V	1092809	1
V	1092905	1
V	1093001	1
V	1093098	1
V	1093195	4
V	1093291	1
V	1093388	6
V	1093485	1
V	1093581	6
V	1093678	4
V	1093775	1
V	1093871	1
V	1093967	4
V	1094064	4
V	1094160	4
V	1094256	1
V	1094353	1
V	1094450	4
V	1094547	4
V	1094644	6
V	1094741	4
V	1094838	4
V	1094934	1
V	1095031	4
V	1095127	1
V	1095223	4
V	1095319	4
V	1095416	4
V	1095512	1
V	1095609	6
V	1095706	4
V	1095803	4
V	1095900	6
V	1095996	6
V	1096093	1
V	1096190	6
V	1096286	6
V	1096382	4
V	1096478	8
V	1096575	7
V	1096672	8
V	1096768	7
V	1096865	7
V	1096961	8
V	1097058	8
V	1097155	10
V	1097252	10
V	1097350	7
V	1097446	7
V	1097542	8
V	1097639	7
V	1097736	8
V	1097832	7
V	1097928	7
V	1098025	7
V	1098121	10
V	1098218	10
V	1098315	8
V	1098412	8
V	1098509	10
V	1098607	10
V	1098705	7
V	1098801	1
V	1098898	4
V	1098995	4
V	1099092	4
V	1099189	1
V	1099286	6
V	1099383	6
V	1099480	1
V	1099576	4
V	1099673	4
V	1099770	4
V	1099867	1
V	1099963	4
V	1100060	4
V	1100157	4
V	1100253	4
V	1100350	1
V	1100446	6
V	1100542	6
V	1100638	1
V	1100734	4
V	1100831	1
V	1100927	1
V	1101023	1
V	1101119	1
V	1101215	6
V	1101311	4
V	1101407	4
V	1101504	4
V	1101601	1
V	1101697	1
V	1101793	1
V	1101890	4
V	1101987	4
V	1102083	1
V	1102180	4
V	1102276	1
V	1102372	4
V	1102469	4
V	1102565	4
V	1102661	6
V	1102757	6
V	1102854	6
V	1102950	1
V	1103047	1
V	1103143	4
V	1103240	4
V	1103336	6
V	1103432	1
V	1103529	4
V	1103626	4
V	1103723	4
V	1103820	7
V	1103917	10
V	1104014	10
V	1104111	10
V	1104209	6
V	1104305	6
V	1104401	4
V	1104498	4
V	1104595	6
V	1104691	4
V	1104787	4
V	1104884	4
V	1104980	4
V	1105077	4
V	1105174	4
V	1105271	6
V	1105368	1
V	1105465	1
V	1105562	4
V	1105658	4
V	1105754	1
V	1105850	1
V	1105947	6
V	1106044	4
V	1106141	4
V	1106237	1
V	1106334	1
V	1106431	6
V	1106528	1
V	1106625	4
V	1106722	4
V	1106818	6
V	1106915	4
V	1107011	1
V	1107108	4
V	1107204	1
V	1107301	1
V	1107398	4
V	1107495	4
V	1107592	1
V	1107689	6
V	1107786	1
V	1107883	4
V	1107979	4
V	1108076	1
V	1108173	1
V	1108269	1
V	1108365	1
V	1108462	4
V	1108559	4
V	1108656	4
V	1108753	4
V	1108850	4
V	1108947	4
V	1109043	4
V	1109140	6
V	1109236	1
V	1109333	4
V	1109430	4
V	1109527	6
V	1109624	1
V	1109721	1
V	1109817	1
V	1109914	4
V	1110011	4
V	1110107	4
V	1110203	6
V	1110300	1
V	1110396	1
V	1110493	4
V	1110589	4
V	1110685	4
V	1110782	4
V	1110879	4
V	1110976	4
V	1111073	1
V	1111170	6
V	1111266	1
V	1111363	6
V	1111460	8
V	1111557	10
V	1111654	7
V	1111751	7
V	1111848	7
V	1111944	8
V	1112041	10
V	1112138	8
V	1112235	10
V	1112333	8
V	1112430	8
V	1112526	8
V	1112622	8
V	1112719	10
V	1112816	10
V	1112914	7
V	1113010	7
V	1113107	8
V	1113203	8
V	1113300	8
V	1113397	8
V	1113494	8
V	1113591	8
V	1113688	10
V	1113786	10
V	1113884	10
V	1113982	8
V	1114078	8
V	1114174	8
V	1114270	7
V	1114367	8
V	1114463	10
V	1114560	10
V	1114658	7
V	1114755	7
V	1114852	8
V	1114949	8
V	1115045	8
V	1115142	10
V	1115240	10
V	1115338	10
V	1115435	10
V	1115533	10
V	1115631	7
V	1115728	7
V	1115824	7
V	1115921	7
V	1116017	8
V	1116113	10
V	1116211	10
V	1116309	7
V	1116405	7
V	1116501	8
V	1116597	8
V	1116694	10
V	1116792	9
V	1116888	9
V	1116985	9
V	1117082	9
V	1117179	9
V	1117275	9
V	1117372	9
V	1117468	9
V	1117564	9
V	1117661	9
V	1117758	9
V	1117855	9
V	1117952	9
V	1118049	9
V	1118146	9
V	1118243	9
V	1118340	9
V	1118437	9
V	1118534	9
V	1118631	9
V	1118728	9
V	1118825	9
V	1118922	9
V	1119019	9
V	1119115	9
V	1119211	9
V	1119308	9
V	1119405	9
V	1119501	9
V	1119598	1
V	1119695	1
V	1119792	4
V	1119888	4
V	1119985	6
V	1120082	1
V	1120179	1
V	1120275	1
V	1120372	1
V	1120468	4
V	1120564	8
V	1120660	7
V	1120756	7
V	1120853	7
V	1120950	8
V	1121047	4
V	1121144	6
V	1121241	4
V	1121337	4
V	1121433	1
V	1121529	4
V	1121626	6
V	1121722	4
V	1121818	1
V	1121915	1
V	1122012	6
V	1122109	1
V	1122205	4
V	1122302	4
V	1122398	4
V	1122495	4
V	1122591	4
V	1122688	4
V	1122784	4
V	1122881	4
V	1122978	1
V	1123075	4
V	1123172	4
V	1123269	1
V	1123366	6
V	1123463	4
V	1123560	4
V	1123657	1
V	1123754	9
V	1123850	9
V	1123946	9
V	1124042	9
V	1124138	9
V	1124235	9
V	1124331	9
V	1124428	9
V	1124524	9
V	1124621	9
V	1124717	9
V	1124813	9
V	1124909	9
V	1125006	9
V	1125103	9
V	1125200	9
V	1125296	9
V	1125393	9
V	1125490	9
V	1125587	9
V	1125684	9
V	1125780	9
V	1125876	9
V	1125973	9
V	1126070	9
V	1126167	9
V	1126263	9
V	1126360	9
V	1126456	9
V	1126553	9
V	1126649	9
V	1126745	9
V	1126842	9
V	1126938	9
V	1127034	9
V	1127131	9
V	1127228	9
V	1127325	9
V	1127421	9
V	1127517	9
V	1127613	9
V	1127709	9
V	1127806	9
V	1127902	9
V	1127999	9
V	1128095	9
V	1128192	9
V	1128289	9
V	1128386	9
V	1128483	9
V	1128580	9
V	1128677	9
V	1128774	9
V	1128871	9
V	1128968	9
V	1129065	9
V	1129162	9
V	1129259	9
V	1129356	9
V	1129452	9
V	1129548	9
V	1129645	9
V	1129742	9
V	1129839	9
V	1129936	1
V	1130033	6
V	1130130	4
V	1130227	4
V	1130324	1
V	1130421	4
V	1130517	1
V	1130614	6
V	1130710	6
V	1130806	1
V	1130902	9
V	1130998	9
V	1131095	6
V	1131192	9
V	1131288	1
V	1131385	4
V	1131482	4
V	1131579	4
V	1131675	4
V	1131771	6
V	1131867	6
V	1131963	9
V	1132059	9
V	1132155	9
V	1132252	9
V	1132349	9
V	1132445	9
V	1132542	4
V	1132638	4
V	1132735	4
V	1132832	1
V	1132928	4
V	1133025	4
V	1133121	4
V	1133217	6
V	1133313	4
V	1133409	4
V	1133505	4
V	1133602	1
V	1133698	1
V	1133795	4
V	1133891	4
V	1133988	4
V	1134085	6
V	1134182	1
V	1134278	4
V	1134374	4
V	1134470	4
V	1134567	4
V	1134664	1
V	1134761	1
V	1134857	6
V	1134954	6
V	1135051	1
V	1135148	4
V	1135245	4
V	1135341	9
V	1135438	9
V	1135535	9
V	1135632	4
V	1135729	1
V	1135826	4
V	1135923	4
V	1136019	4
V	1136115	4
V	1136212	4
V	1136309	1
V	1136406	1
V	1136503	4
V	1136600	4
V	1136697	4
V	1136793	4
V	1136890	6
V	1136987	6
V	1137083	1
V	1137180	4
V	1137277	4
V	1137373	4
V	1137470	4
V	1137566	4
V	1137663	4
V	1137759	4
V	1137856	4
V	1137953	4
V	1138050	1
V	1138147	1
V	1138244	1
V	1138341	1
V	1138438	6
V	1138534	1
V	1138631	6
V	1138728	1
V	1138824	4
V	1138921	6
V	1139017	1
V	1139114	1
V	1139211	4
V	1139308	4
V	1139404	4
V	1139500	4
V	1139597	6
V	1139694	4
V	1139791	6
V	1139888	1
V	1139984	4
V	1140081	6
V	1140177	1
V	1140274	6
V	1140370	1
V	1140467	4
V	1140564	6
V	1140661	6
V	1140757	4
V	1140853	6
V	1140950	6
V	1141046	1
V	1141143	4
V	1141240	3
V	1141337	4
V	1141434	4
V	1141531	4
V	1141627	6
V	1141723	4
V	1141820	4
V	1141917	4
V	1142013	4
V	1142110	1
V	1142206	4
V	1142302	1
V	1142399	4
V	1142495	4
V	1142592	4
V	1142688	4
V	1142784	1
V	1142880	6
V	1142977	4
V	1143074	6
V	1143170	6
V	1143266	4
V	1143363	4
V	1143459	9
V	1143556	9
V	1143653	9
V	1143749	9
V	1143845	9
V	1143941	4
V	1144037	4
V	1144134	6
V	1144230	9
V	1144326	9
V	1144422	1
V	1144518	1
V	1144614	1
V	1144711	1
V	1144808	4
V	1144905	4
V	1145001	4
V	1145098	4
V	1145195	4
V	1145292	1
V	1145388	9
V	1145485	9
V	1145581	9
V	1145678	9
V	1145775	9
V	1145872	9
V	1145968	9
V	1146064	9
V	1146160	9
V	1146257	9
V	1146354	9
V	1146451	9
V	1146547	9
V	1146644	9
V	1146741	9
V	1146838	6
V	1146934	1
V	1147031	4
V	1147127	4
V	1147223	4
V	1147319	1
V	1147416	1
V	1147513	1
V	1147610	4
V	1147707	1
V	1147804	1
V	1147900	9
V	1147996	9
V	1148093	9
V	1148190	9
V	1148286	9
V	1148383	9
V	1148480	9
V	1148577	9
V	1148673	9
V	1148770	9
V	1148867	9
V	1148964	9
V	1149060	9
V	1149157	9
V	1149254	9
V	1149351	9
V	1149448	9
V	1149544	9
V	1149640	1
V	1149737	9
V	1149834	9
V	1149931	9
V	1150028	4
V	1150124	4
V	1150221	6
V	1150317	1
V	1150413	6
V	1150510	1
V	1150606	4
V	1150702	4
V	1150799	4
V	1150895	4
V	1150991	1
V	1151087	4
V	1151184	4
V	1151281	1
V	1151377	4
V	1151474	6
V	1151570	4
V	1151667	6
V	1151763	6
V	1151859	6
V	1151956	4
V	1152053	4
V	1152150	4
V	1152247	1
V	1152344	4
V	1152441	1
V	1152538	1
V	1152634	1
V	1152731	1
V	1152828	1
V	1152924	1
V	1153021	4
V	1153117	6
V	1153214	4
V	1153311	4
V	1153407	4
V	1153504	6
V	1153600	6
V	1153696	1
V	1153792	1
V	1153888	1
V	1153985	4
V	1154082	4
V	1154179	4
V	1154275	1
V	1154371	1
V	1154468	4
V	1154565	4
V	1154661	1
V	1154758	6
V	1154854	6
V	1154951	4
V	1155048	6
V	1155145	6
V	1155241	4
V	1155337	4
V	1155434	4
V	1155531	4
V	1155627	4
V	1155724	1
V	1155820	4
V	1155917	4
V	1156013	1
V	1156109	6
V	1156205	4
V	1156301	4
V	1156398	4
V	1156494	1
V	1156590	1
V	1156686	4
V	1156783	6
V	1156880	4
V	1156976	4
V	1157073	1
V	1157169	4
V	1157265	1
V	1157361	4
V	1157458	4
V	1157555	4
V	1157652	4
V	1157749	4
V	1157845	4
V	1157942	4
V	1158039	4
V	1158135	6
V	1158232	1
V	1158329	4
V	1158426	10
V	1158524	7
V	1158621	10
V	1158718	10
V	1158816	7
V	1158912	8
V	1159009	10
V	1159107	10
V	1159205	8
V	1159301	10
V	1159399	7
V	1159496	10
V	1159593	7
V	1159690	10
V	1159788	7
V	1159884	8
V	1159980	8
V	1160076	7
V	1160173	10
V	1160271	10
V	1160369	7
V	1160466	7
V	1160562	7
V	1160659	10
V	1160757	1
V	1160853	1
V	1160949	1
V	1161046	1
V	1161143	4
V	1161240	4
V	1161336	6
V	1161432	1
V	1161528	1
V	1161625	1
V	1161722	4
V	1161819	4
V	1161915	4
V	1162011	1
V	1162107	4
V	1162204	1
V	1162301	1
V	1162398	1
V	1162494	4
V	1162591	4
V	1162687	4
V	1162783	4
V	1162879	4
V	1162975	6
V	1163072	1
V	1163168	1
V	1163265	4
V	1163362	6
V	1163459	6
V	1163556	4
V	1163653	4
V	1163750	4
V	1163846	4
V	1163942	6
V	1164039	1
V	1164136	4
V	1164233	4
V	1164329	6
V	1164425	4
V	1164521	4
V	1164618	6
V	1164714	4
V	1164811	1
V	1164908	4
V	1165005	4
V	1165102	6
V	1165199	4
V	1165295	6
V	1165391	1
V	1165487	4
V	1165584	1
V	1165680	7
V	1165777	7
V	1165873	7
V	1165970	8
V	1166066	8
V	1166162	10
V	1166260	10
V	1166358	8
V	1166454	10
V	1166552	8
V	1166648	8
V	1166744	10
V	1166842	8
V	1166939	8
V	1167036	8
V	1167132	7
V	1167228	8
V	1167325	7
V	1167421	7
V	1167517	10
V	1167614	7
V	1167711	8
V	1167808	9
V	1167905	9
V	1168002	9
V	1168099	9
V	1168195	9
V	1168291	9
V	1168388	9
V	1168484	9
V	1168581	9
V	1168677	9
V	1168773	9
V	1168870	9
V	1168967	9
V	1169064	9
V	1169160	7
V	1169257	8
V	1169353	8
V	1169449	10
V	1169547	7
V	1169644	10
V	1169742	7
V	1169839	7
V	1169935	10
V	1170033	10
V	1170131	7
V	1170228	7
V	1170325	7
V	1170422	7
V	1170518	10
V	1170616	10
V	1170714	10
V	1170812	7
V	1170908	7
V	1171005	8
V	1171101	10
V	1171198	10
V	1171296	7
V	1171393	8
V	1171490	10
V	1171587	7
V	1171684	10
V	1171782	7
V	1171879	8
V	1171975	10
V	1172072	7
V	1172168	8
V	1172265	7
V	1172362	10
V	1172459	8
V	1172556	7
V	1172652	7
V	1172748	8
V	1172844	10
V	1172942	10
V	1173039	8
V	1173136	10
V	1173233	8
V	1173330	10
V	1173428	10
V	1173525	7
V	1173622	8
V	1173719	10
V	1173816	10
V	1173914	8
V	1174010	7
V	1174107	7
V	1174204	7
V	1174301	7
V	1174397	10
V	1174494	10
V	1174592	8
V	1174689	10
V	1174786	7
V	1174883	7
V	1174979	8
V	1175075	8
V	1175172	10
V	1175270	8
V	1175367	8
V	1175463	8
V	1175560	8
V	1175656	7
V	1175753	8
V	1175850	8
V	1175946	7
V	1176043	7
V	1176140	7
V	1176236	8
V	1176333	7
V	1176430	8
V	1176526	7
V	1176623	7
V	1176720	8
V	1176817	8
V	1176914	8
V	1177011	8
V	1177108	7
V	1177204	10
V	1177301	8
V	1177398	7
V	1177495	7
V	1177592	7
V	1177689	7
V	1177786	10
V	1177884	10
V	1177982	10
V	1178080	10
V	1178178	8
V	1178275	8
V	1178372	8
V	1178469	8
V	1178566	10
V	1178664	7
V	1178761	7
V	1178857	7
V	1178954	8
V	1179050	7
V	1179146	8
V	1179242	8
V	1179339	10
V	1179437	8
V	1179533	10
V	1179631	8
V	1179727	8
V	1179823	8
V	1179920	7
V	1180016	8
V	1180112	10
V	1180210	7
V	1180307	10
V	1180404	7
V	1180501	10
V	1180599	7
V	1180695	10
V	1180793	8
V	1180889	7
V	1180985	10
V	1181083	10
V	1181181	8
V	1181278	7
V	1181374	10
V	1181472	10
V	1181569	8
V	1181665	7
V	1181762	1
V	1181858	6
V	1181954	6
V	1182050	1
V	1182147	4
V	1182243	4
V	1182339	1
V	1182435	10
V	1182533	8
V	1182629	7
V	1182725	10
V	1182823	10
V	1182920	7
V	1183017	7
V	1183114	10
V	1183212	10
V	1183309	10
V	1183407	10
V	1183505	7
V	1183602	7
V	1183699	8
V	1183796	10
V	1183893	8
V	1183990	10
V	1184088	7
V	1184184	8
V	1184280	10
V	1184378	10
V	1184475	9
V	1184571	9
V	1184668	9
V	1184765	9
V	1184862	9
V	1184959	9
V	1185056	9
V	1185152	9
V	1185249	9
V	1185346	9
V	1185443	9
V	1185540	9
V	1185636	9
V	1185733	7
V	1185829	8
V	1185926	10
V	1186024	8
V	1186121	10
V	1186219	10
V	1186317	8
V	1186414	8
V	1186511	10
V	1186609	7
V	1186706	10
V	1186803	7
V	1186899	10
V	1186997	8
V	1187094	8
V	1187191	10
V	1187289	10
V	1187386	7
V	1187482	10
V	1187580	7
V	1187676	10
V	1187774	10
V	1187872	8
V	1187968	8
V	1188065	10
V	1188163	8
V	1188259	8
V	1188356	10
V	1188454	7
V	1188550	10
V	1188647	10
V	1188744	8
V	1188841	10
V	1188938	8
V	1189034	10
V	1189131	8
V	1189228	8
V	1189324	8
V	1189420	10
V	1189517	8
V	1189614	7
V	1189711	7
V	1189807	7
V	1189904	8
V	1190000	8
V	1190097	10
V	1190195	10
V	1190293	10
V	1190390	7
V	1190487	8
V	1190583	10
V	1190681	10
V	1190778	10
V	1190876	10
V	1190973	8
V	1191069	10
V	1191167	10
V	1191264	7
V	1191361	10
V	1191459	10
V	1191557	8
V	1191654	7
V	1191751	10
V	1191848	7
V	1191945	7
V	1192041	7
V	1192138	8
V	1192235	7
V	1192331	8
V	1192427	10
V	1192525	7
V	1192622	8
V	1192718	10
V	1192816	10
V	1192914	7
V	1193010	8
V	1193106	8
V	1193203	7
V	1193300	10
V	1193397	7
V	1193493	7
V	1193590	8
V	1193687	8
V	1193783	10
V	1193881	10
V	1193978	10
V	1194076	10
V	1194174	10
V	1194271	10
V	1194369	7
V	1194465	8
V	1194562	7
V	1194659	7
V	1194755	8
V	1194851	8
V	1194948	8
V	1195045	8
V	1195142	7
V	1195239	7
V	1195336	7
V	1195433	8
V	1195529	8
V	1195626	10
V	1195723	10
V	1195821	8
V	1195917	7
V	1196013	7
V	1196109	7
V	1196206	7
V	1196303	7
V	1196399	8
V	1196496	10
V	1196594	7
V	1196691	7
V	1196787	7
V	1196884	8
V	1196980	8
V	1197077	8
V	1197174	7
V	1197271	7
V	1197367	7
V	1197464	8
V	1197560	8
V	1197656	8
V	1197752	7
V	1197849	7
V	1197946	8
V	1198042	8
V	1198139	7
V	1198236	6
V	1198333	6
V	1198429	6
V	1198526	1
V	1198623	1
V	1198720	4
V	1198816	4
V	1198913	4
V	1199009	1
V	1199106	4
V	1199203	4
V	1199300	4
V	1199397	1
V	1199494	1
V	1199590	1
V	1199686	6
V	1199782	4
V	1199878	6
V	1199975	4
V	1200071	6
V	1200168	1
V	1200264	4
V	1200361	1
V	1200458	1
V	1200554	4
V	1200651	4
V	1200747	6
V	1200844	4
V	1200940	1
V	1201036	1
V	1201133	1
V	1201229	4
V	1201325	4
V	1201421	4
V	1201517	4
V	1201614	6
V	1201711	1
V	1201807	4
V	1201904	4
V	1202001	1
V	1202098	1
V	1202194	1
V	1202290	6
V	1202387	4
V	1202484	4
V	1202580	1
V	1202677	1
V	1202774	1
V	1202870	1
V	1202967	1
V	1203063	1
V	1203159	1
V	1203256	6
V	1203353	1
V	1203449	1
V	1203546	4
V	1203642	4
V	1203739	4
V	1203836	6
V	1203933	6
V	1204029	1
V	1204125	1
V	1204221	4
V	1204318	4
V	1204415	1
V	1204512	4
V	1204609	4
V	1204706	4
V	1204803	4
V	1204899	4
V	1204996	1
V	1205093	4
V	1205190	6
V	1205287	1
V	1205384	4
V	1205480	4
V	1205576	4
V	1205672	4
V	1205769	4
V	1205865	1
V	1205962	1
V	1206059	10
V	1206157	7
V	1206254	7
V	1206350	8
V	1206446	10
V	1206544	10
V	1206641	7
V	1206738	8
V	1206835	8
V	1206931	8
V	1207028	8
V	1207124	8
V	1207220	8
V	1207317	10
V	1207414	10
V	1207511	8
V	1207608	8
V	1207705	10
V	1207803	10
V	1207901	10
V	1207999	7
V	1208096	8
V	1208193	8
V	1208289	8
V	1208385	10
V	1208482	10
V	1208579	7
V	1208676	8
V	1208773	10
V	1208870	10
V	1208967	7
V	1209064	10
V	1209162	10
V	1209259	7
V	1209356	10
V	1209454	7
V	1209551	8
V	1209648	7
V	1209745	7
V	1209842	7
V	1209939	8
V	1210035	8
V	1210132	8
V	1210229	10
V	1210326	10
V	1210423	9
V	1210520	9
V	1210616	9
V	1210713	9
V	1210809	9
V	1210905	9
V	1211002	9
V	1211098	9
V	1211195	9
V	1211292	9
V	1211389	9
V	1211486	9
V	1211582	9
V	1211678	9
V	1211775	9
V	1211871	9
V	1211967	9
V	1212063	9
V	1212160	9
V	1212256	9
V	1212352	9
V	1212448	9
V	1212544	1
V	1212641	4
V	1212738	1
V	1212835	1
V	1212932	4
V	1213029	8
V	1213126	8
V	1213222	7
V	1213318	10
V	1213416	7
V	1213513	1
V	1213609	1
V	1213705	4
V	1213802	1
V	1213898	4
V	1213994	4
V	1214090	6
V	1214187	1
V	1214283	4
V	1214379	1
V	1214476	6
V	1214572	6
V	1214668	1
V	1214765	1
V	1214861	1
V	1214957	4
V	1215054	4
V	1215151	1
V	1215248	6
V	1215345	4
V	1215442	4
V	1215538	4
V	1215635	6
V	1215732	4
V	1215828	6
V	1215924	1
V	1216021	1
V	1216117	4
V	1216213	4
V	1216309	1
V	1216405	6
V	1216501	1
V	1216598	6
V	1216694	9
V	1216791	9
V	1216888	9
V	1216984	9
V	1217080	9
V	1217176	9
V	1217272	9
V	1217369	9
V	1217465	9
V	1217561	9
V	1217658	9
V	1217754	9
V	1217850	9
V	1217946	9
V	1218042	9
V	1218138	9
V	1218234	9
V	1218330	9
V	1218427	9
V	1218524	9
V	1218621	9
V	1218718	9
V	1218814	9
V	1218911	9
V	1219008	9
V	1219104	9
V	1219201	9
V	1219298	9
V	1219395	9
V	1219491	9
V	1219588	9
V	1219684	9
V	1219781	9
V	1219878	9
V	1219975	9
V	1220072	9
V	1220168	9
V	1220265	9
V	1220362	9
V	1220459	9
V	1220556	9
V	1220652	9
V	1220749	9
V	1220845	9
V	1220941	9
V	1221037	9
V	1221134	9
V	1221231	9
V	1221328	9
V	1221425	9
V	1221522	9
V	1221619	9
V	1221716	9
V	1221813	9
V	1221910	9
V	1222007	9
V	1222104	9
V	1222201	9
V	1222297	9
V	1222394	9
V	1222491	9
V	1222587	9
V	1222684	9
V	1222780	1
V	1222877	1
V	1222974	6
V	1223071	1
V	1223167	6
V	1223264	1
V	1223360	9
V	1223457	9
V	1223554	6
V	1223650	6
V	1223746	4
V	1223843	9
V	1223939	4
V	1224035	4
V	1224132	1
V	1224228	4
V	1224325	6
V	1224421	1
V	1224518	1
V	1224614	9
V	1224710	9
V	1224806	9
V	1224903	4
V	1225000	4
V	1225097	4
V	1225194	1
V	1225290	4
V	1225387	1
V	1225484	6
V	1225580	6
V	1225676	1
V	1225772	6
V	1225869	4
V	1225966	1
V	1226063	1
V	1226159	1
V	1226256	1
V	1226353	4
V	1226450	1
V	1226546	4
V	1226642	4
V	1226739	9
V	1226835	6
V	1226931	6
V	1227028	4
V	1227125	9
V	1227222	9
V	1227319	9
V	1227416	4
V	1227513	4
V	1227610	1
V	1227707	1
V	1227803	4
V	1227900	1
V	1227997	4
V	1228093	6
V	1228189	1
V	1228286	1
V	1228383	1
