OpFlag	SalesOrderID	SalesReasonID	ModifiedDate
V	64361	1	2014-01-16 00:00:00
V	64362	1	2014-01-16 00:00:00
V	64363	2	2014-01-16 00:00:00
V	64364	1	2014-01-16 00:00:00
V	64365	1	2014-01-16 00:00:00
V	64366	1	2014-01-16 00:00:00
V	64366	2	2014-01-16 00:00:00
V	64367	1	2014-01-16 00:00:00
V	64368	1	2014-01-16 00:00:00
V	64369	1	2014-01-16 00:00:00
V	64370	1	2014-01-16 00:00:00
V	64370	10	2014-01-16 00:00:00
V	64372	1	2014-01-16 00:00:00
V	64373	1	2014-01-16 00:00:00
V	64375	1	2014-01-16 00:00:00
V	64376	1	2014-01-16 00:00:00
V	64377	1	2014-01-17 00:00:00
V	64378	1	2014-01-17 00:00:00
V	64379	1	2014-01-17 00:00:00
V	64380	1	2014-01-17 00:00:00
V	64381	1	2014-01-17 00:00:00
V	64382	1	2014-01-17 00:00:00
V	64383	1	2014-01-17 00:00:00
V	64384	1	2014-01-17 00:00:00
V	64385	1	2014-01-17 00:00:00
V	64386	1	2014-01-17 00:00:00
V	64387	1	2014-01-17 00:00:00
V	64388	1	2014-01-17 00:00:00
V	64389	1	2014-01-17 00:00:00
V	64390	1	2014-01-17 00:00:00
V	64392	1	2014-01-17 00:00:00
V	64393	1	2014-01-17 00:00:00
V	64394	1	2014-01-17 00:00:00
V	64395	1	2014-01-17 00:00:00
V	64396	1	2014-01-17 00:00:00
V	64397	1	2014-01-17 00:00:00
V	64398	1	2014-01-17 00:00:00
V	64398	10	2014-01-17 00:00:00
V	64399	1	2014-01-17 00:00:00
V	64400	1	2014-01-17 00:00:00
V	64401	1	2014-01-17 00:00:00
V	64402	1	2014-01-17 00:00:00
V	64403	1	2014-01-17 00:00:00
V	64404	1	2014-01-17 00:00:00
V	64405	1	2014-01-17 00:00:00
V	64406	1	2014-01-17 00:00:00
V	64407	1	2014-01-17 00:00:00
V	64408	1	2014-01-17 00:00:00
V	64409	1	2014-01-17 00:00:00
V	64410	1	2014-01-17 00:00:00
V	64411	1	2014-01-17 00:00:00
V	64412	1	2014-01-17 00:00:00
V	64413	1	2014-01-17 00:00:00
V	64414	1	2014-01-17 00:00:00
V	64415	1	2014-01-17 00:00:00
V	64415	10	2014-01-17 00:00:00
V	64416	1	2014-01-17 00:00:00
V	64417	1	2014-01-17 00:00:00
V	64418	1	2014-01-17 00:00:00
V	64419	1	2014-01-17 00:00:00
V	64420	6	2014-01-17 00:00:00
V	64421	4	2014-01-17 00:00:00
V	64422	1	2014-01-17 00:00:00
V	64422	2	2014-01-17 00:00:00
V	64424	2	2014-01-17 00:00:00
V	64425	1	2014-01-17 00:00:00
V	64427	1	2014-01-17 00:00:00
V	64428	1	2014-01-17 00:00:00
V	64429	1	2014-01-17 00:00:00
V	64430	1	2014-01-17 00:00:00
V	64430	2	2014-01-17 00:00:00
V	64431	1	2014-01-17 00:00:00
V	64433	1	2014-01-17 00:00:00
V	64434	1	2014-01-17 00:00:00
V	64435	2	2014-01-17 00:00:00
V	64436	2	2014-01-17 00:00:00
V	64438	1	2014-01-17 00:00:00
V	64439	1	2014-01-17 00:00:00
V	64440	5	2014-01-17 00:00:00
V	64441	1	2014-01-17 00:00:00
V	64443	1	2014-01-17 00:00:00
V	64444	1	2014-01-17 00:00:00
V	64445	2	2014-01-17 00:00:00
V	64446	1	2014-01-17 00:00:00
V	64447	1	2014-01-17 00:00:00
V	64447	2	2014-01-17 00:00:00
V	64448	1	2014-01-17 00:00:00
V	64448	2	2014-01-17 00:00:00
V	64449	1	2014-01-17 00:00:00
V	64451	5	2014-01-17 00:00:00
V	64452	1	2014-01-17 00:00:00
V	64453	1	2014-01-18 00:00:00
V	64454	1	2014-01-18 00:00:00
V	64455	1	2014-01-18 00:00:00
V	64455	2	2014-01-18 00:00:00
V	64456	1	2014-01-18 00:00:00
V	64457	1	2014-01-18 00:00:00
V	64458	1	2014-01-18 00:00:00
V	64458	10	2014-01-18 00:00:00
V	64459	1	2014-01-18 00:00:00
V	64459	10	2014-01-18 00:00:00
V	64460	1	2014-01-18 00:00:00
V	64461	1	2014-01-18 00:00:00
V	64462	4	2014-01-18 00:00:00
V	64463	1	2014-01-18 00:00:00
V	64464	1	2014-01-18 00:00:00
V	64465	1	2014-01-18 00:00:00
V	64466	1	2014-01-18 00:00:00
V	64467	1	2014-01-18 00:00:00
V	64468	1	2014-01-18 00:00:00
V	64469	1	2014-01-18 00:00:00
V	64469	2	2014-01-18 00:00:00
V	64470	1	2014-01-18 00:00:00
V	64471	1	2014-01-18 00:00:00
V	64472	1	2014-01-18 00:00:00
V	64473	1	2014-01-18 00:00:00
V	64474	1	2014-01-18 00:00:00
V	64475	1	2014-01-18 00:00:00
V	64476	1	2014-01-18 00:00:00
V	64477	1	2014-01-18 00:00:00
V	64478	1	2014-01-18 00:00:00
V	64479	1	2014-01-18 00:00:00
V	64480	1	2014-01-18 00:00:00
V	64481	1	2014-01-18 00:00:00
V	64482	1	2014-01-18 00:00:00
V	64483	1	2014-01-18 00:00:00
V	64484	1	2014-01-18 00:00:00
V	64485	1	2014-01-18 00:00:00
V	64486	1	2014-01-18 00:00:00
V	64487	1	2014-01-18 00:00:00
V	64488	1	2014-01-18 00:00:00
V	64489	1	2014-01-18 00:00:00
V	64490	1	2014-01-18 00:00:00
V	64491	1	2014-01-18 00:00:00
V	64492	1	2014-01-18 00:00:00
V	64493	1	2014-01-18 00:00:00
V	64494	1	2014-01-18 00:00:00
V	64495	1	2014-01-18 00:00:00
V	64496	4	2014-01-18 00:00:00
V	64497	1	2014-01-18 00:00:00
V	64498	1	2014-01-18 00:00:00
V	64499	1	2014-01-18 00:00:00
V	64500	1	2014-01-18 00:00:00
V	64501	1	2014-01-18 00:00:00
V	64502	1	2014-01-18 00:00:00
V	64503	1	2014-01-18 00:00:00
V	64504	1	2014-01-18 00:00:00
V	64505	2	2014-01-18 00:00:00
V	64508	1	2014-01-18 00:00:00
V	64509	1	2014-01-18 00:00:00
V	64510	1	2014-01-18 00:00:00
V	64511	1	2014-01-18 00:00:00
V	64512	1	2014-01-18 00:00:00
V	64513	1	2014-01-18 00:00:00
V	64514	1	2014-01-18 00:00:00
V	64515	1	2014-01-18 00:00:00
V	64515	2	2014-01-18 00:00:00
V	64515	10	2014-01-18 00:00:00
V	64516	1	2014-01-18 00:00:00
V	64516	2	2014-01-18 00:00:00
V	64517	1	2014-01-18 00:00:00
V	64517	2	2014-01-18 00:00:00
V	64519	1	2014-01-18 00:00:00
V	64520	1	2014-01-18 00:00:00
V	64520	2	2014-01-18 00:00:00
V	64522	1	2014-01-19 00:00:00
V	64522	2	2014-01-19 00:00:00
V	64523	1	2014-01-19 00:00:00
V	64524	1	2014-01-19 00:00:00
V	64524	2	2014-01-19 00:00:00
V	64525	1	2014-01-19 00:00:00
V	64526	1	2014-01-19 00:00:00
V	64527	1	2014-01-19 00:00:00
V	64528	1	2014-01-19 00:00:00
V	64529	1	2014-01-19 00:00:00
V	64530	1	2014-01-19 00:00:00
V	64531	4	2014-01-19 00:00:00
V	64532	1	2014-01-19 00:00:00
V	64533	1	2014-01-19 00:00:00
V	64534	1	2014-01-19 00:00:00
V	64535	1	2014-01-19 00:00:00
V	64535	10	2014-01-19 00:00:00
V	64536	1	2014-01-19 00:00:00
V	64537	1	2014-01-19 00:00:00
V	64538	1	2014-01-19 00:00:00
V	64539	1	2014-01-19 00:00:00
V	64540	1	2014-01-19 00:00:00
V	64541	1	2014-01-19 00:00:00
V	64541	10	2014-01-19 00:00:00
V	64542	1	2014-01-19 00:00:00
V	64542	2	2014-01-19 00:00:00
V	64543	1	2014-01-19 00:00:00
V	64544	1	2014-01-19 00:00:00
V	64544	2	2014-01-19 00:00:00
V	64545	1	2014-01-19 00:00:00
V	64545	2	2014-01-19 00:00:00
V	64547	1	2014-01-19 00:00:00
V	64547	2	2014-01-19 00:00:00
V	64548	1	2014-01-19 00:00:00
V	64549	4	2014-01-19 00:00:00
V	64550	4	2014-01-19 00:00:00
V	64551	1	2014-01-19 00:00:00
V	64552	1	2014-01-19 00:00:00
V	64553	1	2014-01-19 00:00:00
V	64554	6	2014-01-19 00:00:00
V	64555	6	2014-01-19 00:00:00
V	64556	1	2014-01-19 00:00:00
V	64557	1	2014-01-19 00:00:00
V	64558	1	2014-01-19 00:00:00
V	64559	1	2014-01-19 00:00:00
V	64560	1	2014-01-19 00:00:00
V	64561	4	2014-01-19 00:00:00
V	64562	1	2014-01-19 00:00:00
V	64563	1	2014-01-19 00:00:00
V	64564	1	2014-01-19 00:00:00
V	64565	1	2014-01-19 00:00:00
V	64566	1	2014-01-19 00:00:00
V	64566	10	2014-01-19 00:00:00
V	64567	1	2014-01-19 00:00:00
V	64568	1	2014-01-19 00:00:00
V	64569	1	2014-01-19 00:00:00
V	64570	1	2014-01-19 00:00:00
V	64571	1	2014-01-19 00:00:00
V	64572	1	2014-01-19 00:00:00
V	64574	1	2014-01-19 00:00:00
V	64575	1	2014-01-19 00:00:00
V	64576	1	2014-01-19 00:00:00
V	64577	1	2014-01-19 00:00:00
V	64578	1	2014-01-19 00:00:00
V	64579	1	2014-01-19 00:00:00
V	64580	1	2014-01-19 00:00:00
V	64581	1	2014-01-19 00:00:00
V	64582	1	2014-01-19 00:00:00
V	64582	10	2014-01-19 00:00:00
V	64583	1	2014-01-19 00:00:00
V	64584	1	2014-01-19 00:00:00
V	64585	1	2014-01-19 00:00:00
V	64585	2	2014-01-19 00:00:00
V	64586	1	2014-01-19 00:00:00
V	64586	2	2014-01-19 00:00:00
V	64587	1	2014-01-19 00:00:00
V	64588	1	2014-01-19 00:00:00
V	64589	1	2014-01-19 00:00:00
V	64590	1	2014-01-19 00:00:00
V	64591	1	2014-01-19 00:00:00
V	64592	1	2014-01-19 00:00:00
V	64592	2	2014-01-19 00:00:00
V	64593	6	2014-01-19 00:00:00
V	64594	1	2014-01-19 00:00:00
V	64595	6	2014-01-19 00:00:00
V	64596	1	2014-01-19 00:00:00
V	64596	2	2014-01-19 00:00:00
V	64598	1	2014-01-19 00:00:00
V	64599	1	2014-01-19 00:00:00
V	64600	1	2014-01-19 00:00:00
V	64601	1	2014-01-19 00:00:00
V	64601	10	2014-01-19 00:00:00
V	64603	1	2014-01-19 00:00:00
V	64603	2	2014-01-19 00:00:00
V	64604	1	2014-01-19 00:00:00
V	64606	1	2014-01-19 00:00:00
V	64607	1	2014-01-19 00:00:00
V	64608	1	2014-01-19 00:00:00
V	64611	5	2014-01-19 00:00:00
V	64612	1	2014-01-20 00:00:00
V	64613	1	2014-01-20 00:00:00
V	64614	1	2014-01-20 00:00:00
V	64615	1	2014-01-20 00:00:00
V	64616	1	2014-01-20 00:00:00
V	64617	1	2014-01-20 00:00:00
V	64618	1	2014-01-20 00:00:00
V	64620	4	2014-01-20 00:00:00
V	64621	4	2014-01-20 00:00:00
V	64622	1	2014-01-20 00:00:00
V	64623	1	2014-01-20 00:00:00
V	64624	1	2014-01-20 00:00:00
V	64625	1	2014-01-20 00:00:00
V	64626	1	2014-01-20 00:00:00
V	64627	1	2014-01-20 00:00:00
V	64627	10	2014-01-20 00:00:00
V	64628	1	2014-01-20 00:00:00
V	64629	1	2014-01-20 00:00:00
V	64630	1	2014-01-20 00:00:00
V	64631	4	2014-01-20 00:00:00
V	64632	1	2014-01-20 00:00:00
V	64633	1	2014-01-20 00:00:00
V	64634	1	2014-01-20 00:00:00
V	64635	1	2014-01-20 00:00:00
V	64636	6	2014-01-20 00:00:00
V	64637	1	2014-01-20 00:00:00
V	64638	1	2014-01-20 00:00:00
V	64639	1	2014-01-20 00:00:00
V	64640	1	2014-01-20 00:00:00
V	64641	1	2014-01-20 00:00:00
V	64642	4	2014-01-20 00:00:00
V	64642	10	2014-01-20 00:00:00
V	64643	1	2014-01-20 00:00:00
V	64644	1	2014-01-20 00:00:00
V	64645	1	2014-01-20 00:00:00
V	64645	10	2014-01-20 00:00:00
V	64646	1	2014-01-20 00:00:00
V	64647	1	2014-01-20 00:00:00
V	64648	1	2014-01-20 00:00:00
V	64649	1	2014-01-20 00:00:00
V	64650	1	2014-01-20 00:00:00
V	64651	1	2014-01-20 00:00:00
V	64652	2	2014-01-20 00:00:00
V	64653	1	2014-01-20 00:00:00
V	64653	10	2014-01-20 00:00:00
V	64654	2	2014-01-20 00:00:00
V	64655	1	2014-01-20 00:00:00
V	64655	2	2014-01-20 00:00:00
V	64657	1	2014-01-20 00:00:00
V	64658	1	2014-01-20 00:00:00
V	64658	2	2014-01-20 00:00:00
V	64659	1	2014-01-20 00:00:00
V	64660	1	2014-01-20 00:00:00
V	64661	1	2014-01-20 00:00:00
V	64662	1	2014-01-20 00:00:00
V	64663	1	2014-01-20 00:00:00
V	64666	1	2014-01-20 00:00:00
V	64666	2	2014-01-20 00:00:00
V	64667	1	2014-01-20 00:00:00
V	64667	2	2014-01-20 00:00:00
V	64668	1	2014-01-20 00:00:00
V	64670	6	2014-01-20 00:00:00
V	64671	1	2014-01-20 00:00:00
V	64674	1	2014-01-20 00:00:00
V	64675	1	2014-01-20 00:00:00
V	64676	1	2014-01-20 00:00:00
V	64677	1	2014-01-21 00:00:00
V	64678	4	2014-01-21 00:00:00
V	64679	1	2014-01-21 00:00:00
V	64680	1	2014-01-21 00:00:00
V	64681	1	2014-01-21 00:00:00
V	64682	1	2014-01-21 00:00:00
V	64683	1	2014-01-21 00:00:00
V	64683	10	2014-01-21 00:00:00
V	64684	1	2014-01-21 00:00:00
V	64685	1	2014-01-21 00:00:00
V	64686	1	2014-01-21 00:00:00
V	64687	2	2014-01-21 00:00:00
V	64688	1	2014-01-21 00:00:00
V	64689	1	2014-01-21 00:00:00
V	64690	1	2014-01-21 00:00:00
V	64690	2	2014-01-21 00:00:00
V	64691	6	2014-01-21 00:00:00
V	64692	1	2014-01-21 00:00:00
V	64693	4	2014-01-21 00:00:00
V	64694	1	2014-01-21 00:00:00
V	64695	1	2014-01-21 00:00:00
V	64696	1	2014-01-21 00:00:00
V	64696	10	2014-01-21 00:00:00
V	64697	1	2014-01-21 00:00:00
V	64698	1	2014-01-21 00:00:00
V	64699	1	2014-01-21 00:00:00
V	64700	4	2014-01-21 00:00:00
V	64701	1	2014-01-21 00:00:00
V	64702	6	2014-01-21 00:00:00
V	64703	1	2014-01-21 00:00:00
V	64704	1	2014-01-21 00:00:00
V	64704	10	2014-01-21 00:00:00
V	64705	1	2014-01-21 00:00:00
V	64705	10	2014-01-21 00:00:00
V	64706	1	2014-01-21 00:00:00
V	64707	1	2014-01-21 00:00:00
V	64708	1	2014-01-21 00:00:00
V	64709	1	2014-01-21 00:00:00
V	64710	1	2014-01-21 00:00:00
V	64711	1	2014-01-21 00:00:00
V	64712	1	2014-01-21 00:00:00
V	64713	1	2014-01-21 00:00:00
V	64714	1	2014-01-21 00:00:00
V	64716	1	2014-01-21 00:00:00
V	64718	1	2014-01-21 00:00:00
V	64719	1	2014-01-21 00:00:00
V	64719	2	2014-01-21 00:00:00
V	64720	2	2014-01-21 00:00:00
V	64721	1	2014-01-21 00:00:00
V	64722	1	2014-01-21 00:00:00
V	64723	1	2014-01-21 00:00:00
V	64723	2	2014-01-21 00:00:00
V	64726	1	2014-01-21 00:00:00
V	64727	1	2014-01-21 00:00:00
V	64728	6	2014-01-21 00:00:00
V	64729	1	2014-01-22 00:00:00
V	64729	10	2014-01-22 00:00:00
V	64730	1	2014-01-22 00:00:00
V	64731	1	2014-01-22 00:00:00
V	64732	1	2014-01-22 00:00:00
V	64732	2	2014-01-22 00:00:00
V	64733	1	2014-01-22 00:00:00
V	64734	2	2014-01-22 00:00:00
V	64737	1	2014-01-22 00:00:00
V	64738	1	2014-01-22 00:00:00
V	64739	1	2014-01-22 00:00:00
V	64740	1	2014-01-22 00:00:00
V	64741	1	2014-01-22 00:00:00
V	64742	1	2014-01-22 00:00:00
V	64743	1	2014-01-22 00:00:00
V	64743	10	2014-01-22 00:00:00
V	64744	1	2014-01-22 00:00:00
V	64745	1	2014-01-22 00:00:00
V	64746	1	2014-01-22 00:00:00
V	64747	1	2014-01-22 00:00:00
V	64748	1	2014-01-22 00:00:00
V	64749	1	2014-01-22 00:00:00
V	64750	6	2014-01-22 00:00:00
V	64751	1	2014-01-22 00:00:00
V	64752	1	2014-01-22 00:00:00
V	64753	1	2014-01-22 00:00:00
V	64754	1	2014-01-22 00:00:00
V	64755	1	2014-01-22 00:00:00
V	64755	10	2014-01-22 00:00:00
V	64756	4	2014-01-22 00:00:00
V	64757	6	2014-01-22 00:00:00
V	64758	1	2014-01-22 00:00:00
V	64759	1	2014-01-22 00:00:00
V	64760	1	2014-01-22 00:00:00
V	64760	10	2014-01-22 00:00:00
V	64761	1	2014-01-22 00:00:00
V	64762	1	2014-01-22 00:00:00
V	64763	1	2014-01-22 00:00:00
V	64764	1	2014-01-22 00:00:00
V	64765	1	2014-01-22 00:00:00
V	64766	1	2014-01-22 00:00:00
V	64767	1	2014-01-22 00:00:00
V	64768	2	2014-01-22 00:00:00
V	64769	1	2014-01-22 00:00:00
V	64770	1	2014-01-22 00:00:00
V	64771	1	2014-01-22 00:00:00
V	64772	5	2014-01-22 00:00:00
V	64773	1	2014-01-22 00:00:00
V	64774	1	2014-01-22 00:00:00
V	64776	1	2014-01-22 00:00:00
V	64777	1	2014-01-22 00:00:00
V	64779	1	2014-01-22 00:00:00
V	64781	1	2014-01-22 00:00:00
V	64781	10	2014-01-22 00:00:00
V	64782	1	2014-01-22 00:00:00
V	64782	2	2014-01-22 00:00:00
V	64784	1	2014-01-22 00:00:00
V	64785	1	2014-01-22 00:00:00
V	64787	1	2014-01-22 00:00:00
V	64789	1	2014-01-22 00:00:00
V	64789	2	2014-01-22 00:00:00
V	64792	1	2014-01-23 00:00:00
V	64793	1	2014-01-23 00:00:00
V	64794	1	2014-01-23 00:00:00
V	64795	1	2014-01-23 00:00:00
V	64795	2	2014-01-23 00:00:00
V	64796	1	2014-01-23 00:00:00
V	64797	2	2014-01-23 00:00:00
V	64798	1	2014-01-23 00:00:00
V	64800	1	2014-01-23 00:00:00
V	64801	2	2014-01-23 00:00:00
V	64802	1	2014-01-23 00:00:00
V	64803	1	2014-01-23 00:00:00
V	64804	1	2014-01-23 00:00:00
V	64805	1	2014-01-23 00:00:00
V	64806	1	2014-01-23 00:00:00
V	64807	1	2014-01-23 00:00:00
V	64808	1	2014-01-23 00:00:00
V	64809	1	2014-01-23 00:00:00
V	64810	1	2014-01-23 00:00:00
V	64811	1	2014-01-23 00:00:00
V	64812	1	2014-01-23 00:00:00
V	64813	1	2014-01-23 00:00:00
V	64814	1	2014-01-23 00:00:00
V	64815	1	2014-01-23 00:00:00
V	64816	1	2014-01-23 00:00:00
V	64817	1	2014-01-23 00:00:00
V	64818	1	2014-01-23 00:00:00
V	64819	1	2014-01-23 00:00:00
V	64820	1	2014-01-23 00:00:00
V	64821	1	2014-01-23 00:00:00
V	64822	1	2014-01-23 00:00:00
V	64822	10	2014-01-23 00:00:00
V	64823	1	2014-01-23 00:00:00
V	64824	1	2014-01-23 00:00:00
V	64825	1	2014-01-23 00:00:00
V	64826	1	2014-01-23 00:00:00
V	64827	1	2014-01-23 00:00:00
V	64828	1	2014-01-23 00:00:00
V	64829	1	2014-01-23 00:00:00
V	64830	1	2014-01-23 00:00:00
V	64830	10	2014-01-23 00:00:00
V	64831	4	2014-01-23 00:00:00
V	64832	1	2014-01-23 00:00:00
V	64833	1	2014-01-23 00:00:00
V	64834	1	2014-01-23 00:00:00
V	64835	1	2014-01-23 00:00:00
V	64836	1	2014-01-23 00:00:00
V	64836	2	2014-01-23 00:00:00
V	64837	1	2014-01-23 00:00:00
V	64838	1	2014-01-23 00:00:00
V	64839	1	2014-01-23 00:00:00
V	64841	1	2014-01-23 00:00:00
V	64841	2	2014-01-23 00:00:00
V	64842	1	2014-01-23 00:00:00
V	64843	1	2014-01-23 00:00:00
V	64843	2	2014-01-23 00:00:00
V	64844	2	2014-01-23 00:00:00
V	64845	1	2014-01-23 00:00:00
V	64847	1	2014-01-23 00:00:00
V	64848	1	2014-01-23 00:00:00
V	64849	5	2014-01-23 00:00:00
V	64850	1	2014-01-23 00:00:00
V	64851	1	2014-01-23 00:00:00
V	64853	1	2014-01-23 00:00:00
V	64854	1	2014-01-24 00:00:00
V	64855	1	2014-01-24 00:00:00
V	64856	6	2014-01-24 00:00:00
V	64857	1	2014-01-24 00:00:00
V	64858	1	2014-01-24 00:00:00
V	64859	1	2014-01-24 00:00:00
V	64860	1	2014-01-24 00:00:00
V	64861	1	2014-01-24 00:00:00
V	64862	1	2014-01-24 00:00:00
V	64863	1	2014-01-24 00:00:00
V	64863	2	2014-01-24 00:00:00
V	64864	2	2014-01-24 00:00:00
V	64865	1	2014-01-24 00:00:00
V	64866	1	2014-01-24 00:00:00
V	64867	1	2014-01-24 00:00:00
V	64868	1	2014-01-24 00:00:00
V	64869	1	2014-01-24 00:00:00
V	64869	10	2014-01-24 00:00:00
V	64870	1	2014-01-24 00:00:00
V	64871	6	2014-01-24 00:00:00
V	64872	6	2014-01-24 00:00:00
V	64873	1	2014-01-24 00:00:00
V	64874	1	2014-01-24 00:00:00
V	64875	1	2014-01-24 00:00:00
V	64876	1	2014-01-24 00:00:00
V	64877	1	2014-01-24 00:00:00
V	64878	1	2014-01-24 00:00:00
V	64879	1	2014-01-24 00:00:00
V	64880	1	2014-01-24 00:00:00
V	64881	1	2014-01-24 00:00:00
V	64883	1	2014-01-24 00:00:00
V	64884	1	2014-01-24 00:00:00
V	64886	1	2014-01-24 00:00:00
V	64887	1	2014-01-24 00:00:00
V	64887	2	2014-01-24 00:00:00
V	64888	1	2014-01-24 00:00:00
V	64889	1	2014-01-24 00:00:00
V	64889	2	2014-01-24 00:00:00
V	64890	1	2014-01-24 00:00:00
V	64890	2	2014-01-24 00:00:00
V	64891	1	2014-01-24 00:00:00
V	64891	2	2014-01-24 00:00:00
V	64892	1	2014-01-24 00:00:00
V	64892	2	2014-01-24 00:00:00
V	64893	1	2014-01-24 00:00:00
V	64893	2	2014-01-24 00:00:00
V	64894	1	2014-01-24 00:00:00
V	64894	2	2014-01-24 00:00:00
V	64896	1	2014-01-24 00:00:00
V	64897	1	2014-01-25 00:00:00
V	64898	1	2014-01-25 00:00:00
V	64899	1	2014-01-25 00:00:00
V	64900	1	2014-01-25 00:00:00
V	64902	1	2014-01-25 00:00:00
V	64903	1	2014-01-25 00:00:00
V	64904	1	2014-01-25 00:00:00
V	64905	1	2014-01-25 00:00:00
V	64907	1	2014-01-25 00:00:00
V	64908	1	2014-01-25 00:00:00
V	64909	1	2014-01-25 00:00:00
V	64909	10	2014-01-25 00:00:00
V	64910	1	2014-01-25 00:00:00
V	64911	1	2014-01-25 00:00:00
V	64911	10	2014-01-25 00:00:00
V	64912	1	2014-01-25 00:00:00
V	64913	1	2014-01-25 00:00:00
V	64914	6	2014-01-25 00:00:00
V	64915	1	2014-01-25 00:00:00
V	64916	6	2014-01-25 00:00:00
V	64917	1	2014-01-25 00:00:00
V	64918	1	2014-01-25 00:00:00
V	64919	1	2014-01-25 00:00:00
V	64920	1	2014-01-25 00:00:00
V	64921	1	2014-01-25 00:00:00
V	64921	10	2014-01-25 00:00:00
V	64922	1	2014-01-25 00:00:00
V	64923	1	2014-01-25 00:00:00
V	64923	10	2014-01-25 00:00:00
V	64924	1	2014-01-25 00:00:00
V	64925	1	2014-01-25 00:00:00
V	64926	1	2014-01-25 00:00:00
V	64927	4	2014-01-25 00:00:00
V	64928	1	2014-01-25 00:00:00
V	64929	1	2014-01-25 00:00:00
V	64929	2	2014-01-25 00:00:00
V	64930	1	2014-01-25 00:00:00
V	64931	1	2014-01-25 00:00:00
V	64932	1	2014-01-25 00:00:00
V	64934	6	2014-01-25 00:00:00
V	64935	6	2014-01-25 00:00:00
V	64936	2	2014-01-25 00:00:00
V	64939	1	2014-01-25 00:00:00
V	64941	1	2014-01-25 00:00:00
V	64941	2	2014-01-25 00:00:00
V	64942	1	2014-01-25 00:00:00
V	64942	2	2014-01-25 00:00:00
V	64943	1	2014-01-25 00:00:00
V	64944	6	2014-01-25 00:00:00
V	64945	1	2014-01-25 00:00:00
V	64946	1	2014-01-25 00:00:00
V	64947	1	2014-01-25 00:00:00
V	64947	2	2014-01-25 00:00:00
V	64948	1	2014-01-26 00:00:00
V	64949	4	2014-01-26 00:00:00
V	64950	4	2014-01-26 00:00:00
V	64951	6	2014-01-26 00:00:00
V	64952	1	2014-01-26 00:00:00
V	64953	1	2014-01-26 00:00:00
V	64954	1	2014-01-26 00:00:00
V	64955	1	2014-01-26 00:00:00
V	64956	1	2014-01-26 00:00:00
V	64957	1	2014-01-26 00:00:00
V	64958	1	2014-01-26 00:00:00
V	64959	1	2014-01-26 00:00:00
V	64960	1	2014-01-26 00:00:00
V	64961	1	2014-01-26 00:00:00
V	64962	1	2014-01-26 00:00:00
V	64963	1	2014-01-26 00:00:00
V	64964	4	2014-01-26 00:00:00
V	64965	1	2014-01-26 00:00:00
V	64966	1	2014-01-26 00:00:00
V	64967	1	2014-01-26 00:00:00
V	64968	1	2014-01-26 00:00:00
V	64969	1	2014-01-26 00:00:00
V	64969	10	2014-01-26 00:00:00
V	64970	1	2014-01-26 00:00:00
V	64971	1	2014-01-26 00:00:00
V	64972	1	2014-01-26 00:00:00
V	64973	1	2014-01-26 00:00:00
V	64974	1	2014-01-26 00:00:00
V	64975	1	2014-01-26 00:00:00
V	64976	1	2014-01-26 00:00:00
V	64977	1	2014-01-26 00:00:00
V	64978	1	2014-01-26 00:00:00
V	64979	1	2014-01-26 00:00:00
V	64980	1	2014-01-26 00:00:00
V	64980	10	2014-01-26 00:00:00
V	64981	1	2014-01-26 00:00:00
V	64982	1	2014-01-26 00:00:00
V	64983	1	2014-01-26 00:00:00
V	64984	1	2014-01-26 00:00:00
V	64985	1	2014-01-26 00:00:00
V	64985	10	2014-01-26 00:00:00
V	64986	1	2014-01-26 00:00:00
V	64987	1	2014-01-26 00:00:00
V	64988	1	2014-01-26 00:00:00
V	64989	1	2014-01-26 00:00:00
V	64990	1	2014-01-26 00:00:00
V	64991	1	2014-01-26 00:00:00
V	64991	10	2014-01-26 00:00:00
V	64992	1	2014-01-26 00:00:00
V	64993	1	2014-01-26 00:00:00
V	64994	1	2014-01-26 00:00:00
V	64995	1	2014-01-26 00:00:00
V	64996	1	2014-01-26 00:00:00
V	64997	1	2014-01-26 00:00:00
V	64999	1	2014-01-26 00:00:00
V	65000	1	2014-01-26 00:00:00
V	65001	1	2014-01-26 00:00:00
V	65002	1	2014-01-26 00:00:00
V	65003	1	2014-01-26 00:00:00
V	65004	1	2014-01-26 00:00:00
V	65005	2	2014-01-26 00:00:00
V	65006	1	2014-01-26 00:00:00
V	65007	1	2014-01-26 00:00:00
V	65007	2	2014-01-26 00:00:00
V	65008	1	2014-01-26 00:00:00
V	65009	2	2014-01-26 00:00:00
V	65010	2	2014-01-26 00:00:00
V	65011	1	2014-01-26 00:00:00
V	65013	1	2014-01-26 00:00:00
V	65014	1	2014-01-26 00:00:00
V	65015	1	2014-01-26 00:00:00
V	65017	1	2014-01-26 00:00:00
V	65018	1	2014-01-26 00:00:00
V	65019	1	2014-01-26 00:00:00
V	65019	2	2014-01-26 00:00:00
V	65019	10	2014-01-26 00:00:00
V	65022	1	2014-01-27 00:00:00
V	65023	1	2014-01-27 00:00:00
V	65024	1	2014-01-27 00:00:00
V	65025	1	2014-01-27 00:00:00
V	65026	1	2014-01-27 00:00:00
V	65027	1	2014-01-27 00:00:00
V	65028	1	2014-01-27 00:00:00
V	65029	1	2014-01-27 00:00:00
V	65030	1	2014-01-27 00:00:00
V	65031	1	2014-01-27 00:00:00
