\P\	Pos	PersonID\
V	976935	14179
V	977032	15910
V	977129	16818
V	977226	18015
V	977323	18264
V	977420	9091
V	977516	20469
V	977613	14246
V	977710	11583
V	977807	5985
V	977903	10203
V	978000	3658
V	978096	8553
V	978192	16738
V	978289	20236
V	978386	2813
V	978482	3958
V	978578	18285
V	978675	14803
V	978772	4879
V	978868	11585
V	978965	12662
V	979062	4719
V	979158	18394
V	979255	11380
V	979352	13183
V	979449	12145
V	979546	12102
V	979643	3916
V	979739	3862
V	979835	10875
V	979932	2824
V	980028	2761
V	980124	2987
V	980220	3260
V	980316	18127
V	980413	9907
V	980509	10000
V	980606	19873
V	980703	20716
V	980800	7474
V	980896	6748
V	980992	3331
V	981088	19313
V	981185	15913
V	981282	7348
V	981378	16295
V	981475	13636
V	981572	15197
V	981669	3742
V	981765	4172
V	981861	20083
V	981958	6909
V	982054	17648
V	982151	18887
V	982248	14762
V	982345	15700
V	982442	15043
V	982539	6282
V	982635	9226
V	982731	15459
V	982828	5197
V	982924	18301
V	983021	6838
V	983117	18683
V	983214	9573
V	983310	12950
V	983407	12337
V	983504	18839
V	983601	14403
V	983698	18083
V	983795	9569
V	983891	12799
V	983988	4131
V	984084	17983
V	984181	20736
V	984278	9871
V	984374	18357
V	984471	17185
V	984568	12045
V	984665	8514
V	984761	7772
V	984857	18779
V	984954	17797
V	985051	8819
V	985147	8519
V	985243	18832
V	985340	9778
V	985436	18907
V	985533	13063
V	985630	9355
V	985726	5865
V	985822	9349
V	985918	13881
V	986015	12852
V	986112	19622
V	986209	15070
V	986306	15553
V	986403	19509
V	986500	7139
V	986596	6390
V	986692	7210
V	986788	10776
V	986885	16734
V	986982	11496
V	987079	8084
V	987175	16917
V	987272	7895
V	987368	5436
V	987464	4497
V	987560	8158
V	987656	3567
V	987752	15613
V	987849	3180
V	987945	16212
V	988042	19861
V	988139	10477
V	988236	10212
V	988333	4305
V	988429	4488
V	988525	7413
V	988621	3294
V	988717	6525
V	988813	20179
V	988910	20441
V	989007	16343
V	989105	6151
V	989202	2645
V	989299	11370
V	989396	4637
V	989492	2893
V	989588	5701
V	989684	19828
V	989782	19182
V	989880	2673
V	989976	4574
V	990072	13343
V	990170	1704
V	990267	15163
V	990364	5532
V	990461	8623
V	990558	20211
V	990656	5294
V	990753	2575
V	990849	19657
V	990947	20217
V	991045	8236
V	991142	6806
V	991238	19106
V	991335	19490
V	991432	17630
V	991530	15882
V	991628	14551
V	991726	16726
V	991823	10490
V	991920	6462
V	992016	3303
V	992112	13870
V	992209	2498
V	992305	16146
V	992402	12261
V	992500	12592
V	992597	20000
V	992694	15471
V	992792	9038
V	992888	18186
V	992985	16546
V	993082	18289
V	993180	20063
V	993277	10966
V	993374	3512
V	993470	6265
V	993567	4523
V	993663	5333
V	993759	5771
V	993856	17925
V	993953	17860
V	994050	19149
V	994147	15975
V	994244	2891
V	994340	5826
V	994436	7227
V	994532	4659
V	994628	4868
V	994724	13128
V	994821	5521
V	994917	7554
V	995013	13430
V	995110	19839
V	995207	2587
V	995303	2391
V	995399	9604
V	995495	11565
V	995592	10130
V	995689	9090
V	995785	19388
V	995882	10640
V	995979	7726
V	996075	3289
V	996171	8852
V	996267	12854
V	996364	2918
V	996460	13898
V	996557	13684
V	996654	3707
V	996750	15515
V	996847	10775
V	996944	15852
V	997041	15770
V	997138	3136
V	997234	16925
V	997331	19354
V	997428	18292
V	997525	15749
V	997622	12988
V	997719	16015
V	997816	11240
V	997913	19667
V	998010	12191
V	998107	14128
V	998204	15227
V	998301	6580
V	998397	15158
V	998494	16492
V	998591	2711
V	998687	14501
V	998784	14647
V	998881	10146
V	998978	12101
V	999075	3549
V	999171	13651
V	999268	13826
V	999365	13618
V	999462	9760
V	999558	4430
V	999654	8516
V	999750	3609
V	999846	3589
V	999942	20547
V	1000039	14050
V	1000136	15597
V	1000233	11314
V	1000330	4708
V	1000426	1705
V	1000522	19746
V	1000619	20357
V	1000716	20146
V	1000813	13100
V	1000910	6967
V	1001006	6006
V	1001102	11276
V	1001199	15578
V	1001296	8867
V	1001392	4904
V	1001488	12948
V	1001585	12423
V	1001682	14692
V	1001779	18324
V	1001876	9994
V	1001972	11787
V	1002069	8087
V	1002165	4271
V	1002261	9732
V	1002357	14565
V	1002454	16569
V	1002551	14336
V	1002648	4996
V	1002744	18366
V	1002841	7016
V	1002937	18530
V	1003034	18765
V	1003131	6508
V	1003227	7366
V	1003323	10163
V	1003420	6072
V	1003516	4655
V	1003612	11917
V	1003709	13370
V	1003806	4315
V	1003902	19401
V	1003999	15953
V	1004096	9828
V	1004192	9454
V	1004288	4937
V	1004384	15602
V	1004481	5085
V	1004578	9717
V	1004675	13431
V	1004773	18578
V	1004871	19896
V	1004969	15952
V	1005066	19696
V	1005163	18943
V	1005261	15575
V	1005359	14435
V	1005456	7665
V	1005552	3192
V	1005649	16129
V	1005746	3456
V	1005842	9628
V	1005939	13812
V	1006037	6083
V	1006133	9919
V	1006229	4068
V	1006325	5799
V	1006421	5531
V	1006518	16049
V	1006615	18807
V	1006712	8666
V	1006808	16095
V	1006905	8969
V	1007001	2780
V	1007097	19475
V	1007194	14172
V	1007291	9929
V	1007387	19915
V	1007484	7246
V	1007580	20750
V	1007677	8600
V	1007773	3026
V	1007869	8072
V	1007965	8691
V	1008061	17028
V	1008158	3095
V	1008254	8712
V	1008350	10494
V	1008447	8013
V	1008543	6209
V	1008639	3575
V	1008735	4695
V	1008831	16603
V	1008928	13853
V	1009025	7109
V	1009121	14233
V	1009218	15218
V	1009315	5712
V	1009411	6414
V	1009507	10482
V	1009604	4275
V	1009700	18108
V	1009797	3798
V	1009893	14968
V	1009990	11351
V	1010087	11633
V	1010184	8051
V	1010280	16522
V	1010377	9345
V	1010473	12390
V	1010570	11284
V	1010667	18605
V	1010764	10860
V	1010861	3426
V	1010957	4499
V	1011053	14581
V	1011150	3290
V	1011246	18737
V	1011343	11986
V	1011440	17313
V	1011537	9397
V	1011633	5039
V	1011729	11224
V	1011826	4667
V	1011922	8584
V	1012018	9855
V	1012114	4063
V	1012210	11971
V	1012307	6553
V	1012403	3159
V	1012499	19009
V	1012596	15371
V	1012693	7980
V	1012789	5885
V	1012885	12197
V	1012982	14518
V	1013079	20425
V	1013176	5592
V	1013273	20109
V	1013371	13527
V	1013468	11467
V	1013565	8679
V	1013662	18431
V	1013759	17075
V	1013857	5157
V	1013954	19957
V	1014051	18052
V	1014149	17571
V	1014246	9171
V	1014343	3979
V	1014439	1706
V	1014535	17716
V	1014632	16428
V	1014729	5589
V	1014825	8307
V	1014921	19763
V	1015018	19462
V	1015115	18591
V	1015212	6614
V	1015308	19931
V	1015405	15821
V	1015502	20237
V	1015600	15526
V	1015698	15316
V	1015795	15345
V	1015892	12979
V	1015989	2726
V	1016085	18916
V	1016182	9207
V	1016278	2493
V	1016375	19416
V	1016472	15347
V	1016570	11267
V	1016667	4018
V	1016763	15672
V	1016861	11569
V	1016959	10646
V	1017057	16639
V	1017154	18381
V	1017251	6791
V	1017347	5682
V	1017443	5271
V	1017539	3743
V	1017635	14405
V	1017732	16797
V	1017829	17942
V	1017927	7825
V	1018024	14857
V	1018122	18356
V	1018220	3643
V	1018317	2921
V	1018413	16578
V	1018510	3957
V	1018606	20687
V	1018704	16924
V	1018801	10757
V	1018898	11159
V	1018996	3999
V	1019092	5285
V	1019188	11353
V	1019286	2485
V	1019383	19614
V	1019481	5427
V	1019577	18128
V	1019675	17279
V	1019772	16468
V	1019870	18138
V	1019968	7051
V	1020064	3150
V	1020160	6728
V	1020257	20086
V	1020354	13192
V	1020451	20414
V	1020549	5354
V	1020645	13772
V	1020742	18729
V	1020839	15569
V	1020937	2590
V	1021034	13942
V	1021132	14191
V	1021229	16402
V	1021326	10252
V	1021423	17218
V	1021521	10815
V	1021619	6009
V	1021715	12653
V	1021812	15918
V	1021910	12672
V	1022008	8372
V	1022104	15971
V	1022202	17478
V	1022299	11539
V	1022396	11255
V	1022493	10902
V	1022590	3384
V	1022686	9311
V	1022782	9213
V	1022878	2755
V	1022975	20327
V	1023072	19386
V	1023170	12883
V	1023267	9668
V	1023364	5481
V	1023460	13385
V	1023558	4260
V	1023655	13689
V	1023752	3028
V	1023849	9936
V	1023945	16347
V	1024042	11374
V	1024139	18090
V	1024236	9132
V	1024332	6158
V	1024428	18587
V	1024525	8449
V	1024622	6869
V	1024718	8931
V	1024814	12993
V	1024911	14083
V	1025009	12571
V	1025107	2550
V	1025203	6646
V	1025299	20573
V	1025396	18065
V	1025493	7448
V	1025589	19449
V	1025686	5664
V	1025783	9238
V	1025879	15253
V	1025977	14192
V	1026074	2388
V	1026171	10996
V	1026268	13844
V	1026365	11376
V	1026462	11254
V	1026559	10028
V	1026657	18759
V	1026754	15341
V	1026851	10110
V	1026948	8626
V	1027044	19510
V	1027142	10450
V	1027239	13285
V	1027336	3469
V	1027432	10097
V	1027530	4393
V	1027626	17673
V	1027724	14930
V	1027822	9571
V	1027919	6571
V	1028016	6879
V	1028112	5961
V	1028208	12226
V	1028305	14327
V	1028402	10161
V	1028499	10767
V	1028596	11202
V	1028693	8365
V	1028789	20518
V	1028886	8505
V	1028982	15213
V	1029080	13005
V	1029177	19743
V	1029275	7599
V	1029371	19139
V	1029468	10373
V	1029566	12593
V	1029663	14693
V	1029760	3954
V	1029856	16687
V	1029954	20548
V	1030052	20210
V	1030149	16907
V	1030247	12973
V	1030344	16815
V	1030441	10809
V	1030538	15466
V	1030635	18824
V	1030732	19065
V	1030829	10953
V	1030927	10585
V	1031024	14195
V	1031121	5911
V	1031217	18493
V	1031314	11228
V	1031411	11601
V	1031508	19625
V	1031605	3401
V	1031701	7861
V	1031797	7019
V	1031893	17126
V	1031990	5938
V	1032086	14776
V	1032183	20502
V	1032280	13970
V	1032377	5499
V	1032473	9960
V	1032569	8314
V	1032665	14625
V	1032762	9970
V	1032858	15631
V	1032955	9709
V	1033051	11566
V	1033148	10984
V	1033245	12609
V	1033342	17098
V	1033439	14641
V	1033536	11266
V	1033633	5790
V	1033730	10037
V	1033828	16348
V	1033925	18677
V	1034022	15429
V	1034119	10136
V	1034216	18523
V	1034313	14714
V	1034411	19546
V	1034508	12691
V	1034606	19042
V	1034703	4777
V	1034799	4829
V	1034896	14100
V	1034993	3285
V	1035090	4100
V	1035187	16351
V	1035285	10983
V	1035383	10724
V	1035480	19819
V	1035577	8874
V	1035673	9343
V	1035769	3989
V	1035865	8009
V	1035962	11136
V	1036059	11251
V	1036157	10806
V	1036254	11668
V	1036351	15109
V	1036449	20329
V	1036547	6700
V	1036643	13561
V	1036740	15904
V	1036837	7986
V	1036934	3108
V	1037030	8045
V	1037127	8689
V	1037223	17417
V	1037320	6395
V	1037417	17340
V	1037514	14171
V	1037611	8663
V	1037707	14666
V	1037805	20503
V	1037902	9609
V	1037998	14694
V	1038096	12683
V	1038193	10577
V	1038290	16476
V	1038387	12965
V	1038485	13877
V	1038582	7268
V	1038678	14149
V	1038775	12277
V	1038872	17222
V	1038969	9634
V	1039066	19318
V	1039164	14437
V	1039262	13446
V	1039360	16380
V	1039457	20665
V	1039555	8258
V	1039651	7974
V	1039747	15727
V	1039845	15932
V	1039942	4287
V	1040038	19728
V	1040135	19620
V	1040232	14423
V	1040330	9653
V	1040426	4375
V	1040522	15690
V	1040619	5956
V	1040716	7014
V	1040812	18531
V	1040909	8727
V	1041005	10157
V	1041102	5367
V	1041198	10579
V	1041295	17437
V	1041392	12573
V	1041489	15057
V	1041587	6372
V	1041684	16650
V	1041781	14852
V	1041878	13539
V	1041975	19013
V	1042072	6531
V	1042168	17645
V	1042265	17635
V	1042362	7229
V	1042459	13367
V	1042556	2392
V	1042653	13730
V	1042751	19336
V	1042849	20614
V	1042947	3247
V	1043043	6278
V	1043139	20620
V	1043236	18029
V	1043334	16986
V	1043432	15894
V	1043529	2411
V	1043625	8785
V	1043721	16014
V	1043818	13270
V	1043916	3922
V	1044012	2435
V	1044109	3746
V	1044205	13225
V	1044302	15450
V	1044399	19941
V	1044496	16945
V	1044593	7149
V	1044690	10813
V	1044787	3246
V	1044883	20776
V	1044980	2618
V	1045076	12784
V	1045173	8614
V	1045270	9599
V	1045366	18073
V	1045463	20536
V	1045560	15997
V	1045658	9543
V	1045755	18769
V	1045853	6506
V	1045950	9696
V	1046046	16724
V	1046143	19553
V	1046240	12678
V	1046337	14118
V	1046434	9761
V	1046530	14753
V	1046627	4547
V	1046723	17179
V	1046820	15354
V	1046917	19273
V	1047014	13579
V	1047111	20152
V	1047208	16167
V	1047305	10685
V	1047402	17628
V	1047499	18751
V	1047596	13519
V	1047693	10632
V	1047790	6144
V	1047886	12830
V	1047983	11151
V	1048080	20529
V	1048177	11666
V	1048274	9519
V	1048370	18387
V	1048467	15811
V	1048564	14379
V	1048661	11893
V	1048758	16574
V	1048855	4069
V	1048951	15461
V	1049048	13159
V	1049145	18109
V	1049242	16721
V	1049339	20330
V	1049436	16058
V	1049533	6935
V	1049629	9523
V	1049725	16572
V	1049822	15313
V	1049919	12920
V	1050016	2972
V	1050112	3046
V	1050208	14112
V	1050305	14709
V	1050402	2895
V	1050498	9419
V	1050594	14977
V	1050691	9558
V	1050787	4116
V	1050883	13883
V	1050980	1707
V	1051076	13352
V	1051173	7648
V	1051269	19184
V	1051366	20012
V	1051463	12850
V	1051560	18567
V	1051657	8684
V	1051753	12315
V	1051850	3281
V	1051946	16648
V	1052043	3618
V	1052139	13904
V	1052236	10932
V	1052333	17805
V	1052430	16234
V	1052527	14800
V	1052624	17941
V	1052721	19373
V	1052818	14959
V	1052915	13488
V	1053012	13056
V	1053109	5263
V	1053205	20435
V	1053302	20443
V	1053399	2659
V	1053495	18449
V	1053592	16280
V	1053689	3782
V	1053785	17813
V	1053882	18797
V	1053979	16737
V	1054076	2604
V	1054172	3075
V	1054268	14644
V	1054365	8405
V	1054461	5339
V	1054557	8702
V	1054653	6816
V	1054749	16388
V	1054846	7569
V	1054942	19895
V	1055039	7933
V	1055135	18651
V	1055232	19203
V	1055329	10437
V	1055426	14438
V	1055523	5105
V	1055619	16942
V	1055716	11364
V	1055813	5489
V	1055909	13271
V	1056006	20728
V	1056103	15155
V	1056200	8683
V	1056296	12399
V	1056393	16319
V	1056490	14227
V	1056587	6394
V	1056683	4925
V	1056779	13103
V	1056876	18707
V	1056973	5470
V	1057069	11794
V	1057166	8488
V	1057262	4913
V	1057358	18800
V	1057455	3115
V	1057551	2820
V	1057647	18274
V	1057744	8571
V	1057840	3499
V	1057936	9366
V	1058032	12210
V	1058129	5555
V	1058225	15850
V	1058322	3597
V	1058418	4905
V	1058514	11933
V	1058611	4175
V	1058707	18648
V	1058804	5724
V	1058900	19916
V	1058997	11094
V	1059094	4347
V	1059190	3935
V	1059286	13872
V	1059383	4795
V	1059479	10481
V	1059576	1708
V	1059672	18103
V	1059769	10128
V	1059866	11028
V	1059963	18735
V	1060060	15842
V	1060157	8888
V	1060253	1709
V	1060349	15138
V	1060446	17466
V	1060543	11804
V	1060640	14321
V	1060737	19685
V	1060834	17552
V	1060931	12440
V	1061028	6672
V	1061124	18077
V	1061221	17371
V	1061318	8817
V	1061414	15745
V	1061511	13055
V	1061608	9231
V	1061704	9848
V	1061800	6465
V	1061896	2879
V	1061992	8948
V	1062088	17198
V	1062185	5331
V	1062281	11749
V	1062378	11977
V	1062475	11049
V	1062572	8110
V	1062668	20475
V	1062765	16652
V	1062862	6064
V	1062958	13705
V	1063055	6050
V	1063151	18359
V	1063248	3705
V	1063344	14739
V	1063441	17775
V	1063538	13029
V	1063635	12435
V	1063732	14528
V	1063829	17204
V	1063926	10316
V	1064023	7684
V	1064119	10249
V	1064216	5602
V	1064312	4434
V	1064408	3756
V	1064504	11241
V	1064601	14606
V	1064698	9963
V	1064794	10944
V	1064891	16372
V	1064988	7438
V	1065084	15912
V	1065181	11077
V	1065278	19425
V	1065375	3413
V	1065471	5260
V	1065567	14150
V	1065664	8448
V	1065760	13474
V	1065857	12826
V	1065954	19714
V	1066051	18060
V	1066148	12039
V	1066245	12762
V	1066342	14196
V	1066439	4549
V	1066535	6345
V	1066631	20727
V	1066728	17400
V	1066825	20672
V	1066922	6767
V	1067018	9307
V	1067114	9912
V	1067210	15454
V	1067307	17043
V	1067404	18899
V	1067501	15592
V	1067598	15647
V	1067695	7420
V	1067791	14508
V	1067888	16599
V	1067985	2871
V	1068081	7317
V	1068177	15793
V	1068274	12490
V	1068371	7992
V	1068467	7237
V	1068563	9128
V	1068659	12578
V	1068756	17601
V	1068853	16954
V	1068950	15224
V	1069047	8844
V	1069143	9886
V	1069239	12260
V	1069336	15420
V	1069433	20765
V	1069530	9409
V	1069626	17033
V	1069723	5573
V	1069819	19926
V	1069916	3953
V	1070012	19124
V	1070109	11471
V	1070206	2454
V	1070302	9308
V	1070398	12206
V	1070495	12060
V	1070592	15409
V	1070689	9809
V	1070785	7111
V	1070881	11697
V	1070978	14833
V	1071075	6518
V	1071171	13880
V	1071268	16179
V	1071365	5284
V	1071461	17088
V	1071558	1710
V	1071654	7026
V	1071750	3673
V	1071846	15789
V	1071943	18100
V	1072040	5907
V	1072136	17036
V	1072233	5311
V	1072329	3252
V	1072425	5163
V	1072521	4479
V	1072617	5500
V	1072713	2831
V	1072809	6562
V	1072905	3316
V	1073001	19800
V	1073098	8981
V	1073194	9931
V	1073290	12566
V	1073387	20605
V	1073484	16872
V	1073581	13011
V	1073678	17512
V	1073775	12439
V	1073872	7565
V	1073968	7906
V	1074064	2465
V	1074160	9230
V	1074256	3956
V	1074352	8660
V	1074448	10745
V	1074545	11206
V	1074642	5610
V	1074738	18496
V	1074835	18900
V	1074932	13627
V	1075029	17316
V	1075126	14981
V	1075223	3736
V	1075319	9176
V	1075415	9240
V	1075511	4188
V	1075607	9289
V	1075703	13497
V	1075800	18627
V	1075897	9901
V	1075993	4337
V	1076089	5964
V	1076185	7225
V	1076281	15184
V	1076378	9095
V	1076474	5297
V	1076570	6032
V	1076666	13475
V	1076763	14671
V	1076860	13233
V	1076957	5458
V	1077053	16436
V	1077150	12684
V	1077247	9914
V	1077343	15933
V	1077440	13577
V	1077537	6287
V	1077633	18172
V	1077730	18041
V	1077827	6528
V	1077923	8750
V	1078019	3112
V	1078115	4665
V	1078211	14906
V	1078308	18633
V	1078405	14520
V	1078502	6843
V	1078598	6037
V	1078694	8406
V	1078790	3918
V	1078886	6109
V	1078982	2777
V	1079078	5665
V	1079174	3430
V	1079270	8859
V	1079366	3961
V	1079462	18453
V	1079559	5030
V	1079655	8334
V	1079751	13075
V	1079848	6856
V	1079944	14290
V	1080041	18964
V	1080138	6192
V	1080234	13240
V	1080331	12731
V	1080428	6365
V	1080524	16618
V	1080621	14783
V	1080718	17650
V	1080815	8282
V	1080911	13704
V	1081008	12966
V	1081105	11196
V	1081202	8127
V	1081298	20261
V	1081395	20144
V	1081492	14971
V	1081589	17879
V	1081687	5001
V	1081784	8978
V	1081881	13036
V	1081978	14265
V	1082076	19579
V	1082174	17609
V	1082271	17374
V	1082368	11593
V	1082466	18452
V	1082564	11859
V	1082662	11204
V	1082759	8551
V	1082855	4352
V	1082952	13978
V	1083049	20741
V	1083146	16827
V	1083243	7808
V	1083340	19402
V	1083438	14481
V	1083535	7802
V	1083631	10323
V	1083728	10714
V	1083825	3349
V	1083921	10479
V	1084018	9618
V	1084114	9237
V	1084211	4004
V	1084308	2832
V	1084404	15771
V	1084501	16449
V	1084598	19985
V	1084695	20168
V	1084792	11828
V	1084890	6040
V	1084987	19659
V	1085084	17377
V	1085181	19025
V	1085279	8965
V	1085376	19344
V	1085473	9404
V	1085570	11416
V	1085668	7691
V	1085764	16540
V	1085861	5905
V	1085957	2404
V	1086053	15832
V	1086150	16149
V	1086247	2913
V	1086343	16577
V	1086440	4598
V	1086536	19959
V	1086633	11642
V	1086730	16117
V	1086827	14911
V	1086924	9222
V	1087020	7557
V	1087116	2475
V	1087212	8681
V	1087308	8030
V	1087404	15437
V	1087501	6347
V	1087597	9358
V	1087693	3739
V	1087789	5621
V	1087885	14982
V	1087982	15639
V	1088079	3871
V	1088175	6620
V	1088271	6720
V	1088367	2675
V	1088463	16727
V	1088560	3771
V	1088656	8657
V	1088752	19785
V	1088849	9555
V	1088945	12975
V	1089042	13305
V	1089139	8264
V	1089235	3133
V	1089331	9556
V	1089427	6713
V	1089523	7400
V	1089619	3602
V	1089715	12666
V	1089812	9125
V	1089908	4669
V	1090004	11717
V	1090101	14914
V	1090198	17162
V	1090295	17228
V	1090392	10034
V	1090489	10658
V	1090586	8745
V	1090682	8771
V	1090778	15920
V	1090875	13954
V	1090972	8593
V	1091068	17544
V	1091165	15968
V	1091262	14335
V	1091359	6678
V	1091455	10451
V	1091552	15694
V	1091649	17909
V	1091746	13163
V	1091843	5546
V	1091939	18413
V	1092036	19616
V	1092133	13236
V	1092230	11088
V	1092327	16415
V	1092424	7662
V	1092520	7939
V	1092616	15568
V	1092713	6523
V	1092809	5614
V	1092905	7805
V	1093001	11114
V	1093098	11730
V	1093195	9562
V	1093291	12106
V	1093388	17422
V	1093485	7814
V	1093581	15780
V	1093678	12942
V	1093775	6324
V	1093871	9214
V	1093967	18081
V	1094064	2930
V	1094160	4554
V	1094256	11771
V	1094353	18607
V	1094450	14670
V	1094547	10079
V	1094644	10736
V	1094741	13092
V	1094838	2852
V	1094934	13170
V	1095031	5455
V	1095127	4146
V	1095223	5583
V	1095319	20514
V	1095416	3688
V	1095512	14645
V	1095609	20347
V	1095706	17342
V	1095803	12901
V	1095900	7035
V	1095996	13066
V	1096093	10236
V	1096190	7235
V	1096286	3338
V	1096382	8409
V	1096478	17242
V	1096575	18773
V	1096672	2624
V	1096768	13189
V	1096865	5145
V	1096961	18516
V	1097058	20737
V	1097155	9060
V	1097252	12115
V	1097350	6744
V	1097446	5269
V	1097542	19054
V	1097639	18390
V	1097736	8991
V	1097832	3166
V	1097928	17518
V	1098025	4086
V	1098121	4903
V	1098218	9210
V	1098315	15599
V	1098412	19174
V	1098509	16360
V	1098607	15951
V	1098705	8073
V	1098801	10230
V	1098898	14934
V	1098995	12461
V	1099092	15307
V	1099189	19363
V	1099286	12377
V	1099383	18361
V	1099480	8627
V	1099576	11535
V	1099673	16001
V	1099770	17876
V	1099867	3323
V	1099963	13461
V	1100060	16410
V	1100157	5928
V	1100253	14558
V	1100350	3949
V	1100446	7795
V	1100542	8773
V	1100638	4866
V	1100734	15446
V	1100831	3383
V	1100927	6837
V	1101023	7913
V	1101119	2937
V	1101215	7208
V	1101311	3169
V	1101407	19136
V	1101504	15545
V	1101601	8321
V	1101697	6399
V	1101793	11849
V	1101890	16972
V	1101987	4983
V	1102083	20688
V	1102180	9517
V	1102276	9748
V	1102372	13139
V	1102469	2660
V	1102565	5738
V	1102661	9727
V	1102757	11205
V	1102854	7709
V	1102950	12336
V	1103047	8703
V	1103143	16152
V	1103240	2828
V	1103336	4686
V	1103432	13888
V	1103529	11321
V	1103626	19679
V	1103723	17433
V	1103820	15203
V	1103917	2446
V	1104014	5341
V	1104111	12168
V	1104209	8044
V	1104305	8499
V	1104401	13924
V	1104498	19549
V	1104595	7487
V	1104691	4418
V	1104787	19105
V	1104884	3773
V	1104980	12409
V	1105077	15412
V	1105174	17762
V	1105271	12788
V	1105368	11195
V	1105465	10608
V	1105562	4792
V	1105658	9977
V	1105754	5918
V	1105850	19661
V	1105947	11090
V	1106044	17738
V	1106141	8054
V	1106237	10478
V	1106334	12318
V	1106431	17689
V	1106528	14184
V	1106625	16242
V	1106722	8326
V	1106818	14078
V	1106915	9039
V	1107011	18278
V	1107108	8658
V	1107204	12629
V	1107301	20113
V	1107398	14004
V	1107495	14545
V	1107592	18488
V	1107689	13009
V	1107786	13074
V	1107883	9088
V	1107979	11672
V	1108076	15219
V	1108173	4168
V	1108269	4620
V	1108365	10467
V	1108462	10406
V	1108559	12744
V	1108656	10927
V	1108753	13140
V	1108850	19071
V	1108947	6380
V	1109043	13765
V	1109140	6834
V	1109236	10189
V	1109333	20154
V	1109430	12856
V	1109527	19513
V	1109624	18772
V	1109721	8060
V	1109817	15474
V	1109914	15264
V	1110011	8952
V	1110107	4278
V	1110203	12242
V	1110300	9194
V	1110396	13937
V	1110493	2382
V	1110589	9720
V	1110685	10209
V	1110782	10777
V	1110879	18054
V	1110976	11748
V	1111073	15169
V	1111170	4458
V	1111266	15675
V	1111363	10214
V	1111460	15983
V	1111557	7724
V	1111654	13407
V	1111751	20258
V	1111848	8807
V	1111944	12632
V	1112041	2585
V	1112138	12404
V	1112235	12282
V	1112333	18155
V	1112430	3984
V	1112526	7167
V	1112622	19172
V	1112719	9953
V	1112816	13525
V	1112914	3663
V	1113010	11715
V	1113107	8096
V	1113203	15322
V	1113300	17767
V	1113397	10701
V	1113494	19175
V	1113591	10758
V	1113688	15731
V	1113786	17618
V	1113884	19847
V	1113982	6853
V	1114078	2490
V	1114174	6353
V	1114270	17646
V	1114367	5803
V	1114463	8234
V	1114560	16908
V	1114658	18191
V	1114755	10817
V	1114852	12552
V	1114949	4998
V	1115045	18615
V	1115142	13923
V	1115240	14846
V	1115338	7995
V	1115435	10338
V	1115533	18252
V	1115631	19535
V	1115728	6362
V	1115824	10544
V	1115921	8963
V	1116017	3607
V	1116113	16759
V	1116211	19920
V	1116309	2539
V	1116405	1711
V	1116501	5818
V	1116597	16198
V	1116694	11530
V	1116792	4970
V	1116888	12004
V	1116985	16002
V	1117082	18500
V	1117179	4110
V	1117275	19217
V	1117372	7107
V	1117468	3924
V	1117564	13049
V	1117661	15678
V	1117758	11469
V	1117855	10351
V	1117952	19652
V	1118049	10442
V	1118146	12812
V	1118243	15112
V	1118340	12428
V	1118437	15718
V	1118534	14579
V	1118631	20692
V	1118728	12235
V	1118825	13421
V	1118922	18471
V	1119019	6684
V	1119115	9860
V	1119211	11119
V	1119308	16705
V	1119405	4348
V	1119501	10120
V	1119598	17358
V	1119695	11914
V	1119792	2712
V	1119888	13107
V	1119985	14245
V	1120082	11689
V	1120179	7286
V	1120275	10880
V	1120372	7497
V	1120468	8631
V	1120564	9877
V	1120660	7811
V	1120756	12319
V	1120853	10972
V	1120950	12225
V	1121047	12857
V	1121144	15656
V	1121241	4454
V	1121337	9707
V	1121433	8609
V	1121529	20057
V	1121626	4289
V	1121722	8611
V	1121818	18031
V	1121915	15534
V	1122012	10444
V	1122109	8120
V	1122205	10656
V	1122302	5130
V	1122398	20621
V	1122495	7064
V	1122591	13815
V	1122688	5203
V	1122784	11458
V	1122881	20463
V	1122978	19459
V	1123075	19491
V	1123172	20711
V	1123269	10891
V	1123366	15949
V	1123463	12540
V	1123560	12044
V	1123657	10084
V	1123754	7327
V	1123850	5901
V	1123946	1712
V	1124042	8374
V	1124138	15529
V	1124235	7250
V	1124331	12654
V	1124428	6941
V	1124524	18698
V	1124621	6150
V	1124717	6918
V	1124813	3640
V	1124909	11531
V	1125006	10256
V	1125103	19903
V	1125200	5972
V	1125296	15652
V	1125393	12156
V	1125490	18952
V	1125587	10692
V	1125684	6366
V	1125780	4335
V	1125876	17296
V	1125973	11753
V	1126070	14260
V	1126167	9432
V	1126263	16368
V	1126360	8894
V	1126456	17282
V	1126553	5785
V	1126649	6259
V	1126745	18875
V	1126842	2781
V	1126938	8153
V	1127034	20157
V	1127131	16411
V	1127228	19199
V	1127325	6075
V	1127421	2533
V	1127517	8847
V	1127613	5710
V	1127709	14343
V	1127806	6690
V	1127902	10676
V	1127999	6743
V	1128095	11956
V	1128192	19272
V	1128289	12559
V	1128386	15214
V	1128483	12464
V	1128580	19088
V	1128677	18736
V	1128774	19932
V	1128871	20720
V	1128968	17908
V	1129065	19268
V	1129162	20388
V	1129259	19723
V	1129356	2597
V	1129452	2499
V	1129548	15095
V	1129645	18823
